activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"New York-Newark-Jersey City, NY-NJ-PA",NY,061,7201,Fixed Rate,Single Family Home Owner Occupied,White,White,Purchase,Home Purchase,120000,0.75,5.25,0,0,0,0,0,0,0,30,0,0,0,0,0,500000,Site Built Single Family Home,Primary Residence,Manufactured Home Not Secured by Land,0,1,60000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",CA,071,12101,Adjustable Rate,Two-Family Property Owner Occupied,Asian,Asian,Refinance,Cash-Out Refinance,80000,0.9,4.5,0,0,0,0,0,0,0,15,0,0,0,0,0,200000,Site Built Two-Family Property,Primary Residence,Manufactured Home Not Secured by Land,2,1,80000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",IL,059,7401,Fixed Rate,Manufactured Home Owner Occupied,Black or African American,Black or African American,Purchase,Home Purchase,90000,0.8,5.75,0,0,0,0,0,0,0,20,0,0,0,0,0,300000,Manufactured Home Secured by Land,Primary Residence,Manufactured Home Secured by Land,1,1,60000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",TX,084,07101,Adjustable Rate,Condominium Unit Owner Occupied,Hispanic or Latino,Hispanic or Latino,Purchase,Home Purchase,180000,0.85,4.25,0,0,0,0,0,0,0,30,0,0,0,0,0,450000,Site Built Single Family Home,Primary Residence,Manufactured Home Not Secured by Land,0,1,70000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",TX,084,08101,Fixed Rate,Manufactured Home Owner Occupied,American Indian or Alaska Native,American Indian or Alaska Native,Refinance,Streamline Refinance,60000,0.9,5.5,0,0,0,0,0,0,0,15,0,0,0,0,0,200000,Manufactured Home Secured by Land,Primary Residence,Manufactured Home Secured by Land,1,1,50000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Washington-Arlington-Alexandria, DC-VA-MD",VA,011,05001,Adjustable Rate,Single Family Home Owner Occupied,White,White,Purchase,Home Purchase,100000,0.7,4.25,0,0,0,0,0,0,0,30,0,0,0,0,0,400000,Site Built Single Family Home,Primary Residence,Manufactured Home Not Secured by Land,0,1,60000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,042,06001,Fixed Rate,Manufactured Home Owner Occupied,Black or African American,Black or African American,Refinance,Streamline Refinance,70000,0.85,5.75,0,0,0,0,0,0,0,20,0,0,0,0,0,250000,Manufactured Home Secured by Land,Primary Residence,Manufactured Home Secured by Land,1,1,50000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",FL,120,13001,Adjustable Rate,Single Family Home Owner Occupied,Hispanic or Latino,Hispanic or Latino,Purchase,Home Purchase,120000,0.8,4.75,0,0,0,0,0,0,0,30,0,0,0,0,0,350000,Site Built Single Family Home,Primary Residence,Manufactured Home Not Secured by Land,0,1,70000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"Atlanta-Sandy Springs-Roswell, GA",GA,130,16001,Fixed Rate,Condominium Unit Owner Occupied,White,White,Refinance,Cash-Out Refinance,90000,0.9,5.25,0,0,0,0,0,0,0,15,0,0,0,0,0,300000,Site Built Single Family Home,Primary Residence,Manufactured Home Not Secured by Land,0,1,60000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",CA,071,10001,Adjustable Rate,Two-Family Property Owner Occupied,Asian,Asian,Purchase,Home Purchase,80000,0.75,4.25,0,0,0,0,0,0,0,30,0,0,0,0,0,400000,Site Built Two-Family Property,Primary Residence,Manufactured Home Not Secured by Land,2,1,60000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Bank,,,,,,,,,
