data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
2004,City,NJ,New Jersey,2004-05-13,0.0,0.0,0.0,0.0,0.0,Unknown,Not Specified,1.0,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
2016,Federal,DC,Washington DC,2016-08-21,1.0,0.0,1.0,1.0,0.0,White,Not Hispanic or Latino,1.0,Burglary/Breaking and Entering,1.0,Apartment Complex,Anti-Jewish,Individual,S,S
2001,County,FL,Florida,2001-03-15,2.0,0.0,2.0,2.0,0.0,Black or African American,Not Specified,2.0,Assault,2.0,Hospital,Anti-Asian,Individual,S,S
1998,City,NY,New York,1998-11-04,0.0,1.0,3.0,3.0,0.0,Hispanic or Latino,Hispanic or Latino,1.0,Simple Assault,1.0,Park/Auditorium,Anti-Homosexual,Individual,S,S
2012,State,GA,Georgia,2012-07-19,1.0,0.0,1.0,1.0,0.0,White,Not Hispanic or Latino,1.0,Aggravated Assault,1.0,Residence/Apartment/House,Anti-Black or African American,Individual,S,S
1991,County,MD,Massachusetts,1991-01-08,0.0,0.0,0.0,0.0,0.0,Unknown,Not Specified,1.0,Theft,0.0,Vehicle,Anti-White,Individual,S,S
2011,Federal,OR,Oregon,2011-09-30,0.0,1.0,2.0,2.0,0.0,Hispanic or Latino,Hispanic or Latino,1.0,Destruction/Damage/Vandalism of Property,1.0,Shopping Center,Anti-Gay (Female),Individual,S,S
2007,City,MI,Michigan,2007-04-22,0.0,0.0,1.0,1.0,0.0,White,Not Hispanic or Latino,1.0,Assault,1.0,Restaurant,Anti-Jewish,Individual,S,S
2015,State,TX,Texas,2015-12-14,3.0,1.0,5.0,5.0,0.0,Black or African American,Not Specified,4.0,Aggravated Assault,4.0,Store/C store/Office Supply Store,Anti-Hispanic or Latino,Individual,S,S
2003,County,VA,Virginia,2003-02-28,0.0,0.0,2.0,1.0,1.0,White,Not Hispanic or Latino,1.0,Burglary/Breaking and Entering,1.0,School/College,Anti-Homosexual,Individual,S,S
1995,City,WA,Washington,1995-08-15,1.0,0.0,4.0,4.0,0.0,White,Not Hispanic or Latino,1.0,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-African American,Individual,S,S
2017,Federal,WV,West Virginia,2017-06-18,1.0,1.0,3.0,3.0,0.0,Hispanic or Latino,Hispanic or Latino,2.0,Simple Assault,2.0,Transportation Facility,Anti-White,Individual,S,S
2005,County,IL,Illinois,2005-10-11,0.0,0.0,1.0,1.0,0.0,Asian/Pacific Islander,Not Hispanic or Latino,1.0,Assault,1.0,Hotel/Motel,Anti-Black or African American,Individual,S,S
2013,State,AL,Alabama,2013-05-25,2.0,0.0,2.0,2.0,0.0,Black or African American,Not Specified,2.0,Aggravated Assault,2.0,Residence/Apartment/House,Anti-Jewish,Individual,S,S
2008,City,AZ,Arizona,2008-09-07,1.0,1.0,3.0,3.0,0.0,White,Not Hispanic or Latino,2.0,Simple Assault,2.0,Store/C store/Office Supply Store,Anti-Homosexual,Individual,S,S
2010,County,SC,South Carolina,2010-01-29,0.0,1.0,2.0,2.0,0.0,Hispanic or Latino,Hispanic or Latino,1.0,Burglary/Breaking and Entering,1.0,Hotel/Motel,Anti-Asian,Individual,S,S
1999,Federal,PA,Pennsylvania,1999-07-23,1.0,0.0,1.0,1.0,0.0,White,Not Hispanic or Latino,1.0,Destruction/Damage/Vandalism of Property,1.0,Shopping Center,Anti-Gay (Female),Individual,S,S
2018,State,NV,Nevada,2018-03-16,3.0,0.0,4.0,4.0,0.0,Black or African American,Not Specified,3.0,Assault,3.0,Residence/Apartment/House,Anti-Black or African American,Individual,S,S
2009,City,GA,Georgia,2009-11-14,0.0,0.0,1.0,1.0,0.0,White,Not Hispanic or Latino,1.0,Aggravated Assault,1.0,School/College,Anti-Jewish,Individual,S,S
1994,County,NH,New Hampshire,1994-04-18,1.0,0.0,2.0,2.0,0.0,Hispanic or Latino,Hispanic or Latino,1.0,Burglary/Breaking and Entering,1.0,Park/Auditorium,Anti-Homosexual,Individual,S,S
2019,Federal,NC,North Carolina,2019-08-12,0.0,1.0,3.0,3.0,0.0,Asian/Pacific Islander,Not Hispanic or Latino,1.0,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
