activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,99999.0,CT,9150.0,9150708100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,32,25000.0,,,,3.0,,,,,,240.0,,,2.0,2,2,2.0,,1.0,1,3,5,1,,96.0,,1111.0,1111.0,2.0,5.0,2.0,4.0,5.0,8.0,2,4,1,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,99999.0,WV,3000.0,3000708100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Brown,Male,File closed for incompleteness,32,40000.0,,,,3.0,,,,,,240.0,,,2.0,2,2,2.0,,1.0,1,3,5,1,,96.0,,1111.0,1111.0,2.0,5.0,2.0,4.0,5.0,8.0,2,4,1,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,99999.0,KS,3300.0,3300708100.0,Conventional:Second Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,10,34000.0,80.0,6.25,1.5,1.0,4.0,2.5,1.5,1.0,0.0,360.0,0.0,0.0,1.0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,99999.0,CT,9150.0,9150708100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,32,25000.0,,,,3.0,,,,,,240.0,,,2.0,2,2,2.0,,1.0,1,3,5,1,,96.0,,1111.0,1111.0,2.0,5.0,2.0,4.0,5.0,8.0,2,4,1,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,99999.0,CA,11001.0,1100100100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,320000.0,85.0,4.75,0.0,1.0,15000.0,1200.0,1000.0,1.0,,1.0,360.0,0.0,0.0,0,0,,1.0,1.0,1,1,4.0,,1111,3333.0,4.0,5.0,2.0,3.0,,2.0,,0.0,1.0,1,0,60-64,55-59,No,,1,1,,,,
2024,99999.0,NJ,12100.0,1210087000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Application approved but not accepted,12,180000.0,90.0,5.25,0.0,1.0,10000.0,800.0,500.0,2.0,,1.0,360.0,0.0,0.0,0,0,,1.0,1.0,1,1,4.0,,1111,1111.0,4.0,7.0,3.0,1.0,,1.0,,3.0,3.0,4,1,50-59,50-59,Yes,,1,1,,,,
2024,99999.0,TX,12110.0,1211088000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan denied by financial institution,1,400000.0,65.0,4.5,0.0,1.0,25000.0,2000.0,1500.0,0.0,,1.0,180.0,0.0,0.0,0,0,,1.0,1.0,1,1,5.0,,1111,1111.0,5.0,6.0,5.0,2.0,,3.0,,5.0,5.0,5,3,40-49,40-49,Yes,,1,1,,,,
2024,99999.0,FL,11003.0,1100300100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,280000.0,75.0,5.0,0.0,0.0,20000.0,1500.0,1200.0,3.0,,0.0,360.0,0.0,0.0,0,0,,0.0,1.0,2,1,4.0,,3333,2222.0,4.0,8.0,2.0,3.0,,0.0,,1.0,2.0,3,3,55-59,55-59,Yes,,2,2,,,,
2024,99999.0,IL,12110.0,1211088000.0,VA:First Lien,Multi-Family (5+ Units):Site-Built,Not Hispanic or Latino,Asian,Female,Preapproval request granted,12,440000.0,60.0,6.0,0.0,1.0,18000.0,1800.0,1000.0,1.0,,0.0,120.0,0.0,0.0,0,0,,1.0,1.0,1,1,3.0,,1111,5555.0,3.0,5.0,2.0,2.0,,2.0,,2.0,2.0,1,1,30-39,30-39,No,,1,1,,,,
2024,99999.0,CO,12110.0,1211073010.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,200000.0,80.0,5.5,0.0,0.0,15000.0,1200.0,1000.0,2.0,,1.0,360.0,0.0,0.0,0,0,,1.0,1.0,1,1,4.0,,1111,1111.0,4.0,5.0,3.0,1.0,,2.0,,1.0,1.0,2,2,45-54,45-54,Yes,,2,2,,,,
2024,99999.0,OH,12220.0,1222088800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Female,Loan approved but not accepted,12,190000.0,90.0,5.25,0.0,1.0,16000.0,1300.0,1100.0,0.0,,1.0,240.0,0.0,0.0,0,0,,1.0,1.0,1,1,5.0,,3333,1111.0,5.0,4.0,1.0,1.0,,3.0,,1.0,1.0,1,1,50-59,45-54,Yes,,1,1,,,,
2024,99999.0,GA,11103.0,1110300100.0,Vacant land,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Hispanic or Latino,Male,Applicant withdrew application,1,120000.0,88.0,6.5,0.0,0.0,9000.0,700.0,500.0,2.0,,0.0,300.0,0.0,0.0,0,0,,1.0,1.0,1,1,4.0,,1111,1111.0,4.0,6.0,2.0,2.0,,1.0,,3.0,1.0,2,3,40-49,40-49,Yes,,1,1,,,,
