activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,14460,IL,17031.0,17031826100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,385000.0,85.0,7.125,2.75,2,8750.0,3200.0,4500.0,1200.0,500.0,360,0,0,2,2,2,2,452000.0,1,1,3,5,1,1,145000.0,38.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,19100,NC,37183.0,37183020602.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Application denied,3,75000.0,,8.5,,3,,,,,,180,0,0,2,2,2,2,,1,1,3,5,1,1,85000.0,42.0,1,10,1,3,1,2,5,6,1,4,2,4,1,4,25-34,9999,No,,1,1
2024,26420,OH,39169.0,39169040100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,1,215000.0,96.5,6.875,1.5,2,9250.0,4500.0,5500.0,1500.0,750.0,360,0,0,2,2,2,2,222500.0,1,1,3,5,1,1,78000.0,29.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,35620,TX,48113.0,48113020805.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,425000.0,80.0,7.375,2.875,2,11200.0,4800.0,6200.0,1800.0,800.0,360,0,0,2,2,2,2,531250.0,1,1,3,5,1,1,175000.0,33.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,41860,WA,53033.0,53033030302.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,485000.0,100.0,6.625,1.25,2,7850.0,2800.0,4200.0,1000.0,600.0,360,0,0,2,2,2,2,485000.0,1,1,3,5,1,1,125000.0,31.0,1,1,2,2,1,1,5,5,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,47940,WI,55025.0,55025002101.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,1,315000.0,,7.125,,3,,,,,,360,0,0,2,2,2,2,,1,1,3,5,1,1,108000.0,28.0,1,10,2,3,1,2,5,6,1,4,1,4,1,4,45-54,9999,No,,1,1
2024,12060,GA,13089.0,13089001600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,1,285000.0,90.0,7.75,3.125,2,10250.0,4200.0,5800.0,1600.0,650.0,360,0,0,2,2,2,2,316667.0,1,1,3,5,1,1,95000.0,36.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,16980,MA,25017.0,25017040100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application withdrawn,3,125000.0,,8.125,,3,,,,,,240,0,0,2,2,2,2,,1,1,3,5,1,1,135000.0,40.0,1,10,2,3,1,2,2,6,1,4,2,4,1,4,55-64,9999,Yes,,1,1
2024,22020,MI,26163.0,26163008000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,Loan originated,1,195000.0,95.0,6.75,1.375,2,8850.0,3900.0,4800.0,1250.0,550.0,360,0,0,2,2,2,2,205263.0,1,1,3,5,1,1,72000.0,32.0,9,9,4,4,3,3,7,7,3,3,4,4,3,3,8888,8888,,,3,3
2024,38060,SC,45019.0,45019030401.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,1,365000.0,75.0,7.25,2.5,2,9800.0,4100.0,5400.0,1400.0,700.0,360,0,0,2,2,2,2,486667.0,1,1,3,5,1,1,155000.0,30.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,49340,WV,54003.0,54003030100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,275000.0,100.0,6.5,0.875,2,6500.0,2200.0,3600.0,800.0,450.0,360,0,0,2,2,2,2,275000.0,1,1,3,5,1,1,95000.0,29.0,1,1,2,2,1,1,5,5,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,10420,AZ,4013.0,4013040210.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Application denied,1,525000.0,,8.25,,3,,,,,,360,0,0,2,2,2,2,,1,1,3,5,1,1,185000.0,38.0,1,10,2,3,1,2,4,6,1,4,1,4,1,4,45-54,9999,No,,1,1
2024,17140,MD,24003.0,24003100100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,3,95000.0,,7.875,,3,,,,,,180,0,0,2,2,2,2,,1,1,3,5,1,1,105000.0,44.0,1,10,1,3,1,2,5,6,1,4,1,4,1,4,35-44,9999,No,,1,1
2024,22280,MI,26099.0,26099016100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,235000.0,96.0,6.875,1.625,2,9250.0,4300.0,5500.0,1400.0,700.0,360,0,0,2,2,2,2,244792.0,1,1,3,5,1,1,85000.0,31.0,1,1,2,2,1,1,3,3,1,1,2,2,1,1,25-34,25-34,No,No,1,1
