activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,14460,IL,17031.0,17031802100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,385000.0,85.0,7.125,1.75,2,8750.0,3500.0,4500.0,1500.0,1250.0,360.0,,,2,2,2,2,,425000.0,1,1,3,5,1,,118000.0,42.0,1111,1111,1.0,5.0,1,4,5.0,8.0,1,4,1,5,1,4,45-54,35-44,No,No,1,1
2024,35620,NY,36103.0,36103980100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,75000.0,,8.5,3.25,2,4200.0,1800.0,2200.0,800.0,500.0,180.0,2.0,,2,2,2,2,,320000.0,1,1,3,5,1,,95000.0,38.0,1111,1111,2.0,5.0,2,4,3.0,8.0,2,4,2,5,2,4,35-44,25-34,No,No,1,1
2024,16980,CA,6073.0,6073010203.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,650000.0,96.5,6.875,,2,18500.0,8500.0,12000.0,3500.0,2800.0,360.0,,,2,2,2,2,,675000.0,1,1,3,5,1,,145000.0,48.0,1111,1111,2.0,2.0,2,2,2.0,2.0,2,2,1,1,2,2,35-44,35-44,No,No,3,3
2024,19100,TX,48113.0,48113970700.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,425000.0,100.0,6.375,,2,9500.0,4000.0,5500.0,2000.0,1500.0,360.0,,,2,2,2,2,,425000.0,1,1,3,5,1,,98000.0,44.0,1111,1111,1.0,1.0,1,1,1.0,1.0,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,42660,WA,53033.0,53033010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,825000.0,75.0,7.25,2.0,2,12500.0,5500.0,7500.0,3000.0,2200.0,360.0,,,2,2,2,2,,1100000.0,1,1,3,5,1,,185000.0,36.0,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,45-54,No,No,1,1
2024,29820,MI,26163.0,26163573000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,235000.0,90.0,7.625,2.5,2,6800.0,2800.0,3800.0,1200.0,1000.0,360.0,,,2,2,2,2,,260000.0,1,1,3,5,1,,78000.0,40.0,1111,1111,2.0,2.0,2,2,2.0,2.0,2,2,2,2,2,2,35-44,9999,No,,3,3
2024,12060,GA,13089.0,13089002600.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,185000.0,100.0,6.75,,2,7200.0,3200.0,4200.0,1800.0,1400.0,360.0,,,2,2,2,2,,185000.0,1,1,3,5,1,,65000.0,32.0,1111,1111,2.0,5.0,2,4,3.0,8.0,2,4,2,5,2,4,25-34,9999,No,,1,1
2024,38060,NC,37183.0,37183010301.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,315000.0,80.0,7.5,1.5,2,8900.0,3900.0,5000.0,2100.0,1600.0,360.0,,,2,2,2,2,,395000.0,1,1,3,5,1,,105000.0,34.0,1111,1111,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,41700,OH,39035.0,39035010600.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,45000.0,,9.125,4.0,2,2800.0,1200.0,1500.0,600.0,400.0,150.0,1.0,,2,2,2,2,,185000.0,1,1,3,5,1,,62000.0,28.0,1111,1111,2.0,2.0,2,2,2.0,2.0,2,2,2,2,2,2,55-64,9999,Yes,,1,1
2024,12060,GA,13057.0,13057001701.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,32,525000.0,88.0,7.75,2.25,2,11200.0,4800.0,6500.0,2500.0,1900.0,360.0,,,2,2,2,2,,595000.0,1,1,3,5,1,,128000.0,43.0,9,9,3.0,5.0,3,4,7.0,8.0,3,4,3,5,3,4,45-54,9999,No,,3,3
