activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,CA,6073,6073010501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,485000,85,7.125,,2,18500,4500,7500,2500,1500,360,,,2,2,2,2,,550000,1,1,3,5,1,,125,45,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,31080,TX,141,0143010500,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,325000,90,6.75,,2,12000,3200,5000,1800,1200,360,,,2,2,2,2,,365000,1,1,3,5,1,,98,38,1111,1111,1,2,1,1,2,2,1,1,2,1,1,1,25-34,25-34,No,No,1,1
2024,12060,FL,8053,8053010200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,32,275000,96,6.875,,2,14500,3800,6200,2200,1000,360,,,2,2,2,2,,290000,1,1,3,5,1,,85,42,1111,1111,2,2,1,1,3,3,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,14460,WA,53033,5303305100,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,75000,,8.25,,2,4500,1200,2200,800,500,180,,,2,2,2,2,,425000,1,1,3,5,1,,78,52,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,55-64,45-54,Yes,No,1,1
2024,19100,OH,39035,39035010600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,195000,80,6.5,,2,8500,2100,3800,1400,800,360,,,2,2,2,2,,245000,1,1,3,5,1,,92,28,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,35620,NY,36001,36001000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,625000,75,7.375,,2,25000,6200,10500,4200,2800,360,,,2,2,2,2,,835000,1,1,3,5,1,,156,36,1111,1111,1,2,1,1,2,2,1,1,2,1,1,1,45-54,35-44,No,No,1,1
2024,16980,CA,6075,6075010802,VA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,95000,,7.75,,2,5800,1500,2800,1000,600,240,,,2,2,2,2,,685000,1,1,3,5,1,,135,48,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1
2024,12060,FL,8005,8005010300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,315000,95,7.0,,2,15800,4200,6800,2500,1200,360,,,2,2,2,2,,335000,1,1,3,5,1,,88,41,1111,1111,2,2,1,1,3,3,1,1,2,1,1,1,25-34,25-34,No,No,1,1
2024,38060,NC,37183,37183030105,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,425000,85,6.625,,2,18500,4800,8200,3100,1800,360,,,2,2,2,2,,505000,1,1,3,5,1,,108,33,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,12054,GA,13089,13089030202,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,375000,88,6.75,,2,16500,4100,7300,2800,1500,360,,,2,2,2,2,,430000,1,1,3,5,1,,115,39,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,45-54,45-54,No,No,1,1
2024,14460,WA,53033,5303305200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,685000,78,7.5,,2,28500,7100,12000,4800,3200,360,,,2,2,2,2,,885000,1,1,3,5,1,,165,42,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
