"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"ASPECT HOUSE LIMITED","68209","12.9","14.5","61.4","12.8","62.3","69.1","39.3","50.6","45.1","59.0","45.4","63.7","59.5","70.2","500-999","2025-02-25 12:12:05"
"NEWCITY PROPERTY DEVELOPMENT LIMITED","66110","22.1","15.6","75.6","47.2","71.9","63.2","29.7","68.5","25.9","75.3","30.4","69.2","54.5","43.9","1000-4999","2025-03-19 16:35:18"
"THE LONDON LIBRARY LIMITED","82310","7.2","4.5","35.9","2.5","55.5","49.1","49.4","44.1","52.0","47.0","53.5","45.9","58.2","42.3","500-999","2025-04-10 10:50:24"
"LAURENT-PERREIRA LIMITED","64209","14.9","8.5","64.9","21.9","63.8","64.1","42.4","54.6","43.1","58.4","41.7","56.0","51.2","47.8","250-499","2025-03-13 14:05:32"
"THE CINEMATHEQUE LIMITED","59130","6.4","1.3","32.6","4.9","59.4","48.5","53.8","48.3","52.9","47.2","54.4","46.5","58.0","42.1","1000-4999","2025-03-28 11:14:49"
"KARMAN RECRUITMENT LIMITED","85630","9.8","7.3","38.9","14.6","60.3","54.5","48.2","51.5","49.6","52.0","48.8","50.2","55.9","45.6","250-499","2025-04-05 15:27:11"
"MAXMarketing LIMITED","66190","5.3","3.2","29.4","1.6","65.4","53.7","54.5","49.3","53.9","49.2","52.1","50.5","56.0","45.0","500-999","2025-03-22 14:01:20"
"RAYNE AGRICULTURAL LIMITED","64201","20.1","13.4","71.3","50.1","65.6","59.3","32.4","63.8","29.7","70.9","31.4","62.3","55.6","42.3","250-499","2025-04-01 11:20:45"
"BADOOR ESTATES LIMITED","66120","8.3","5.5","35.6","11.3","63.9","57.3","50.6","52.3","50.1","53.0","51.4","50.5","55.7","45.2","500-999","2025-04-04 13:39:46"
"ALMERS LIMITED","66100","15.4","10.9","68.9","38.3","64.8","62.1","41.6","59.4","41.1","65.4","42.3","59.8","52.9","47.8","1000-4999","2025-03-18 16:21:57"
