EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED""",64209,25.9,18.1,50.3,25.6,52.1,45.3,26.6,75.4,18.3,83.4,29.8,72.2,53.5,46.5,500-999,2025-04-15 16:23:11
DE VERE HAVANT ESTATE LIMITED,55100,11.9,7.1,45.9,-48.5,43.5,51.2,28.1,69.9,41.5,53.9,42.5,56.7,62.5,37.5,250-499,2025-03-28 14:02:45
ODEON CINEMAS LIMITED,"59131,59140",6.0,0.0,41.9,11.2,19.5,20.5,53.9,45.9,53.9,45.9,51.9,48.1,56.9,43.1,1000-4999,2025-04-17 11:41:19
WOLSELEY PLC,35110,19.2,13.4,62.1,32.4,58.2,61.8,27.3,73.7,19.5,82.5,30.5,71.9,57.3,42.7,5000+,2025-04-09 16:01:42
ELIZABETH ARDEN LTD,67220,28.3,20.5,79.5,41.9,60.3,66.1,24.9,76.1,20.2,85.9,26.7,74.3,61.5,38.5,1000-4999,2025-04-11 16:35:02
ROYAL SUN ALLIANCE UK LTD,65190,15.6,9.2,56.9,29.4,47.8,52.2,29.1,70.9,38.5,81.5,32.9,69.1,51.3,48.7,500-999,2025-04-07 14:47:19
BARCLAYS BANK PLC,64110,22.1,16.5,65.3,36.2,57.4,59.6,25.9,72.1,22.1,81.9,28.3,71.7,58.5,41.5,5000+,2025-04-14 16:53:11
UNITED UTILITIES GROUP PLC,35100,17.9,12.1,59.9,35.6,50.4,55.6,28.4,69.6,35.8,80.2,31.4,68.6,53.8,46.2,5000+,2025-04-10 16:50:02
KELLY SERVICES (UK) LTD,70220,30.4,24.6,74.9,41.1,61.8,65.2,25.1,76.9,22.4,86.6,27.3,75.7,64.1,35.9,500-999,2025-04-17 16:16:19
SHIRE PLC,71190,20.1,14.3,60.5,33.8,52.1,57.9,27.3,72.7,21.1,84.9,29.5,72.5,56.9,43.1,5000+,2025-04-12 15:59:02
NORTHGATE ARK HILL LTD,55100,14.1,8.3,48.5,-37.1,45.3,52.9,30.1,68.9,39.5,79.5,33.9,67.1,52.9,47.1,250-499,2025-04-09 16:42:45
PHOENIX CONSULTING GROUP PLC,70200,26.8,20.1,71.9,39.5,58.4,62.6,26.2,75.8,24.2,89.6,29.9,75.1,66.1,33.9,5000+,2025-04-13 14:59:11
AVIVA PLC,65110,21.9,15.7,64.5,36.9,55.4,59.1,26.6,72.4,22.4,82.6,28.9,72.1,60.9,39.1,5000+,2025-04-10 16:25:02
CARLSBERG UK LTD,21110,23.2,17.4,69.5,38.2,54.8,58.2,27.1,73.9,24.1,84.9,29.5,73.5,62.1,37.9,500-999,2025-04-08 16:59:45
00062848 - THE FISHER WRIGHT LTD,64209,18.9,11.4,54.1,28.3,49.5,53.5,29.1,70.9,34.5,79.5,32.9,68.1,53.9,46.1,250-499,2025-04-10 16:46:19
PERKINS WILL LTD,63110,29.5,22.8,77.9,43.8,62.3,65.7,24.9,76.1,23.1,88.9,27.3,76.7,68.5,31.5,500-999,2025-04-15 16:19:11
RENAULT UK LIMITED,35110,13.9,7.5,46.3,-39.2,44.8,51.5,30.1,68.9,38.5,79.5,33.9,67.1,51.9,48.1,500-999,2025-04-08 14:34:45
DE VERE BRIGHTON ESTATE LIMITED,55100,12.2,6.5,44.9,-41.9,43.5,51.2,28.1,69.9,41.5,79.5,32.9,68.1,53.9,46.1,250-499,2025-03-29 14:45:19
BLACKROCK ASSET MANAGEMENT (UK) LIMITED,65200,24.1,17.3,68.9,37.4,56.2,58.8,27.3,73.9,22.1,84.9,29.5,73.5,61.9,38.1,5000+,2025-04-14 16:23:02
