"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Caledonian Credit Union Ltd", "64990, 64999", "21.9", "13.8", "56.3", "20.5", "44.9", "63.5", "28.8", "72.3", "18.6", "83.5", "29.2", "74.8", "46.3", "53.7", "500-999", "2025-06-18 10:02:31"
"Dental Protection Limited", "86110", "4.1", "0.0", "33.2", "16.4", "20.8", "14.6", "53.9", "46.1", "54.5", "45.5", "52.8", "47.2", "57.6", "42.4", "1000-4999", "2025-08-03 14:05:15"
"Scala Leisure Limited", "92120", "-2.6", "-5.8", "27.8", "32.5", "19.1", "22.0", "55.5", "44.5", "55.8", "44.2", "53.1", "46.9", "58.2", "41.8", "500-999", "2025-09-14 09:50:01"
"Shenley Golf & Country Club Ltd", "69100", "11.3", "3.3", "49.2", "19.1", "24.5", "30.0", "52.8", "47.2", "53.1", "46.9", "51.9", "48.1", "58.3", "41.7", "1000-4999", "2025-11-17 16:23:47"
"Armagh's Ancestral Home Limited", "63110", "14.9", "6.9", "43.9", "25.6", "22.8", "19.0", "58.3", "41.7", "59.6", "40.4", "56.9", "43.1", "61.2", "38.8", "250-499", "2025-01-21 09:36:35"
"Durham Constabulary", "85310", "-6.8", "-7.6", "22.5", "31.5", "15.7", "22.5", "56.9", "43.1", "57.3", "42.7", "55.5", "44.5", "60.3", "39.7", "1000-4999", "2025-02-24 14:16:23"
"Mott MacDonald Limited", "71110", "8.2", "1.3", "38.9", "16.7", "20.8", "14.6", "56.3", "43.7", "57.5", "42.5", "55.9", "44.1", "61.6", "38.4", "500-999", "2025-03-23 16:42:52"
"Abbott Foods Limited", "15110", "12.8", "6.2", "44.5", "22.8", "23.7", "20.1", "60.9", "39.1", "61.2", "38.8", "59.5", "40.5", "64.1", "35.9", "250-499", "2025-04-05 11:09:37"
"Philips 66 Limited", "45110", "9.9", "2.5", "48.1", "18.9", "25.9", "28.3", "57.9", "42.1", "59.2", "40.8", "57.6", "42.4", "63.9", "36.1", "500-999", "2025-05-16 14:47:02"
"East of England Ambulance Service NHS Trust", "86900", "-8.2", "-8.9", "24.5", "28.9", "17.1", "20.9", "58.9", "41.1", "60.1", "39.9", "58.3", "41.7", "65.1", "34.9", "1000-4999", "2025-06-15 15:04:03"
"Health Education England", "86110", "3.5", "0.0", "30.9", "15.8", "18.5", "16.3", "54.5", "45.5", "55.5", "44.5", "53.9", "46.1", "60.5", "39.5", "250-499", "2025-07-12 09:55:32"
"Thwaites (Holdings) Limited", "59130", "-4.7", "-6.5", "30.5", "19.4", "19.5", "20.5", "53.9", "46.1", "54.5", "45.5", "52.9", "47.1", "61.3", "38.7", "500-999", "2025-08-22 14:38:41"
"Express Solicitors Limited", "69220", "10.2", "3.9", "46.8", "21.1", "24.3", "26.4", "56.9", "43.1", "58.2", "41.8", "56.5", "43.5", "64.9", "35.1", "250-499", "2025-09-28 15:43:15"
"London Borough of Richmond upon Thames", "85310", "2.1", "0.0", "29.8", "13.2", "17.5", "15.1", "54.5", "45.5", "55.5", "44.5", "53.9", "46.1", "61.6", "38.4", "1000-4999", "2025-11-03 10:52:19"
"RS Components Limited", "46520", "6.4", "1.8", "40.1", "17.3", "22.1", "16.3", "52.8", "47.2", "54.0", "46.0", "52.2", "47.8", "62.3", "37.7", "500-999", "2025-12-07 15:18:54"
"Cardiff Council", "85310", "4.9", "1.1", "35.6", "16.9", "20.5", "14.6", "56.3", "43.7", "57.5", "42.5", "55.9", "44.1", "62.1", "37.9", "250-499", "2025-01-08 14:58:34"
"Morgan Advanced Materials plc", "68210", "7.5", "2.2", "43.8", "19.5", "24.1", "22.0", "59.6", "40.4", "61.3", "38.7", "60.1", "39.9", "66.8", "33.2", "1000-4999", "2025-02-10 09:30:48"
"City of London Corporation", "85310", "-3.4", "-5.1", "26.9", "20.3", "18.3", "19.5", "55.9", "44.1", "57.5", "42.5", "55.1", "44.9", "62.9", "37.1", "1000-4999", "2025-03-09 14:42:03"
"FCHS PLC", "72100", "5.3", "1.5", "39.5", "16.9", "22.5", "15.1", "53.9", "46.1", "54.5", "45.5", "52.9", "47.1", "63.1", "36.9", "250-499", "2025-04-11 09:13:14"
"British Transport Police Authority", "86900", "-5.5", "-7.2", "20.9", "23.8", "16.2", "20.5", "56.9", "43.1", "57.3", "42.7", "55.5", "44.5", "63.3", "36.7", "500-999", "2025-05-14 10:16:53"
"Cognita Schools Limited", "85310", "1.8", "0.0", "28.1", "13.4", "16.9", "14.9", "55.5", "44.5", "56.9", "43.1", "54.1", "45.9", "62.5", "37.5", "1000-4999", "2025-06-13 15:29:08"
"City of Glasgow Council", "85310", "-0.9", "-3.3", "25.9", "18.3", "18.1", "18.9", "56.3", "43.7", "57.5", "42.5", "55.9", "44.1", "63.2", "36.8", "1000-4999", "2025-07-15 14:59:34"
"Crown Paints Limited", "21030", "8.9", "2.7", "41.9", "18.2", "23.8", "17.5", "57.3", "42.7", "58.5", "41.5", "57.1", "42.9", "65.2", "34.8", "500-999", "2025-08-17 16:11:45"
"Yorkshire Water Limited", "36000", "5.8", "1.9", "37.9", "16.8", "21.5", "15.8", "54.9", "45.1", "55.1", "44.9", "53.3", "46.7", "62.3", "37.7", "250-499", "2025-09-21 09:27:15"
"RSPCA", "86900", "2.5", "0.0", "30.5", "14.9", "18.1", "16.3", "55.5", "44.5", "56.9", "43.1", "54.1", "45.9", "62.9", "37.1", "250-499", "2025-10-18 16:06:33"
"British Nuclear Fuels Limited", "34110", "6.7", "2.4", "42.8", "18.8", "25.3", "18.5", "58.3", "41.7", "60.8", "39.2", "59.2", "40.8", "67.2", "32.8", "500-999", "2025-11-25 16:48:59"
"Transport for London", "86900", "-3.9", "-6.6", "25.2", "20.2", "18.5", "19.9", "56.9", "43.1", "57.3", "42.7", "55.5", "44.5", "63.3", "36.7", "1000-4999", "2025-12-30 14:32:19"
