EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Burford Capital Plc,"""82990","82990""",26.6,19.2,45.6,25.4,56.3,53.4,27.8,78.1,21.5,73.2,24.2,76.5,59.4,40.6,1000-4999
Legatum Castel Special Purpose Entity 1 Limited,64209,19.8,14.9,39.5,34.9,58.3,52.1,35.9,61.2,28.9,58.3,31.4,65.4,48.5,51.5,500-999,2025-03-27 15:34:59
Redington Wealth Limited,"""74909","82990""",13.4,7.3,40.8,24.0,53.6,46.3,52.4,43.8,59.4,38.4,63.2,35.6,48.7,51.3,500-999
Euromoney Institutional Investor Plc,"""64990","83990""",21.2,16.5,47.3,35.5,60.5,56.7,40.2,69.4,36.9,73.6,38.2,75.9,48.2,52.8,1000-4999
Sirius Real Estate Limited,"""68201","68209""",16.9,10.3,38.2,28.3,54.1,49.9,47.2,58.3,44.4,61.9,45.6,65.9,53.9,46.1,1000-4999
Contour Global Limited,71110,14.1,8.5,41.9,30.8,55.5,51.2,50.9,56.8,42.3,54.5,42.8,57.4,55.6,44.4,500-999,2025-03-23 15:05:21
InfraStrata Limited,64910,20.1,15.3,43.6,38.1,59.5,54.2,34.7,70.3,27.8,76.4,30.9,80.5,53.9,46.1,500-999,2025-04-03 10:47:18
Wilshire Boarhunt Limited,64209,18.5,13.1,41.8,35.3,57.9,52.5,38.4,65.6,32.8,74.8,35.4,76.9,49.6,50.4,500-999,2025-03-29 12:55:01
Conviviality Retail Limited,47910,22.4,18.2,42.2,31.6,58.9,54.9,24.4,79.3,22.3,78.3,26.5,81.9,47.6,52.4,500-999,2025-03-28 15:34:38
Fieldhouse Asset Management Limited,82990,19.2,14.5,46.1,33.1,59.3,52.3,41.8,62.6,34.7,65.4,36.2,70.9,51.8,48.2,1000-4999,2025-03-26 13:43:38
Scotlr Holdings Limited,63110,15.4,9.7,40.3,27.8,55.6,50.4,44.9,56.1,42.1,54.4,46.2,57.8,48.6,51.4,500-999,2025-04-05 13:16:59
Legal & General Consumer Finance Limited,"""63110","63190""",17.1,11.9,40.4,32.2,56.1,50.9,36.7,64.8,31.8,67.4,34.5,72.6,49.9,50.1,1000-4999
Standard Life Aberdeen Plc,64990,19.8,14.9,43.6,33.4,58.5,53.5,41.9,62.4,36.4,66.6,38.9,70.5,51.4,49.6,1000-4999,2025-04-05 14:34:22
Aviva Investors Limited,"""82990","83990""",20.1,15.1,45.1,35.2,59.3,54.2,35.8,68.9,30.8,72.7,33.1,75.6,51.9,48.1,1000-4999
Segro Plc,"""64209","64209""",22.1,17.5,47.2,37.5,59.9,55.6,39.9,69.7,35.6,73.9,37.3,76.9,52.2,49.8,1000-4999
Redde Northgate Plc,82990,17.5,12.8,43.9,32.3,56.6,52.2,43.6,62.4,39.7,65.6,41.2,70.8,50.3,49.7,1000-4999,2025-04-03 14:55:04
IG Group Holdings Plc,64100,24.4,20.7,44.8,37.5,60.9,54.8,33.7,70.3,30.1,75.8,34.6,81.1,51.8,49.2,1000-4999,2025-03-27 14:30:13
Standard Life Financial Services Limited,82990,21.1,16.8,45.4,36.4,59.3,54.2,37.6,66.6,33.1,70.8,35.5,75.4,51.8,49.2,1000-4999,2025-03-31 13:41:24
Tritax Big Box Reit Plc,"""64209","64209""",23.3,18.5,49.4,41.8,60.7,56.3,38.6,69.6,34.9,72.2,37.9,75.1,53.5,50.5,1000-4999
Vistry Group Plc,"""45201","46100""",25.6,21.8,50.3,44.2,61.8,57.8,41.6,72.2,37.7,76.5,40.2,79.9,54.1,51.9,1000-4999
Go-Ahead Group Plc,64209,20.4,15.7,45.4,36.1,59.5,54.5,40.3,66.6,36.4,70.9,38.3,74.5,52.2,49.8,1000-4999,2025-04-05 12:49:22
