"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Claridge's Ltd", 55200, 21.3, 13.8, 62.2, 20.5, 58.1, 65.2, 36.1, 78.3, 52.5, 72.9, 58.5, 68.1, 61.9, 49.5, 500-999, 2024-11-14 10:05:42
"Reed Smith LLP", 68200, 14.9, 6.1, 49.4, 14.9, 45.6, 53.3, 41.2, 65.8, 51.9, 63.2, 56.1, 60.5, 52.8, 47.2, 1000-4999, 2024-09-17 14:30:19
"Barclays Bank UK PLC", 64990, 18.6, 10.3, 41.7, 12.1, 47.3, 52.9, 49.6, 61.9, 55.8, 63.2, 59.5, 65.3, 51.9, 49.1, 5000-9999, 2025-01-28 12:40:58
"Deloitte UK", 74100, 12.4, 4.6, 43.5, 6.5, 43.2, 48.8, 43.9, 59.2, 50.5, 62.5, 55.3, 63.9, 50.1, 49.9, 10000-49999, 2025-03-05 16:20:15
"Burger King Restaurants Ltd", 56100, 19.2, 12.5, 38.9, 15.1, 45.5, 52.2, 45.6, 59.4, 53.9, 65.5, 58.3, 64.9, 50.1, 51.9, 1000-4999, 2024-12-11 11:49:41
"Eversheds Sutherland (International) LLP", 69200, 16.1, 7.3, 52.1, 16.9, 48.5, 56.1, 44.9, 62.8, 54.5, 66.2, 58.9, 63.1, 54.5, 48.5, 1000-4999, 2024-10-15 14:15:01
"GlaxoSmithKline PLC", 29200, 15.6, 8.9, 39.5, 11.3, 46.3, 53.8, 43.2, 59.5, 51.9, 61.5, 56.2, 63.8, 50.5, 49.5, 5000-9999, 2025-02-14 13:10:25
"Watson Farley & Williams (London) LLP", 64100, 20.8, 14.2, 51.9, 18.5, 50.2, 57.3, 46.1, 62.9, 54.2, 65.6, 59.1, 64.3, 53.5, 49.5, 1000-4999, 2024-11-20 11:58:32
"Telefónica UK Limited", 64209, 17.9, 10.2, 44.1, 12.8, 47.5, 52.5, 48.3, 60.9, 54.5, 62.2, 57.9, 65.1, 52.2, 49.8, 500-999, 2024-09-04 14:50:16
"InterContinental Hotels Group PLC", 55100, 13.5, 4.8, 42.9, 7.9, 44.9, 51.3, 45.6, 59.8, 51.9, 61.5, 56.2, 63.8, 50.5, 49.5, 5000-9999, 2024-10-29 16:20:11
