"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"WATSON EYRES LIMITED", "70100, 70200", 20.1, 14.8, 35.1, 12.2, 41.9, 58.5, 56.9, 45.5, 55.1, 47.8, 50.9, 42.2, 53.1, 46.9, 250-499, 2025-02-25 10:57:42
"JJ DECO LIMITED", 44210, 33.4, 29.3, 90.3, 34.1, 52.8, 60.2, 62.9, 49.4, 61.2, 44.6, 60.2, 52.1, 59.3, 46.8, 500-999, 2025-04-09 14:48:19
"TRAVIS HirsCH INTERIORS LIMITED", "47790, 49310", 19.6, 11.1, 32.2, 15.9, 53.5, 61.7, 55.9, 50.3, 57.3, 52.6, 51.4, 55.4, 56.2, 50.8, 1000-4999, 2025-03-21 16:30:06
"TWO FISHERS LIMITED", 20900, 18.2, 13.9, 43.6, 27.4, 48.2, 59.4, 51.6, 47.3, 53.9, 51.7, 49.4, 54.2, 50.1, 52.1, 250-499, 2025-04-02 13:15:35
"DEVERE LIMITED", 64209, 29.5, 21.2, 75.8, 29.8, 55.9, 65.2, 63.5, 50.8, 66.4, 48.5, 62.5, 57.4, 60.9, 53.4, 500-999, 2025-03-27 14:03:50
"HELGA & CO LTD", 28350, 22.8, 15.9, 46.9, 21.8, 50.1, 58.3, 57.1, 53.2, 59.5, 53.1, 55.4, 54.3, 58.9, 52.8, 1000-4999, 2025-03-22 17:22:19
"THE ROLLER COASTER TEAM LIMITED", "58110, 58130", 25.5, 19.4, 81.9, 31.7, 59.5, 65.8, 58.1, 49.8, 61.3, 53.1, 58.4, 57.5, 60.2, 55.9, 250-499, 2025-03-14 13:30:49
"THE CLOTHES RACK CO LIMITED", 17110, 26.3, 18.6, 71.7, 24.5, 53.9, 62.2, 59.9, 51.8, 61.7, 50.3, 59.4, 57.8, 62.1, 55.1, 500-999, 2025-04-01 15:13:42
"SAVANNAH RESTAURANTS LIMITED", "56110, 56120", 31.5, 25.6, 91.8, 35.6, 55.9, 62.4, 65.6, 52.6, 67.3, 54.3, 64.2, 60.8, 66.1, 59.5, 1000-4999, 2025-03-25 16:00:10
"SARAH STYLES LIMITED", 69100, 18.4, 12.8, 41.5, 20.2, 48.6, 57.5, 53.9, 49.8, 56.5, 49.3, 51.8, 53.3, 54.1, 51.9, 250-499, 2025-04-07 14:14:19
