"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"MD+A PARTNERSHIP LIMITED", "70290, 70299", 41.1, 32.4, 22.1, 33.3, 35.4, 44.8, 56.7, 48.5, 41.4, 37.1, 43.8, 31.0, 38.5, 51.3, 50-249, 2025-02-25 16:25:41
"ABACUS INVESTMENTS LIMITED", 64209, 26.3, 10.2, 31.1, 23.9, 41.9, 45.3, 28.9, 62.5, 39.4, 35.1, 50.2, 30.9, 34.5, 58.2, 250-499, 2025-04-10 14:01:19
"WILKINSON BAKER LIMITED", "82990, 82999", 13.4, 8.1, 15.3, 18.5, 25.5, 29.0, 44.4, 58.4, 38.5, 45.6, 62.8, 37.9, 46.3, 41.3, 1000-4999, 2025-03-17 12:37:05
"RATHBONE GROUP HOLDINGS LIMITED", "64990, 64999", 23.4, 15.8, 26.5, 19.6, 34.8, 32.0, 51.4, 42.9, 54.8, 49.2, 52.3, 46.8, 62.9, 39.0, 500-999, 2025-03-01 15:22:35
"BODEN AND BAGLEY LIMITED", 64302, 35.9, 25.6, 38.2, 33.9, 41.8, 38.9, 48.9, 38.0, 52.5, 44.1, 53.3, 41.8, 44.5, 53.5, 250-499, 2025-02-15 11:40:01
"ANDERSON STRATHAIRD LLP", 82990, 21.8, 11.1, 24.1, 31.3, 35.9, 39.1, 44.7, 49.4, 41.4, 45.1, 54.9, 39.5, 46.5, 44.8, 1000-4999, 2025-03-26 14:23:18
"MAZZONI LEASING LIMITED", 64999, 15.4, 6.1, 22.5, 21.1, 28.1, 23.6, 51.4, 43.5, 56.3, 56.4, 62.1, 46.8, 62.2, 40.5, 250-499, 2025-03-30 10:51:25
"THE HARRIS BUSINESS CREDIT RECOVERY LIMITED", "82990, 82999", 28.9, 19.3, 30.6, 26.9, 36.9, 34.4, 43.7, 48.7, 49.2, 48.1, 55.1, 42.9, 59.8, 40.8, 500-999, 2025-03-01 11:41:15
"THE KITCHELL GROUP LIMITED", "64203, 64209", 32.5, 21.9, 28.8, 19.2, 37.9, 38.4, 53.8, 40.0, 54.3, 44.1, 58.5, 43.8, 55.6, 53.0, 250-499, 2025-02-28 13:38:06
"TRUSTCORP LIMITED", 64301, 25.2, 17.4, 33.4, 22.8, 35.9, 37.3, 54.3, 52.1, 52.8, 49.5, 57.5, 46.4, 62.8, 44.9, 1000-4999, 2025-04-01 17:10:24
"KAEFER KYMAK UK LIMITED", 64209, 14.9, 5.3, 19.8, 25.1, 29.4, 31.1, 47.7, 41.6, 55.4, 51.1, 58.1, 46.2, 57.3, 41.5, 250-499, 2025-03-15 15:05:51
"THE ANGLO-AMERICAN ASSET MANAGEMENT COMPANY LIMITED", 64990, 22.9, 13.1, 32.6, 24.9, 34.9, 37.5, 52.7, 44.2, 55.1, 47.5, 54.8, 42.3, 58.5, 42.6, 500-999, 2025-03-02 11:46:15
"TURNBERRY INTERNATIONAL LIMITED", 64303, 20.8, 12.5, 26.4, 17.3, 33.8, 29.9, 49.4, 43.7, 51.3, 48.8, 60.8, 43.2, 57.5, 46.3, 250-499, 2025-04-12 10:45:11
"EXTENSION OF ASSET MANAGEMENT LIMITED", 64999, 30.5, 18.8, 35.2, 32.4, 40.9, 39.4, 46.4, 52.4, 51.1, 49.1, 59.1, 45.5, 61.5, 44.9, 1000-4999, 2025-03-28 11:43:43
"MPH GROUP LIMITED", 64209, 19.5, 7.3, 22.9, 17.8, 30.2, 28.3, 54.8, 49.9, 51.9, 44.4, 55.8, 43.2, 59.0, 42.9, 250-499, 2025-02-23 13:34:37
"THE SELECT GROUP LIMITED", 82990, 24.2, 16.4, 28.5, 17.5, 36.5, 32.0, 45.5, 42.2, 52.9, 48.6, 54.4, 43.4, 59.8, 43.8, 250-499, 2025-03-31 14:53:58
"THE FAYREDEEN LLP", "64990, 64999", 29.5, 20.6, 35.8, 29.4, 40.3, 38.8, 54.1, 48.6, 54.3, 47.4, 57.9, 45.4, 62.2, 45.9, 1000-4999, 2025-04-14 15:51:23
"ALDEN WEALTH LIMITED", 64999, 25.8, 15.1, 31.7, 28.4, 37.2, 36.5, 49.3, 45.5, 52.9, 46.6, 55.8, 42.1, 59.2, 43.5, 250-499, 2025-03-19 14:11:29
"COOKSON HOLLINGSWORTH LIMITED", "64209, 64210", 31.3, 22.4, 39.8, 31.4, 42.8, 42.5, 53.4, 46.5, 54.1, 48.9, 59.1, 45.8, 63.5, 49.2, 1000-4999, 2025-03-21 13:41:45
"BROOKS MACDONALD LIMITED", "64990, 64999", 23.8, 16.5, 30.1, 25.3, 36.8, 34.1, 53.3, 43.8, 52.3, 48.5, 56.6, 45.4, 61.0, 46.3, 500-999, 2025-03-10 16:40:49
"CSA INVESTMENTS LIMITED", "64301, 64302", 29.5, 20.6, 35.8, 29.4, 40.3, 38.8, 54.1, 48.6, 54.3, 47.4, 57.9, 45.4, 62.2, 45.9, 1000-4999, 2025-04-03 17:50:15
"ROYAL PARK INVESTMENTS LIMITED", 64999, 18.7, 9.1, 24.4, 12.9, 32.3, 26.4, 55.5, 49.4, 53.6, 44.4, 56.5, 43.5, 60.9, 43.2, 250-499, 2025-03-25 11:43:04
"POST OFFICE LTD", 65110, 17.6, 4.3, 37.4, 25.5, 25.8, 27.5, 42.1, 58.4, 51.6, 54.7, 59.2, 34.8, 61.8, 42.4, 1000-4999, 2025-03-27 17:33:58
"M I MCINTOSH & ASSOCIATES LIMITED", "64209, 64210", 38.3, 26.4, 43.1, 32.9, 45.2, 42.2, 55.6, 46.6, 57.9, 50.1, 62.1, 48.8, 64.5, 51.4, 1000-4999, 2025-03-01 12:11:45
"OCEAN INDUSTRIAL HOLDINGS LIMITED", 64302, 22.7, 14.4, 30.3, 26.6, 35.7, 36.0, 50.1, 42.5, 52.4, 47.2, 57.5, 44.4, 60.5, 45.9, 250-499, 2025-03-14 15:30:05
"PAUL SMITH LIMITED", 64301, 20.3, 10.3, 25.9, 16.9, 32.5, 29.1, 51.2, 46.8, 52.3, 46.9, 56.3, 43.1, 57.9, 43.9, 250-499, 2025-02-18 14:39:12
"CABLE & WIRELESS INTERNATIONAL LIMITED", "64209, 64210", 27.2, 18.4, 32.9, 27.5, 39.4, 37.2, 54.8, 47.4, 55.2, 49.3, 58.5, 46.8, 61.5, 48.6, 1000-4999, 2025-04-02 10:23:39
