"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Boxcles Ltd", "46110, 46120", 25.8, 19.2, 45.3, 26.7, 51.2, 59.0, 28.1, 70.3, 18.5, 81.9, 25.9, 74.1, 54.0, 46.0, 250-499, 2025-05-07 09:20:42
"LMB Electrical Contractors Ltd", "43210", 22.1, 16.5, 31.9, 10.3, 43.7, 56.3, 24.9, 75.1, 16.2, 83.8, 24.5, 75.5, 53.9, 46.1, 500-999, 2025-05-09 13:40:05
"Synergy Engineering Ltd", "28210, 28220", 18.3, 11.6, 58.2, 25.5, 48.9, 51.1, 26.7, 73.3, 17.4, 82.6, 26.2, 73.8, 52.5, 47.5, 1000-4999, 2025-05-10 12:10:50
"TALKING THEORIES LIMITED", "62090", 29.5, 21.9, 62.1, 33.4, 53.1, 58.9, 30.9, 69.1, 19.7, 80.3, 31.3, 68.7, 55.9, 44.1, 250-499, 2025-05-11 15:50:20
"Bay Tree Studios Ltd", "59130", 20.2, 14.8, 41.9, 16.8, 45.6, 54.4, 25.3, 74.7, 17.1, 82.9, 25.9, 74.1, 52.7, 47.3, 500-999, 2025-05-12 11:30:04
"Warren & Co (Engineering) Ltd", "28210, 28220", 15.1, 7.4, 36.9, 12.2, 40.1, 59.9, 22.8, 77.2, 14.9, 85.1, 22.5, 77.5, 49.9, 50.1, 1000-4999, 2025-05-13 14:20:49
"D3CK CONSTRUCTION LIMITED", "41202", 26.8, 20.1, 51.4, 23.9, 50.3, 49.7, 30.2, 69.8, 20.5, 79.5, 31.1, 68.9, 54.5, 45.5, 250-499, 2025-05-14 10:50:27
"DAWE & CO (EAST ANGLIA) LIMITED", "62090", 19.3, 13.6, 46.1, 20.2, 42.9, 57.1, 24.7, 75.3, 16.4, 83.6, 25.3, 74.7, 50.9, 49.1, 500-999, 2025-05-15 13:00:06
"Astra Engineering Services Ltd", "28210, 28220", 12.5, 5.8, 32.9, 9.4, 38.2, 61.8, 20.6, 79.4, 13.4, 86.6, 21.1, 78.9, 46.5, 53.5, 1000-4999, 2025-05-16 09:30:14
"North Star Financial Services Ltd", "64990", 23.9, 17.3, 48.8, 22.9, 46.5, 53.5, 28.3, 71.7, 19.1, 80.9, 29.5, 70.5, 53.3, 46.7, 250-499, 2025-05-17 11:50:49
"Coventry Metal Forming Ltd", "28210, 28220", 11.9, 4.3, 38.1, 11.5, 36.4, 63.6, 19.9, 80.1, 12.3, 87.7, 20.3, 79.7, 44.9, 55.1, 500-999, 2025-05-18 09:00:39
"Biomass Energy Systems Ltd", "29200", 26.1, 19.5, 53.2, 25.1, 49.3, 50.7, 30.4, 69.6, 20.7, 79.3, 31.3, 68.7, 54.7, 45.3, 250-499, 2025-05-19 13:40:17
"Costauro Consulting Ltd", "63990", 18.5, 12.9, 43.9, 18.5, 41.3, 58.7, 23.4, 76.6, 15.9, 84.1, 24.1, 75.9, 49.5, 50.5, 500-999, 2025-05-20 10:20:52
"Lyons Miller Ltd", "41100, 41200", 24.2, 18.6, 48.5, 21.4, 45.9, 54.1, 27.3, 72.7, 18.9, 81.1, 28.5, 71.5, 52.9, 47.1, 250-499, 2025-05-21 14:00:35
"Ecological Solutions Ltd", "29200", 30.4, 23.6, 73.9, 30.0, 55.4, 64.0, 25.4, 74.6, 15.1, 84.9, 27.0, 73.0, 55.6, 44.4, 1000-4999, 2025-05-22 09:40:08
"Serena Security Solutions Ltd", "66190", 21.4, 15.8, 52.3, 24.1, 48.5, 51.5, 26.7, 73.3, 18.3, 81.7, 27.5, 72.5, 52.9, 47.1, 500-999, 2025-05-23 11:40:30
"Durston Estates Ltd", "68210", 27.8, 21.1, 59.6, 27.9, 52.1, 47.9, 31.1, 68.9, 21.7, 78.3, 32.5, 67.5, 56.3, 43.7, 250-499, 2025-05-24 14:10:59
"Roche Finance Services Ltd", "64990", 19.9, 14.2, 44.1, 19.3, 42.9, 57.1, 24.5, 75.5, 16.9, 83.1, 25.7, 74.3, 51.1, 48.9, 500-999, 2025-05-25 12:50:22
"Castle Rock (Design & Build) Ltd", "41200", 23.1, 17.4, 50.3, 22.8, 46.1, 53.9, 27.3, 72.7, 19.4, 80.6, 28.5, 71.5, 53.3, 46.7, 250-499, 2025-05-26 10:30:00
"Kettering Engineering Ltd", "28210, 28220", 14.2, 6.5, 39.4, 13.9, 37.3, 62.7, 20.9, 79.1, 13.3, 86.7, 21.3, 78.7, 45.5, 54.5, 1000-4999, 2025-05-27 14:50:38
"Bolton Training Solutions Ltd", "85110", 20.6, 15.0, 46.3, 20.1, 41.5, 58.5, 24.8, 75.2, 16.6, 83.4, 25.4, 74.6, 50.5, 49.5, 500-999, 2025-05-28 11:00:07
"Blaze Steel Ltd", "27110", 25.7, 19.3, 57.9, 29.5, 53.6, 46.4, 29.9, 70.1, 20.3, 79.7, 31.1, 68.9, 55.5, 44.5, 250-499, 2025-05-29 09:20:17
"Supreme Engineering Services Ltd", "28220", 13.9, 5.2, 35.6, 12.1, 36.5, 63.5, 19.4, 80.6, 11.8, 88.2, 20.1, 79.9, 43.9, 56.1, 1000-4999, 2025-05-30 13:40:45
"Finance Solutions Direct Ltd", "64990", 17.2, 10.5, 42.1, 16.9, 40.5, 59.5, 22.9, 77.1, 14.5, 85.5, 23.5, 76.5, 48.5, 51.5, 500-999, 2025-05-31 10:50:19
"Hyperion Digital Solutions Ltd", "62090", 22.8, 16.1, 49.4, 21.9, 43.7, 56.3, 25.9, 74.1, 17.5, 82.5, 26.7, 73.3, 52.5, 47.5, 250-499, 2025-06-01 14:00:32
"REASONABLE RISK MANAGEMENT LIMITED", "86220", 18.8, 12.2, 45.9, 19.5, 42.3, 57.7, 23.1, 76.9, 15.5, 84.5, 24.1, 75.9, 49.7, 50.3, 500-999, 2025-06-02 11:10:51
"Symphony Construction Services Ltd", "41200", 28.3, 21.5, 56.5, 26.3, 50.2, 49.8, 31.5, 68.5, 22.1, 77.9, 32.9, 67.1, 56.9, 43.1, 250-499, 2025-06-03 13:40:14
"Coldstream Engineering Ltd", "28210, 28220", 16.1, 8.4, 38.9, 14.2, 37.9, 62.1, 21.4, 78.6, 13.6, 86.4, 21.9, 78.1, 45.1, 54.9, 1000-4999, 2025-06-04 14:50:41
"Surelock Security Ltd", "66190", 29.2, 22.9, 63.2, 29.1, 54.5, 45.5, 32.3, 67.7, 22.9, 77.1, 33.9, 66.1, 57.9, 42.1, 500-999, 2025-06-05 11:10:03
"Baytree Electrical Contractors Ltd", "43210", 24.5, 18.8, 52.5, 24.9, 47.1, 52.9, 27.9, 72.1, 19.6, 80.4, 28.7, 71.3, 53.9, 46.1, 250-499, 2025-06-06 09:40:21
"Crystal Clear Ltd", "59130", 15.6, 7.1, 41.4, 14.1, 38.9, 61.1, 20.3, 79.7, 12.5, 87.5, 21.1, 78.9, 44.3, 55.7, 500-999, 2025-06-07 13:10:58
"Hazyview Ltd", "68210", 20.9, 15.3, 46.9, 21.5, 40.7, 59.3, 24.5, 75.5, 16.7, 83.3, 25.7, 74.3, 50.9, 49.1, 1000-4999, 2025-06-08 14:40:15
"Phoenix Pensions Ltd", "64990", 26.6, 19.9, 58.1, 28.1, 53.3, 46.7, 31.5, 68.5, 22.1, 77.9, 32.9, 67.1, 56.9, 43.1, 250-499, 2025-06-09 12:00:28
"Fortune Engineering Ltd", "28210, 28220", 14.5, 6.8, 36.7, 13.2, 36.2, 63.8, 20.2, 79.8, 12.9, 87.1, 21.3, 78.7, 44.1, 55.9, 500-999, 2025-06-10 10:20:41
"Prudentia Limited", "62090", 19.2, 13.5, 43.9, 18.5, 41.3, 58.7, 23.4, 76.6, 15.9, 84.1, 24.1, 75.9, 49.5, 50.5, 1000-4999, 2025-06-11 14:50:54
"Darling Electrical Ltd", "43210", 17.4, 10.8, 40.5, 15.8, 38.2, 61.8, 21.1, 78.9, 13.3, 86.7, 22.3, 77.7, 45.9, 54.1, 250-499, 2025-06-12 12:10:16
