data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-03-15,2,0,3,2,1,White,Hispanic,2,Intimidation,2.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1995,County,TX,Texas,1995-07-22,1,1,2,1,1,Black,Not Specified,2,Simple Assault,2.0,Highway/Road/Alley,Anti-White,Individual,S,S
1998,State,NY,New York,1998-11-03,0,1,1,0,1,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Other,S,S
1991,City,FL,Florida,1991-02-28,3,0,4,4,0,White,Not Specified,3,Aggravated Assault,3.0,Residence/Home,Anti-Black or African American,Individual,S,S
1994,County,IL,Illinois,1994-09-10,1,0,1,1,0,Unknown,Not Specified,1,Robbery,1.0,Convenience Store,Anti-Asian,Individual,N,S
1997,City,PA,Pennsylvania,1997-12-25,0,2,2,1,1,White,Not Specified,2,Intimidation,2.0,Church/Synagogue/Temple,Anti-Jewish,Individual,S,S
2000,State,OH,Ohio,2000-04-18,2,0,3,2,1,Black,Hispanic,2,Simple Assault,2.0,Restaurant,Anti-Gay (Male),Individual,S,S
2002,County,MI,Michigan,2002-08-05,1,0,1,1,0,White,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,N,S
2005,City,GA,Georgia,2005-01-30,0,1,2,2,0,American Indian or Alaska Native,Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Hispanic or Latino,Other,S,S
2008,State,WA,Washington,2008-06-12,3,1,4,3,1,Asian,Not Specified,4,Aggravated Assault,4.0,Park/Playground,Anti-Black or African American,Individual,S,S
2010,County,NC,North Carolina,2010-10-20,2,0,2,2,0,Black,Not Specified,2,Intimidation,2.0,Highway/Road/Alley,Anti-White,Individual,S,S
2012,City,AZ,Arizona,2012-05-07,1,0,1,1,0,White,Hispanic,1,Simple Assault,1.0,Bar/Nightclub,Anti-Hispanic or Latino,Individual,N,S
1993,State,MA,Massachusetts,1993-01-14,0,2,3,2,1,White,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Gay (Male),Other,S,S
1996,County,NJ,New Jersey,1996-04-26,1,0,2,1,1,Unknown,Not Specified,1,Robbery,1.0,Gas Station,Anti-Jewish,Individual,S,S
1999,City,VA,Virginia,1999-08-03,2,1,3,2,1,Black,Not Specified,3,Aggravated Assault,3.0,Residence/Home,Anti-Asian,Individual,S,S
2001,State,CO,Colorado,2001-07-19,0,1,1,0,1,White,Not Specified,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Individual,N,S
2003,County,MN,Minnesota,2003-03-11,3,0,4,3,1,Asian,Hispanic,3,Simple Assault,3.0,Parking Lot/Garage,Anti-Black or African American,Individual,S,S
2006,City,OR,Oregon,2006-09-02,1,0,2,1,1,American Indian or Alaska Native,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Highway/Road/Alley,Anti-Native Hawaiian or Other Pacific Islander,Individual,N,S
2009,State,TN,Tennessee,2009-12-14,0,2,2,1,1,White,Hispanic,2,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Hispanic or Latino,Other,S,S
2011,County,WI,Wisconsin,2011-02-27,2,0,3,2,1,Black,Not Specified,2,Intimidation,2.0,Residence/Home,Anti-White,Individual,S,S
2013,City,MD,Maryland,2013-06-08,1,1,2,1,1,Unknown,Not Specified,2,Simple Assault,2.0,Park/Playground,Anti-Jewish,Individual,S,S
1994,State,LA,Louisiana,1994-10-31,0,1,1,0,1,White,Not Specified,1,Aggravated Assault,1.0,School/College,Anti-Gay (Male),Individual,S,S
1997,County,AL,Alabama,1997-05-13,2,0,2,2,0,Black,Hispanic,2,Robbery,2.0,Convenience Store,Anti-Hispanic or Latino,Individual,S,S
2000,City,KY,Kentucky,2000-11-22,1,0,1,1,0,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Other,N,S
2004,State,SC,South Carolina,2004-01-17,3,1,4,3,1,Asian,Not Specified,4,Intimidation,4.0,Residence/Home,Anti-Black or African American,Individual,S,S
2007,County,MO,Missouri,2007-08-09,2,0,2,2,0,Black,Not Specified,2,Simple Assault,2.0,Bar/Nightclub,Anti-White,Individual,S,S
2010,City,OK,Oklahoma,2010-04-05,0,2,3,2,1,White,Hispanic,2,Aggravated Assault,2.0,Highway/Road/Alley,Anti-Hispanic or Latino,Individual,S,S
2012,State,UT,Utah,2012-10-12,1,0,1,1,0,Unknown,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Mormon,Individual,N,S
1991,County,NV,Nevada,1991-06-04,2,1,3,2,1,White,Not Specified,3,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Other,S,S
1995,City,AR,Arkansas,1995-12-20,1,0,2,1,1,Black,Not Specified,1,Robbery,1.0,Gas Station,Anti-Asian,Individual,S,S
1998,State,KS,Kansas,1998-02-14,0,1,1,0,1,American Indian or Alaska Native,Hispanic,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Hispanic or Latino,Individual,N,S
2001,County,CT,Connecticut,2001-09-30,3,0,4,3,1,Asian,Not Specified,3,Simple Assault,3.0,Parking Lot/Garage,Anti-Black or African American,Individual,S,S
2003,City,ID,Idaho,2003-07-08,2,0,2,2,0,White,Not Specified,2,Aggravated Assault,2.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2006,State,IA,Iowa,2006-03-25,1,1,2,1,1,Black,Hispanic,2,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Hispanic or Latino,Other,S,S
2009,County,MS,Missippi,2009-11-11,0,2,3,2,1,Unknown,Not Specified,2,Intimidation,2.0,Park/Playground,Anti-Islamic (Muslim),Individual,S,S
2011,City,NM,New Mexico,2011-08-30,2,0,2,2,0,White,Not Specified,2,Robbery,2.0,Convenience Store,Anti-American Indian or Alaska Native,Individual,S,S
2013,State,WV,West Virginia,2013-01-03,1,0,1,1,0,Black,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Highway/Road/Alley,Anti-White,Individual,N,S
1992,County,NH,New Hampshire,1992-05-19,0,1,2,1,1,White,Hispanic,1,Simple Assault,1.0,Bar/Nightclub,Anti-Hispanic or Latino,Individual,S,S
1996,City,ME,Maine,1996-10-06,3,0,3,3,0,Asian,Not Specified,3,Aggravated Assault,3.0,Residence/Home,Anti-Jewish,Individual,S,S
1999,State,MT,Montana,1999-07-27,2,1,4,3,1,American Indian or Alaska Native,Not Specified,3,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
2002,County,ND,North Dakota,2002-04-14,1,0,1,1,0,Unknown,Not Specified,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Mormon,Individual,N,S
