data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-03-15,1,0,2,2,0,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,N,N
1992,County,TX,Texas,1992-07-22,0,1,1,1,0,Black,Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,Religious Facility,Anti-Jewish,Institution,N,N
1993,State,NY,New York,1993-11-08,2,0,3,2,1,Asian,Not Specified,2,Simple Assault,2.0,Highway/Road,Anti-Asian,Individual,Y,N
1994,City,FL,Florida,1994-02-28,0,2,1,0,1,White,Not Specified,2,Aggravated Assault,2.0,School/College,Anti-Hispanic or Latino,Juvenile,N,Y
1995,County,IL,Illinois,1995-09-14,1,0,2,1,1,Black,Not Specified,1,Burglary,1.0,Residence/Home,Anti-White,Individual,N,N
1996,City,PA,Pennsylvania,1996-04-30,0,1,1,1,0,American Indian,Hispanic,1,Larceny-Theft,1.0,Commercial/Office Building,Anti-American Indian or Alaska Native,Juvenile,N,N
1997,State,OH,Ohio,1997-08-17,3,0,4,3,1,White,Not Specified,3,Intimidation,3.0,Public Park,Anti-Black or African American,Individual,Y,N
1998,County,MI,Michigan,1998-12-05,1,1,2,1,1,Black,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,Religious Facility,Anti-Islamic,Institution,N,Y
1999,City,GA,Georgia,1999-05-23,0,0,1,1,0,White,Hispanic,0,Robbery,1.0,Convenience Store,Anti-Hispanic or Latino,Business,N,N
2000,State,NC,North Carolina,2000-10-11,2,0,3,2,1,Asian,Not Specified,2,Aggravated Assault,2.0,Highway/Road,Anti-Asian,Individual,Y,N
2001,County,NJ,New Jersey,2001-01-19,1,0,1,1,0,Unknown,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Gay (Male),Individual,N,N
2002,City,CA,California,2002-06-07,0,2,2,0,2,Black,Not Specified,2,Simple Assault,2.0,School/College,Anti-White,Juvenile,N,N
2003,State,TX,Texas,2003-03-25,3,0,1,1,0,White,Hispanic,3,Intimidation,3.0,Commercial/Office Building,Anti-Hispanic or Latino,Individual,N,Y
2004,County,NY,New York,2004-07-12,0,1,1,1,0,Black,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Religious Facility,Anti-Jewish,Institution,N,N
2005,City,FL,Florida,2005-11-30,2,0,3,2,1,White,Not Specified,2,Burglary,2.0,Residence/Home,Anti-Black or African American,Individual,Y,N
2006,County,IL,Illinois,2006-02-14,1,0,2,1,1,Asian,Hispanic,1,Larceny-Theft,1.0,Commercial/Office Building,Anti-Asian,Individual,N,N
2007,State,PA,Pennsylvania,2007-08-09,0,2,1,0,1,Black,Not Specified,2,Aggravated Assault,2.0,School/College,Anti-White,Juvenile,N,Y
2008,City,OH,Ohio,2008-05-26,3,0,4,3,1,White,Not Specified,3,Intimidation,3.0,Public Park,Anti-Black or African American,Individual,Y,N
2009,County,MI,Michigan,2009-09-03,1,1,2,1,1,American Indian,Hispanic,2,Destruction/Damage/Vandalism of Property,0.0,Religious Facility,Anti-Islamic,Institution,N,Y
2010,State,GA,Georgia,2010-12-18,0,0,1,1,0,Black,Not Specified,0,Robbery,1.0,Convenience Store,Anti-Black or African American,Business,N,N
2011,City,NC,North Carolina,2011-04-04,2,0,3,2,1,Asian,Hispanic,2,Simple Assault,2.0,Highway/Road,Anti-Hispanic or Latino,Individual,Y,N
2012,County,NJ,New Jersey,2012-10-22,1,0,1,1,0,Unknown,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Gay (Male),Individual,N,N
2013,State,CA,California,2013-07-08,0,2,2,0,2,White,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Juvenile,N,N
2014,City,TX,Texas,2014-01-15,3,0,1,1,0,Black,Hispanic,3,Intimidation,3.0,Commercial/Office Building,Anti-Hispanic or Latino,Individual,N,Y
1991,County,NY,New York,1991-08-29,1,1,2,1,1,White,Not Specified,2,Burglary,2.0,Residence/Home,Anti-Asian,Individual,N,N
1992,State,FL,Florida,1992-03-17,0,1,1,1,0,Black,Not Specified,1,Larceny-Theft,1.0,School/College,Anti-White,Juvenile,N,N
1993,City,IL,Illinois,1993-11-02,2,0,3,2,1,Asian,Hispanic,2,Aggravated Assault,2.0,Highway/Road,Anti-Black or African American,Individual,Y,Y
1994,County,PA,Pennsylvania,1994-06-14,1,0,2,1,1,White,Not Specified,1,Simple Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,N,N
1995,State,OH,Ohio,1995-02-27,0,2,1,0,1,Black,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,Religious Facility,Anti-Jewish,Juvenile,N,N
1996,City,MI,Michigan,1996-09-09,3,0,4,3,1,American Indian,Hispanic,3,Intimidation,3.0,Public Park,Anti-American Indian or Alaska Native,Individual,Y,N
