data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1993,County,CA,California,1993-08-14,1,,1,1,,White,Not Hispanic,1,Aggravated Assault,1.0,Highway/Road/Alley,Anti-Gay,Individual,N,N
1998,City,TX,Texas,1998-03-22,,1,2,2,,Black,Hispanic,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,N,S
2001,State,NY,New York,2001-11-07,2,,3,2,1,Asian,Not Hispanic,2,Intimidation,2.0,Religious Facility,Anti-Jewish,Individual,S,N
2005,City,FL,Florida,2005-02-28,1,1,1,,1,White,Not Hispanic,2,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Hispanic,Individual,N,N
1992,County,IL,Illinois,1992-07-05,,,1,1,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,N,N
2009,City,PA,Pennsylvania,2009-09-13,1,,2,1,1,Black,Not Hispanic,1,Robbery,1.0,Convenience Store,Anti-White,Individual,N,S
1996,County,OH,Ohio,1996-04-30,3,,1,1,,White,Hispanic,3,Intimidation,3.0,Residence/Home,Anti-Immigrant,Individual,N,N
2012,State,MI,Michigan,2012-12-25,,,2,2,,American Indian,Not Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Christian,Other,S,N
1994,City,GA,Georgia,1994-10-18,1,1,1,1,,Black,Not Hispanic,2,Simple Assault,2.0,School/College,Anti-White,Individual,N,N
2007,County,NC,North Carolina,2007-06-03,2,,1,1,,White,Not Hispanic,2,Aggravated Assault,2.0,Highway/Road/Alley,Anti-Black or African American,Individual,N,N
1999,City,WA,Washington,1999-01-27,,1,3,2,1,Asian,Hispanic,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S
