data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,County,CA,California,1992-03-15,1,0,2,2,0,White,Not Hispanic,1,Intimidation,1.0,Highway/Road/Alley,Anti-Black or African American,Individual,S,S
1995,City,TX,Texas,1995-07-22,0,1,1,0,1,Black,Hispanic,1,Simple Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Juvenile,S,S
1998,State,NY,New York,1998-11-03,2,0,3,3,0,Asian,Not Hispanic,2,Aggravated Assault,2.0,Restaurant,Anti-White,Individual,M,S
2001,City,FL,Florida,2001-09-12,1,0,1,1,0,White,Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Other,S,S
2003,County,IL,Illinois,2003-01-28,0,0,2,1,1,Black,Not Hispanic,0,Robbery,0.0,Convenience Store,Anti-Black or African American,Other,M,S
2006,City,PA,Pennsylvania,2006-04-17,1,0,1,1,0,White,Not Hispanic,1,Intimidation,1.0,School-Elementary/Secondary,Anti-Islamic (Muslim),Individual,S,S
2009,State,OH,Ohio,2009-08-30,0,1,2,1,1,American Indian/Alaskan Native,Hispanic,1,Sexual Assault,1.0,Park/Playground,Anti-Female,Juvenile,S,S
2011,City,MI,Michigan,2011-12-05,2,0,1,1,0,White,Not Hispanic,2,Murder and Nonnegligent Manslaughter,2.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2013,County,GA,Georgia,2013-02-14,0,0,3,2,1,Black,Not Hispanic,0,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Other,M,S
1994,City,WA,Washington,1994-06-09,1,0,1,1,0,Asian,Not Hispanic,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Asian,Individual,S,S
1997,State,MA,Massachusetts,1997-10-25,0,0,2,2,0,White,Hispanic,0,Intimidation,0.0,Residence/Home,Anti-Hispanic or Latino,Other,M,S
2000,County,AZ,Arizona,2000-01-11,1,0,1,1,0,White,Not Hispanic,1,Simple Assault,1.0,Highway/Road/Alley,Anti-Native Hawaiian or Other Pacific Islander,Individual,S,S
2002,City,CO,Colorado,2002-05-19,0,1,1,0,1,Black,Not Hispanic,1,Intimidation,1.0,School-Elementary/Secondary,Anti-Black or African American,Juvenile,S,S
2005,State,NC,North Carolina,2005-09-07,2,0,2,2,0,White,Hispanic,2,Aggravated Assault,2.0,Parking Lot/Garage,Anti-Hispanic or Latino,Individual,M,S
