EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
QuantumLeap Analytics Ltd,62020,18.7,15.2,45.8,22.4,38.2,41.5,42.1,57.9,35.2,64.8,48.3,51.7,62.5,37.5,250-499,2025-02-14 09:22:33
Thameslink Retail Group,47110,12.3,9.8,28.5,14.7,22.1,25.6,38.7,61.3,33.4,66.6,44.2,55.8,58.9,41.1,5000-9999,2024-11-30 11:45:12
Caledonian Brewing Collective,11050,22.1,19.6,52.3,31.2,41.7,38.9,29.3,70.7,25.8,74.2,40.1,59.9,65.4,34.6,1000-4999,2024-10-08 14:17:55
Meridian Healthcare Trust,86101,14.9,11.7,33.2,18.5,28.4,31.2,35.6,64.4,30.9,69.1,42.7,57.3,55.2,44.8,10000+,2025-01-22 16:33:44
NovaTech Solutions PLC,62030,26.8,23.1,58.7,35.9,48.3,52.1,31.4,68.6,28.7,71.3,38.5,61.5,68.9,31.1,500-999,2024-12-05 13:28:19
Peak District Hospitality Group,55100,19.4,16.8,41.2,24.6,35.8,39.4,33.2,66.8,29.5,70.5,41.3,58.7,63.7,36.3,250-499,2025-03-11 10:12:07
Sterling Financial Advisory Ltd,66120,31.2,27.9,68.5,42.1,62.7,58.3,27.8,72.2,23.4,76.6,35.2,64.8,71.3,28.7,100-249,2024-09-18 08:55:23
BrightFuture Education Trust,85200,16.5,13.2,36.8,20.1,30.7,33.9,37.1,62.9,32.6,67.4,45.8,54.2,58.4,41.6,5000-9999,2024-11-25 12:40:51
Ironbridge Manufacturing Co,25110,24.7,21.3,55.9,33.7,45.2,48.6,30.5,69.5,26.9,73.1,39.4,60.6,66.8,33.2,1000-4999,2025-02-28 15:07:38
Wessex Legal Services LLP,69101,28.3,24.6,62.1,38.4,54.9,51.2,28.7,71.3,24.8,75.2,36.7,63.3,69.5,30.5,500-999,2024-10-15 09:33:29
NorthStar Energy Distribution,35230,20.6,17.9,47.3,28.5,39.7,42.8,34.9,65.1,31.2,68.8,43.6,56.4,64.2,35.8,10000+,2025-01-08 11:20:44
Cambridge BioMed Research,72110,23.1,20.4,51.7,30.8,43.5,46.2,32.7,67.3,29.1,70.9,40.8,59.2,67.3,32.7,250-499,2024-12-12 14:52:17
UrbanPulse Media Agency,73110,25.8,22.7,56.4,34.2,47.8,50.3,30.2,69.8,26.5,73.5,37.9,62.1,68.7,31.3,100-249,2025-03-25 16:41:08
Yorkshire Steel Foundries,24320,27.9,24.1,59.8,36.5,50.2,53.7,29.4,70.6,25.7,74.3,36.8,63.2,70.1,29.9,500-999,2024-11-02 10:18:55
GreenLeaf Supermarkets Ltd,47110,15.7,12.9,34.5,19.2,31.4,34.8,36.2,63.8,33.7,66.3,46.1,53.9,59.3,40.7,5000-9999,2025-02-03 13:05:22
Riverstone Insurance Brokers,66220,29.4,26.2,64.7,40.3,56.8,53.1,27.6,72.4,23.9,76.1,35.4,64.6,72.8,27.2,250-499,2024-10-22 08:37:14
Brighton Bay Hotels Group,55100,17.2,14.6,38.7,22.1,33.5,36.9,34.8,65.2,31.4,68.6,44.2,55.8,61.5,38.5,1000-4999,2025-01-15 12:29:51
MetroPolitan Construction Ltd,41100,21.8,18.7,49.2,29.6,42.1,45.3,32.1,67.9,28.6,71.4,41.7,58.3,65.9,34.1,500-999,2024-12-19 15:44:33
Phoenix Aerospace Systems,30300,24.3,21.5,54.1,32.8,46.3,49.7,31.6,68.4,27.9,72.1,39.2,60.8,67.4,32.6,250-499,2025-03-08 11:11:27
Devonshire Care Homes Ltd,87100,13.1,10.4,29.8,16.3,26.7,29.5,38.4,61.6,35.2,64.8,47.3,52.7,56.8,43.2,1000-4999,2024-11-14 09:56:42
SummitTech Cloud Services,63110,19.7,16.5,44.6,26.3,37.2,40.6,33.5,66.5,30.8,69.2,42.9,57.1,63.2,36.8,500-999,2025-02-11 14:22:38
Royal Berkshire Hospitals NHS,86101,11.8,8.9,25.4,13.7,21.3,24.8,39.1,60.9,36.4,63.6,48.7,51.3,54.7,45.3,10000+,2024-10-29 10:08:15
Cotswold Fine Foods Ltd,10890,21.5,18.2,48.9,30.1,43.6,40.8,31.7,68.3,28.4,71.6,40.5,59.5,66.2,33.8,250-499,2025-01-26 16:15:49
Northern Logistics Network,52290,22.9,19.7,51.3,31.5,44.8,41.9,32.3,67.7,29.6,70.4,39.7,60.3,65.8,34.2,1000-4999,2024-12-07 12:33:54
Thames Valley Academy Trust,85200,17.8,14.1,37.2,21.4,32.9,35.7,35.9,64.1,32.1,67.9,45.2,54.8,59.7,40.3,5000-9999,2025-03-14 08:47:22
IronWorks Engineering Co,25110,26.1,22.8,57.5,35.2,48.9,52.1,30.8,69.2,27.3,72.7,37.6,62.4,69.2,30.8,500-999,2024-11-08 13:29:41
Wessex Water Utilities,36000,16.4,13.7,35.1,19.8,29.6,32.4,36.7,63.3,33.8,66.2,46.5,53.5,58.1,41.9,10000+,2025-02-17 11:05:38
Oxford Pharma Trials Ltd,72110,25.6,22.3,56.8,34.1,47.2,50.6,31.4,68.6,28.1,71.9,38.7,61.3,68.5,31.5,250-499,2024-10-12 15:51:22
CoastalCare Nursing Agency,78300,18.3,15.7,41.4,24.1,35.2,38.7,34.2,65.8,31.6,68.4,43.8,56.2,62.4,37.6,500-999,2025-01-11 09:18:44
Meridian Retail Parks Ltd,68100,20.2,17.5,46.7,27.9,40.3,43.5,33.9,66.1,30.4,69.6,42.1,57.9,64.6,35.4,1000-4999,2024-12-01 14:40:29
Peak District Transport Co,49390,19.5,16.3,43.1,25.7,37.9,41.2,34.5,65.5,31.8,68.2,43.6,56.4,63.1,36.9,500-999,2025-03-03 16:27:55
Cornwall Creative Studios,90030,23.7,20.9,52.4,32.6,45.7,48.3,32.1,67.9,28.8,71.2,39.5,60.5,66.8,33.2,100-249,2024-11-20 10:02:11
Yorkshire Textile Mills,13100,28.1,25.3,61.2,38.7,51.4,54.8,28.9,71.1,25.3,74.7,36.2,63.8,71.5,28.5,250-499,2025-02-08 13:14:22
Brighton IT Support Ltd,62090,21.3,18.6,48.2,29.4,42.5,45.8,32.6,67.4,29.3,70.7,40.4,59.6,65.7,34.3,100-249,2024-10-25 08:53:17
Summit Property Surveyors,68209,30.1,27.4,66.9,41.2,59.3,55.7,27.2,72.8,23.6,76.4,34.8,65.2,73.1,26.9,250-499,2025-01-20 12:36:48
Cumbria Police Authority,84210,14.6,11.2,31.7,17.4,28.1,31.6,37.3,62.7,34.5,65.5,47.2,52.8,57.9,42.1,5000-9999,2024-12-14 15:22:09
MetroPrint Publishing Ltd,58130,24.8,21.9,55.2,33.5,46.9,49.4,31.8,68.2,28.5,71.5,39.1,60.9,67.6,32.4,500-999,2025-03-18 11:08:33
Wye Valley Foods PLC,10850,22.6,19.8,50.7,31.2,44.1,47.3,32.4,67.6,29.7,70.3,40.6,59.4,66.3,33.7,1000-4999,2024-11-28 14:17:41
Northumberland Mining Co,05101,29.7,26.8,63.4,39.1,55.7,52.3,28.1,71.9,24.5,75.5,35.9,64.1,72.4,27.6,500-999,2025-02-21 09:45:52
Southern Counties Housing,68100,17.9,15.2,39.4,22.8,34.6,37.8,35.1,64.9,32.4,67.6,44.7,55.3,60.8,39.2,5000-9999,2024-10-19 16:30:44
Cambridge EduTech Ltd,85600,20.4,17.6,45.3,27.1,39.2,42.6,33.7,66.3,30.9,69.1,42.3,57.7,64.2,35.8,250-499,2025-01-30 13:52:28
Bristol Bay Shipping,50200,23.2,20.5,53.6,32.4,45.8,48.2,31.9,68.1,28.6,71.4,38.9,61.1,67.1,32.9,1000-4999,2024-12-09 10:24:37
Peak Performance Gyms Ltd,93130,25.4,22.6,57.1,35.8,48.6,51.9,30.6,69.4,27.2,72.8,37.4,62.6,68.7,31.3,500-999,2025-03-21 15:19:11
Lakeside Arts Centre,90040,19.1,16.4,42.8,25.3,36.4,39.7,34.3,65.7,31.7,68.3,43.5,56.5,62.9,37.1,100-249,2024-11-11 08:58:44
Kentish Garden Centres,47760,18.6,15.9,40.2,23.7,35.1,38.4,34.9,65.1,32.2,67.8,43.1,56.9,61.7,38.3,250-499,2025-02-14 12:41:33
MetroLink Bus Operators,49310,16.7,13.8,36.4,20.6,30.8,33.9,36.4,63.6,33.6,66.4,46.8,53.2,58.5,41.5,5000-9999,2024-10-30 14:12:27
Harrogate Private Clinics,86210,26.5,23.7,58.9,36.4,49.7,52.8,29.8,70.2,26.4,73.6,37.1,62.9,69.4,30.6,250-499,2025-01-05 09:33:18
Celtic Security Services,80100,24.1,21.2,52.8,32.9,45.3,48.7,32.2,67.8,28.9,71.1,39.6,60.4,66.5,33.5,1000-4999,2024-12-22 16:47:52
