EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
QuantumLeap Analytics Ltd,62020,14.7,11.2,45.8,22.1,38.5,41.2,42.0,58.0,35.0,65.0,48.0,52.0,62.0,38.0,250-499,2024-10-15 09:22:33
GreenBridge Energy PLC,35110,19.3,16.8,51.7,28.4,44.6,47.9,38.0,62.0,32.0,68.0,45.0,55.0,58.0,42.0,1000-4999,2024-11-03 14:55:12
Thameside Retail Group,47110,22.5,18.9,48.3,25.7,41.2,44.5,35.0,65.0,29.0,71.0,42.0,58.0,55.0,45.0,500-999,2025-01-08 11:07:45
CivicTrust Financial Co,64191,27.8,23.4,62.1,34.2,52.3,55.8,31.0,69.0,26.0,74.0,38.0,62.0,51.0,49.0,250-499,2024-12-20 16:30:22
NorthStar Manufacturing Ltd,25120,11.9,9.3,38.6,18.7,34.1,37.4,46.0,54.0,40.0,60.0,51.0,49.0,65.0,35.0,1000-4999,2025-02-14 08:45:09
Meridian Health Services,86101,15.2,12.6,42.1,20.5,36.8,40.1,43.0,57.0,37.0,63.0,49.0,51.0,61.0,39.0,5000-19999,2024-09-30 13:12:44
BrightPath Education Trust,85310,18.7,15.1,46.9,23.8,39.7,43.0,39.0,61.0,33.0,67.0,46.0,54.0,57.0,43.0,1000-4999,2025-03-22 10:28:17
Silverline Logistics PLC,52290,21.4,17.8,49.7,26.3,42.5,45.8,36.0,64.0,30.0,70.0,43.0,57.0,54.0,46.0,500-999,2024-10-07 15:51:33
Crestwood Hospitality Ltd,55110,25.6,21.2,55.4,30.1,47.2,50.5,32.0,68.0,27.0,73.0,40.0,60.0,52.0,48.0,250-499,2025-01-25 12:05:58
ApexTech Solutions,62090,13.8,10.5,41.3,19.8,35.4,38.7,44.0,56.0,38.0,62.0,50.0,50.0,63.0,37.0,250-499,2024-11-18 09:33:21
HarbourView Construction Ltd,41100,16.9,13.7,44.2,21.9,37.8,41.1,41.0,59.0,35.0,65.0,47.0,53.0,59.0,41.0,500-999,2025-02-02 14:17:06
NovaCare Community Trust,87900,19.5,16.1,47.5,24.6,40.3,43.6,38.0,62.0,32.0,68.0,45.0,55.0,56.0,44.0,1000-4999,2024-12-11 11:42:29
Pinnacle Finance Group,64921,24.3,20.5,53.8,29.2,46.1,49.4,33.0,67.0,28.0,72.0,41.0,59.0,53.0,47.0,500-999,2025-03-09 16:18:55
Riverstone Retail Ltd,47260,20.7,17.3,48.9,25.1,41.7,45.0,37.0,63.0,31.0,69.0,44.0,56.0,55.0,45.0,250-499,2024-10-29 08:09:12
Summit Manufacturing PLC,28110,12.4,9.8,39.1,18.2,34.6,37.9,45.0,55.0,39.0,61.0,50.0,50.0,64.0,36.0,1000-4999,2025-01-14 13:54:37
BlueSky Media Ltd,59111,26.1,22.8,56.7,31.4,48.0,51.3,31.0,69.0,26.0,74.0,39.0,61.0,51.0,49.0,250-499,2024-11-26 10:31:08
Phoenix Healthcare Ltd,86102,14.3,11.7,43.5,20.9,36.2,39.5,42.0,58.0,36.0,64.0,48.0,52.0,60.0,40.0,500-999,2025-02-27 15:07:22
OrionTech Systems,58290,15.8,12.4,44.7,22.3,38.1,41.4,40.0,60.0,34.0,66.0,47.0,53.0,58.0,42.0,250-499,2024-12-05 09:46:51
Sterling Financial Ltd,64999,28.5,24.7,63.9,35.8,53.1,56.4,30.0,70.0,25.0,75.0,37.0,63.0,50.0,50.0,500-999,2025-03-15 12:22:34
MapleLeaf Education Ltd,85200,17.2,14.0,45.3,22.0,38.5,41.8,40.0,60.0,34.0,66.0,46.0,54.0,57.0,43.0,250-499,2024-10-22 14:03:18
Trident Logistics Co,49410,23.1,19.4,50.8,27.1,43.3,46.6,35.0,65.0,29.0,71.0,42.0,58.0,54.0,46.0,1000-4999,2025-01-30 11:15:49
CedarBridge Hospitality PLC,55202,24.8,20.9,54.2,29.8,46.7,50.0,33.0,67.0,28.0,72.0,40.0,60.0,52.0,48.0,500-999,2024-11-11 16:40:27
AuroraCare Services,86900,16.4,13.1,43.8,21.5,37.4,40.7,41.0,59.0,35.0,65.0,47.0,53.0,59.0,41.0,1000-4999,2025-02-20 08:58:12
Redwood Construction Ltd,41220,18.1,14.9,46.2,23.4,39.4,42.7,39.0,61.0,33.0,67.0,45.0,55.0,56.0,44.0,250-499,2024-12-28 13:27:45
Zenith Finance Group,66190,25.9,21.8,55.1,30.6,47.5,50.8,32.0,68.0,27.0,73.0,39.0,61.0,51.0,49.0,500-999,2025-03-05 15:09:33
Oakfield Retail Ltd,47730,21.6,18.2,49.3,25.9,42.1,45.4,36.0,64.0,30.0,70.0,43.0,57.0,54.0,46.0,250-499,2024-10-08 09:51:17
EagleView Manufacturing PLC,25290,13.2,10.6,40.5,19.4,35.2,38.5,43.0,57.0,37.0,63.0,49.0,51.0,62.0,38.0,1000-4999,2025-01-19 11:34:28
Starlight Media Ltd,59120,27.3,23.5,58.2,32.7,49.1,52.4,30.0,70.0,25.0,75.0,38.0,62.0,50.0,50.0,250-499,2024-11-22 14:12:44
Pinnacle Healthcare Trust,86103,15.7,12.9,44.1,21.8,37.7,41.0,41.0,59.0,35.0,65.0,48.0,52.0,60.0,40.0,5000-19999,2025-02-11 10:05:59
NovaTech Solutions,62030,14.6,11.3,42.7,20.2,36.5,39.8,42.0,58.0,36.0,64.0,49.0,51.0,61.0,39.0,250-499,2024-12-15 16:48:33
HarbourBridge Finance Co,64922,26.7,22.4,56.4,31.2,48.3,51.6,31.0,69.0,26.0,74.0,38.0,62.0,51.0,49.0,500-999,2025-03-12 12:31:07
Willowbrook Education Ltd,85100,18.5,15.3,46.0,23.1,39.1,42.4,39.0,61.0,33.0,67.0,46.0,54.0,57.0,43.0,250-499,2024-10-31 08:24:45
Silverline Transport Ltd,50200,22.9,19.1,50.5,26.8,43.0,46.3,35.0,65.0,29.0,71.0,42.0,58.0,54.0,46.0,1000-4999,2025-01-26 13:42:18
CrestView Hospitality Co,55300,25.2,21.3,54.8,30.3,47.0,50.3,33.0,67.0,28.0,72.0,40.0,60.0,52.0,48.0,500-999,2024-11-15 15:17:29
ApexCare Community,88100,16.8,13.6,44.5,22.6,38.0,41.3,40.0,60.0,34.0,66.0,47.0,53.0,58.0,42.0,1000-4999,2025-02-24 09:08:55
Redhill Construction PLC,42110,17.5,14.2,45.4,22.8,38.7,42.0,40.0,60.0,34.0,66.0,46.0,54.0,57.0,43.0,500-999,2024-12-22 11:53:44
Meridian Financial Group,66220,27.8,23.9,59.1,33.4,49.8,53.1,29.0,71.0,24.0,76.0,37.0,63.0,49.0,51.0,250-499,2025-03-18 16:25:11
Parkside Retail Ltd,47810,20.3,16.9,48.6,25.5,41.8,45.1,37.0,63.0,31.0,69.0,44.0,56.0,55.0,45.0,250-499,2024-10-13 10:12:37
SummitTech Manufacturing,28130,12.7,10.1,39.8,18.8,34.9,38.2,44.0,56.0,38.0,62.0,50.0,50.0,63.0,37.0,1000-4999,2025-01-21 14:48:22
BlueHorizon Media Co,59130,26.5,22.1,56.0,30.9,47.9,51.2,32.0,68.0,27.0,73.0,39.0,61.0,51.0,49.0,250-499,2024-11-28 12:36:09
Phoenix Healthcare Ltd,86210,15.1,12.3,43.2,21.2,36.8,40.1,42.0,58.0,36.0,64.0,48.0,52.0,60.0,40.0,500-999,2025-02-17 08:29:44
Orion Financial Ltd,64991,24.6,20.7,53.5,28.9,45.8,49.1,34.0,66.0,29.0,71.0,41.0,59.0,53.0,47.0,500-999,2024-12-09 15:14:58
MapleTech Education PLC,85410,17.9,14.7,45.8,23.6,39.2,42.5,39.0,61.0,33.0,67.0,46.0,54.0,56.0,44.0,1000-4999,2025-03-25 11:07:22
Trident Transport Co,49420,23.7,19.8,51.2,27.5,43.7,47.0,35.0,65.0,29.0,71.0,42.0,58.0,54.0,46.0,1000-4999,2024-10-26 09:35:41
