EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
QuantumLeap Analytics Ltd,62020,14.7,11.3,45.2,22.8,38.5,41.2,42.0,58.0,39.1,60.9,48.3,51.7,62.5,37.5,250-499,2024-09-12 09:45:22
Thameside Retail Consortium,47110,22.5,18.9,58.7,35.4,29.3,34.7,35.2,64.8,31.6,68.4,44.2,55.8,59.7,40.3,1000-4999,2025-01-27 14:22:11
NorthStar Manufacturing Group,25110,26.8,21.4,67.3,42.1,41.7,38.9,28.5,71.5,33.0,67.0,51.8,48.2,68.4,31.6,500-999,2024-11-08 11:03:55
Caledonian Health Services Ltd,86101,18.3,15.6,52.9,28.7,46.2,49.5,31.7,68.3,29.4,70.6,40.1,59.9,55.2,44.8,250-499,2025-03-15 16:18:33
BrightSpark Education Trust,85310,32.1,27.8,71.5,48.3,22.6,26.1,18.9,81.1,21.3,78.7,35.6,64.4,63.8,36.2,1000-4999,2024-10-05 12:55:44
MerseyLogistics Solutions Ltd,52290,19.6,16.2,48.7,31.5,35.8,39.4,40.3,59.7,37.2,62.8,45.9,54.1,58.3,41.7,250-499,2025-02-20 10:30:29
Peak District Hospitality Group,55110,28.4,24.7,63.8,45.2,31.5,36.2,33.6,66.4,29.8,70.2,42.7,57.3,61.9,38.1,500-999,2024-12-01 08:17:08
TecNova Engineering Ltd,71122,12.8,9.5,38.4,18.7,52.3,55.8,45.7,54.3,41.9,58.1,50.2,49.8,65.1,34.9,250-499,2025-04-10 13:42:51
Sterling Financial Advisory Plc,66120,37.2,31.8,78.9,56.4,68.2,72.5,24.1,75.9,28.7,71.3,39.5,60.5,71.6,28.4,5000-19999,2024-08-25 15:09:33
GreenLeaf Supermarkets Ltd,47190,25.3,21.7,59.2,38.6,26.4,30.8,36.8,63.2,32.5,67.5,46.3,53.7,60.4,39.6,1000-4999,2025-01-18 09:28:14
Highland Energy Partners Ltd,62090,29.7,25.1,65.4,43.8,44.6,48.1,30.2,69.8,34.9,65.1,49.7,50.3,66.2,33.8,250-499,2024-11-22 16:55:07
