EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THAMES WATER UTILITIES LIMITED,36000,24.7,18.3,62.1,28.7,48.2,41.5,32.8,67.2,28.4,71.6,38.9,61.1,54.3,45.7,10000+,2025-01-15 09:22:33
ASTON MARTIN LAGONDA LIMITED,29100,28.5,22.1,71.4,45.2,68.7,52.3,22.1,77.9,19.6,80.4,31.7,68.3,61.2,38.8,1000-4999,2024-12-03 14:45:12
ROYAL OPERA HOUSE,90010,19.8,15.6,58.9,32.1,42.8,38.7,28.5,71.5,24.3,75.7,35.2,64.8,49.1,50.9,500-999,2025-03-21 11:30:45
BARRATT DEVELOPMENTS PLC,41100,31.2,26.4,68.7,38.9,61.5,48.2,18.7,81.3,21.4,78.6,29.8,70.2,58.9,41.1,5000-9999,2024-11-18 16:20:09
WELLINGTON COLLEGE,85310,22.4,19.8,45.3,25.7,38.9,34.2,31.6,68.4,27.8,72.2,33.5,66.5,45.7,54.3,1000-4999,2025-02-10 13:15:22
JAGUAR LAND ROVER HOLDINGS LIMITED,29100,26.9,21.7,65.8,41.3,64.2,49.8,24.3,75.7,20.9,79.1,28.6,71.4,55.8,44.2,10000+,2024-10-07 10:05:44
VIRGIN ATLANTIC AIRWAYS LIMITED,51100,34.5,29.2,74.1,52.6,71.3,58.4,15.2,84.8,18.7,81.3,22.9,77.1,63.5,36.5,5000-9999,2025-04-01 15:40:18
BRITISH MUSEUM,91020,16.3,12.9,42.7,21.8,35.4,29.6,33.8,66.2,29.4,70.6,37.2,62.8,42.9,57.1,1000-4999,2024-12-15 12:00:00
TESCO PLC,47110,12.8,9.4,38.2,18.5,31.7,26.3,41.2,58.8,38.9,61.1,43.5,56.5,48.2,51.8,10000+,2025-01-30 08:30:25
ROLLS-ROYCE PLC,30300,23.6,18.9,59.7,31.4,52.8,41.9,27.3,72.7,24.1,75.9,32.6,67.4,49.7,50.3,10000+,2024-11-25 14:15:33
HARRODS LIMITED,47710,21.7,17.2,55.3,28.9,46.2,39.5,29.8,70.2,26.4,73.6,34.1,65.9,47.3,52.7,5000-9999,2025-03-05 09:45:12
UNIVERSITY OF CAMBRIDGE,85310,18.9,15.1,47.8,24.3,39.7,33.2,30.5,69.5,27.2,72.8,35.9,64.1,44.6,55.4,10000+,2024-10-20 16:00:00
BURBERRY GROUP PLC,14120,32.8,27.5,69.4,48.2,65.7,53.8,19.3,80.7,22.6,77.4,26.8,73.2,61.4,38.6,5000-9999,2025-02-28 11:20:00
NATIONAL TRUST FOR PLACES OF HISTORIC INTEREST,91020,14.2,11.8,35.9,19.7,32.1,27.4,36.7,63.3,33.5,66.5,39.2,60.8,46.1,53.9,5000-9999,2024-12-01 13:30:45
LLOYDS BANKING GROUP PLC,64191,37.2,31.8,78.5,59.3,74.6,63.2,12.4,87.6,16.8,83.2,19.7,80.3,68.9,31.1,10000+,2025-01-20 10:10:10
BENTLEY MOTORS LIMITED,29100,29.3,24.7,67.8,43.1,66.9,51.4,21.5,78.5,18.2,81.8,25.7,74.3,59.6,40.4,5000-9999,2024-11-30 15:45:00
ROYAL NATIONAL THEATRE,90010,20.5,16.3,51.2,27.4,41.8,36.7,30.2,69.8,27.9,72.1,33.6,66.4,46.8,53.2,1000-4999,2025-03-15 12:15:00
SAINSBURY'S SUPERMARKETS LTD,47110,15.7,12.1,41.3,20.8,34.5,28.9,38.7,61.3,35.4,64.6,42.1,57.9,49.3,50.7,10000+,2024-10-15 09:00:00
BBC,60100,17.4,13.8,44.6,22.5,37.2,31.8,32.9,67.1,29.7,70.3,36.4,63.6,43.5,56.5,10000+,2025-04-05 14:20:30
MARKS AND SPENCER GROUP PLC,47110,19.2,15.4,48.7,25.1,40.9,34.6,31.4,68.6,28.3,71.7,34.8,65.2,46.9,53.1,10000+,2024-12-20 11:45:00
ROYAL MAIL PLC,53100,25.8,20.6,61.3,33.7,54.2,44.8,26.1,73.9,23.4,76.6,30.8,69.2,52.7,47.3,10000+,2025-01-25 16:30:00
STARBUCKS COFFEE COMPANY (UK) LIMITED,56102,13.6,10.9,37.8,18.2,33.1,27.5,39.4,60.6,36.8,63.2,42.7,57.3,47.8,52.2,5000-9999,2025-02-14 08:15:00
COUTTS & COMPANY,64191,41.3,35.7,82.1,65.4,78.9,69.7,8.7,91.3,12.5,87.5,15.8,84.2,72.4,27.6,1000-4999,2024-11-10 13:00:00
HAMLEYS OF LONDON PLC,47650,18.9,14.7,46.2,23.8,38.4,32.7,33.5,66.5,30.1,69.9,36.8,63.2,44.2,55.8,500-999,2025-03-25 15:20:00
UNIVERSITY OF OXFORD,85310,17.6,14.2,45.3,22.7,36.8,30.9,31.8,68.2,28.5,71.5,35.2,64.8,43.7,56.3,10000+,2024-10-30 10:40:00
BRITISH AIRWAYS PLC,51100,33.7,28.4,72.8,51.3,69.5,56.2,16.4,83.6,19.8,80.2,23.5,76.5,62.1,37.9,10000+,2025-01-05 12:25:00
WATERSTONES BOOKSELLERS LIMITED,47610,16.3,12.5,42.1,20.6,35.2,29.4,34.7,65.3,31.9,68.1,37.6,62.4,45.3,54.7,1000-4999,2024-12-25 09:50:00
THE ROYAL BANK OF SCOTLAND PLC,64191,39.1,33.6,79.7,62.1,76.3,66.8,10.2,89.8,14.7,85.3,17.9,82.1,70.5,29.5,10000+,2025-02-20 16:15:00
FORTNUM & MASON PLC,47110,24.1,19.3,58.4,32.6,51.7,42.3,27.9,72.1,24.6,75.4,31.2,68.8,51.4,48.6,1000-4999,2024-11-15 11:30:00
CANARY WHARF GROUP PLC,68100,35.6,30.2,75.9,56.7,72.1,61.4,13.8,86.2,17.2,82.8,20.6,79.4,65.7,34.3,1000-4999,2025-03-30 14:00:00
THE NATIONAL GALLERY,91020,15.8,12.4,39.7,19.9,33.6,28.1,35.1,64.9,32.3,67.7,38.9,61.1,46.7,53.3,500-999,2024-10-25 15:45:00
KING'S COLLEGE LONDON,85310,19.7,16.1,48.2,25.8,41.3,35.7,30.6,69.4,27.8,72.2,34.5,65.5,45.2,54.8,5000-9999,2025-04-10 09:30:00
JOHN LEWIS PLC,47110,16.4,13.2,43.5,21.7,36.8,31.2,33.8,66.2,30.7,69.3,37.4,62.6,44.9,55.1,10000+,2024-12-10 12:00:00
THE ROYAL OPERA,90010,21.3,17.5,52.8,28.9,44.2,38.6,29.4,70.6,26.1,73.9,32.7,67.3,48.5,51.5,500-999,2025-01-10 16:20:00
MONZO BANK LIMITED,64191,33.2,28.1,71.5,49.8,67.3,54.9,17.5,82.5,20.9,79.1,24.3,75.7,61.8,38.2,1000-4999,2024-11-20 13:10:00
THE BODY SHOP INTERNATIONAL LIMITED,46450,14.7,11.6,38.9,18.7,34.1,28.5,37.2,62.8,34.6,65.4,40.3,59.7,47.1,52.9,1000-4999,2025-02-25 08:45:00
IMPERIAL COLLEGE LONDON,85310,20.4,16.8,49.7,26.4,42.1,36.8,29.8,70.2,26.5,73.5,33.9,66.1,46.3,53.7,10000+,2024-10-05 11:15:00
ASDA STORES LIMITED,47110,13.9,10.7,36.4,17.9,32.8,27.1,40.1,59.9,37.6,62.4,43.2,56.8,48.5,51.5,10000+,2025-03-20 15:30:00
THE ROYAL ACADEMY OF ARTS,90010,18.2,14.6,45.8,23.2,37.9,32.1,32.6,67.4,29.8,70.2,36.3,63.7,44.7,55.3,500-999,2024-12-30 10:20:00
REVOLUT LIMITED,64191,36.8,31.4,76.2,58.7,73.5,62.9,11.3,88.7,15.1,84.9,18.4,81.6,67.2,32.8,1000-4999,2025-04-15 14:50:00
LIBERTY RETAIL LIMITED,47710,22.6,18.1,55.7,31.2,49.3,40.8,28.4,71.6,25.1,74.9,31.9,68.1,50.2,49.8,500-999,2024-11-05 09:40:00
