EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
HORIZON RETAIL PARTNERS LTD,47110,14.7,12.3,45.2,22.8,38.5,41.2,42.1,57.9,35.6,64.4,48.9,51.1,62.3,37.7,1000-4999,2025-01-15 09:22:33
THAMES VALLEY CONSULTING GROUP,70229,28.5,31.7,68.4,54.1,72.1,65.8,18.7,81.3,22.4,77.6,34.2,65.8,71.5,28.5,250-499,2024-12-08 14:17:25
NORTHERN CARE PROVIDERS PLC,86101,8.2,6.9,15.3,11.7,22.4,28.6,31.5,68.5,26.8,73.2,33.1,66.9,45.2,54.8,5000-19999,2025-03-21 11:45:12
MERSEY TECHNOLOGY SOLUTIONS,62020,22.1,19.8,52.7,38.4,61.3,58.9,27.3,72.7,31.5,68.5,43.7,56.3,68.9,31.1,100-249,2024-11-30 16:30:44
CAMBRIDGE EDUCATIONAL TRUST,85310,16.4,14.2,31.8,24.6,35.7,42.1,22.9,77.1,19.6,80.4,28.3,71.7,52.8,47.2,1000-4999,2025-02-14 13:08:57
BRISTOL FINANCIAL ADVISORY,66121,34.8,29.5,78.2,61.3,81.5,74.2,15.2,84.8,18.9,81.1,29.7,70.3,75.4,24.6,250-499,2025-04-01 10:55:29
MIDLANDS MANUFACTURING CORP,25110,11.3,9.7,28.5,19.2,32.6,37.4,45.8,54.2,41.3,58.7,52.1,47.9,63.7,36.3,5000-19999,2024-10-19 08:12:15
SCOTTISH HOSPITALITY GROUP,55110,18.6,16.4,38.9,28.7,44.2,48.6,38.5,61.5,33.7,66.3,46.2,53.8,58.9,41.1,1000-4999,2025-01-28 15:42:51
LONDON CREATIVE AGENCY,73110,25.3,22.1,58.7,41.2,65.4,62.8,24.6,75.4,28.3,71.7,39.5,60.5,64.7,35.3,100-249,2024-12-12 12:20:38
WALES ENERGY SERVICES LTD,35110,19.7,17.5,42.1,31.6,48.3,52.7,29.4,70.6,33.8,66.2,44.9,55.1,61.2,38.8,500-999,2025-03-05 09:18:22
YORKSHIRE CONSTRUCTION PARTNERS,41100,13.2,11.8,32.4,23.9,36.8,41.5,41.7,58.3,37.2,62.8,49.6,50.4,59.3,40.7,250-499,2024-11-25 14:33:47
OXFORD BIOTECH RESEARCH,72100,31.4,28.7,71.5,56.8,74.9,69.2,16.8,83.2,20.4,79.6,32.1,67.9,72.6,27.4,100-249,2025-02-28 16:07:13
