EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Apex Healthcare Solutions Limited,86210,22.5,18.3,65.2,42.1,48.7,52.3,32.1,67.9,28.4,71.6,35.2,64.8,51.3,48.7,1000-4999,2024-09-12 09:45:22
Brighton Marine Engineering Ltd,30110,14.7,11.2,58.9,35.6,62.1,45.8,41.2,58.8,38.5,61.5,44.3,55.7,48.9,51.1,250-499,2025-01-27 14:22:11
Caledonian Retail Group PLC,47110,19.8,16.5,71.4,48.3,55.2,49.7,29.7,70.3,31.2,68.8,38.6,61.4,45.1,54.9,5000+,2024-11-05 11:08:33
Derbyshire Financial Advisory Ltd,66190,26.3,21.7,78.5,55.2,68.4,71.9,22.8,77.2,19.5,80.5,25.7,74.3,58.2,41.8,100-249,2025-03-18 16:55:07
Eden Valley Hospitality Group,55110,12.4,9.8,45.3,28.9,41.7,38.2,46.3,53.7,42.1,57.9,48.9,51.1,52.6,47.4,1000-4999,2024-10-21 08:30:45
Fenland Logistics Corporation,49410,18.6,15.1,62.7,41.8,59.3,54.1,36.5,63.5,33.8,66.2,40.2,59.8,49.7,50.3,500-999,2025-02-09 13:17:29
Gloucester Tech Innovations Ltd,62020,31.2,27.8,85.6,63.4,72.1,76.8,18.9,81.1,15.3,84.7,22.4,77.6,65.3,34.7,250-499,2024-12-14 10:42:58
Humber Energy Services PLC,09100,24.9,20.5,69.8,46.7,64.5,58.2,26.4,73.6,23.7,76.3,29.8,70.2,55.9,44.1,5000+,2025-04-22 15:28:14
Inverness Legal Partnership,69101,28.7,24.3,74.2,51.9,66.8,70.5,20.1,79.9,17.6,82.4,21.9,78.1,61.4,38.6,100-249,2024-08-07 12:05:33
Jupiter Media Productions Ltd,59111,16.3,13.7,52.8,31.4,44.6,41.3,38.7,61.3,35.2,64.8,42.9,57.1,50.8,49.2,500-999,2025-01-11 09:18:47
Kent Construction Collective PLC,41100,21.5,17.9,67.3,44.2,57.8,52.4,30.6,69.4,27.3,72.7,33.9,66.1,52.4,47.6,1000-4999,2024-09-29 16:33:21
Lancashire Teaching Academy,85310,15.8,12.4,41.7,25.3,38.2,35.9,43.1,56.9,39.7,60.3,45.8,54.2,53.2,46.8,250-499,2025-03-03 14:50:12
Midlothian Care Services Ltd,86101,13.2,10.6,38.9,22.7,35.4,32.1,48.5,51.5,45.3,54.7,51.2,48.8,55.7,44.3,100-249,2024-11-18 11:25:44
Norfolk Agricultural Co-operative,01110,17.4,14.8,55.6,33.2,49.3,46.7,39.8,60.2,36.4,63.6,42.1,57.9,48.5,51.5,500-999,2025-02-26 08:12:59
Oxford Biotech Research Ltd,72110,29.6,25.1,81.3,58.7,69.5,73.2,19.7,80.3,16.8,83.2,23.5,76.5,63.1,36.9,100-249,2024-10-05 15:47:33
Plymouth Port Authority,52241,19.2,16.7,64.1,42.5,56.7,53.9,31.4,68.6,28.9,71.1,34.7,65.3,51.8,48.2,500-999,2025-01-19 12:34:28
