EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITANNIA MARINE SERVICES LTD,50100,14.7,11.2,42.3,18.9,38.2,41.7,44.1,55.9,39.2,60.8,52.3,47.7,68.5,31.5,250-499,2025-02-18 09:22:15
CUMBRIA HEALTHCARE PARTNERSHIP,86101,8.3,6.1,22.7,12.4,31.5,34.2,22.1,77.9,18.4,81.6,25.7,74.3,42.8,57.2,1000-4999,2025-03-11 14:45:33
NEXUS RETAIL GROUP PLC,47110,18.9,15.7,58.2,32.1,45.6,52.3,31.4,68.6,28.9,71.1,35.7,64.3,51.2,48.8,500-999,2025-01-29 11:08:47
TAYLOR & SONS ENGINEERING,25110,22.5,19.8,65.4,41.2,62.1,58.9,15.3,84.7,12.7,87.3,19.8,80.2,34.5,65.5,100-249,2025-04-07 16:30:22
METRO FINANCIAL SOLUTIONS,64191,31.2,28.4,71.8,45.3,68.7,71.2,38.2,61.8,42.5,57.5,48.9,51.1,65.3,34.7,250-499,2025-02-25 13:17:55
SOUTHERN CROSS HOSPITALITY,55110,12.8,9.6,38.7,21.5,41.3,44.8,48.7,51.3,45.2,54.8,52.1,47.9,61.4,38.6,1000-4999,2025-03-20 10:52:18
BRISTOL DIGITAL TECHNOLOGIES,62020,26.7,23.1,68.9,38.7,72.4,69.5,24.6,75.4,21.3,78.7,29.4,70.6,48.7,51.3,100-249,2025-01-15 08:41:29
HERIOT CONSTRUCTION GROUP,41100,19.4,16.2,51.3,28.7,48.2,52.6,17.8,82.2,14.9,85.1,21.6,78.4,38.2,61.8,500-999,2025-04-12 12:09:44
CAMBRIDGE BIOMED RESEARCH,72100,15.6,12.8,35.9,19.2,39.7,42.1,32.4,67.6,29.1,70.9,35.8,64.2,49.3,50.7,250-499,2025-02-08 15:23:57
LONDON EVENTS MANAGEMENT LTD,56210,11.2,8.7,29.4,15.8,35.2,38.9,52.3,47.7,49.6,50.4,55.7,44.3,63.1,36.9,100-249,2025-03-29 09:18:31
NORTHERN POWER UTILITIES,35110,24.8,21.3,62.7,35.4,59.8,63.2,12.4,87.6,9.8,90.2,16.7,83.3,31.5,68.5,1000-4999,2025-01-22 14:07:12
MERSEY CARE PROVIDERS,86102,7.9,5.3,18.6,9.7,28.4,31.7,19.8,80.2,16.5,83.5,23.2,76.8,40.1,59.9,500-999,2025-04-01 11:33:28
STARLING MEDIA PRODUCTIONS,59111,20.3,17.5,55.8,31.2,52.4,56.7,28.7,71.3,25.4,74.6,32.9,67.1,46.8,53.2,100-249,2025-02-14 16:45:09
DERBY MANUFACTURING CORP,25290,27.1,24.6,69.2,42.8,66.5,69.8,13.7,86.3,10.9,89.1,18.4,81.6,35.2,64.8,250-499,2025-03-05 10:27:41
SCOTTISH WILDLIFE TRUST,94990,6.2,4.1,15.3,7.8,25.7,28.4,41.2,58.8,38.5,61.5,45.3,54.7,58.9,41.1,100-249,2025-04-20 13:52:18
WALES COMMUNITY BANK,64191,28.9,25.7,73.5,46.1,70.8,73.4,35.6,64.4,39.2,60.8,45.7,54.3,62.8,37.2,250-499,2025-01-30 09:14:55
OXFORDSHIRE CLEANING SERVICES,81210,9.7,7.2,24.8,13.1,32.6,35.9,56.8,43.2,53.4,46.6,59.7,40.3,68.2,31.8,100-249,2025-02-26 15:08:33
MIDLANDS LOGISTICS NETWORK,49410,16.5,13.8,43.7,24.6,44.2,47.8,22.9,77.1,19.6,80.4,27.3,72.7,41.8,58.2,500-999,2025-03-14 11:41:20
KENTISH EDUCATIONAL SERVICES,85310,13.4,10.9,32.1,17.5,36.8,40.2,29.7,70.3,26.4,73.6,33.5,66.5,48.9,51.1,250-499,2025-04-05 08:29:47
BRIGHTON FOOD PRODUCERS,10890,18.7,15.9,49.3,27.8,46.7,50.9,38.4,61.6,35.1,64.9,42.6,57.4,55.3,44.7,100-249,2025-01-18 12:55:22
YORKSHIRE TEXTILE MILLS,13100,23.8,20.6,61.4,36.2,58.9,62.1,16.2,83.8,13.5,86.5,20.7,79.3,37.4,62.6,250-499,2025-02-11 14:22:38
THAMES VALLEY CONSULTING,70229,29.1,26.3,75.8,48.5,73.2,76.9,41.3,58.7,44.8,55.2,51.6,48.4,68.5,31.5,100-249,2025-03-25 16:17:09
CORNWALL MARITIME SERVICES,52241,15.3,12.6,37.8,20.4,40.5,43.7,46.2,53.8,43.1,56.9,49.4,50.6,62.7,37.3,100-249,2025-04-14 09:48:55
LEICESTER LEGAL PARTNERSHIP,69101,32.7,29.8,78.4,51.2,75.6,78.3,33.8,66.2,37.4,62.6,44.9,55.1,67.2,32.8,100-249,2025-02-03 11:33:42
SURREY GARDEN CENTRES,47760,10.6,8.1,27.3,14.2,34.1,37.8,49.5,50.5,46.8,53.2,52.9,47.1,64.3,35.7,250-499,2025-03-08 13:21:29
BELFAST PRINTING COMPANY,18129,21.4,18.7,56.2,32.9,53.8,57.1,19.6,80.4,16.8,83.2,23.7,76.3,40.5,59.5,100-249,2025-01-25 15:44:18
