EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays Bank UK PLC,64191,32.5,28.1,67.3,42.7,78.2,65.9,38.2,61.8,29.4,70.6,34.7,65.3,61.2,38.8,5000+,2025-03-15 09:22:11
Tesco Stores Limited,47110,8.2,5.4,45.6,21.3,41.7,38.9,45.8,54.2,48.1,51.9,52.3,47.7,55.9,44.1,5000+,2025-02-28 14:17:33
HSBC UK Bank plc,64191,38.7,34.2,71.5,48.9,82.1,69.4,42.1,57.9,35.6,64.4,39.8,60.2,68.5,31.5,5000+,2025-04-01 11:45:22
NHS England,86101,14.3,9.7,0.0,0.0,0.0,0.0,31.2,68.8,28.9,71.1,33.5,66.5,45.7,54.3,5000+,2025-03-20 16:30:45
Amazon UK Services Ltd,96090,15.8,11.2,55.7,28.4,68.3,59.1,62.4,37.6,58.7,41.3,64.2,35.8,71.9,28.1,5000+,2025-03-08 12:18:07
J Sainsbury plc,47110,6.9,3.8,41.2,18.7,39.4,36.8,47.3,52.7,49.6,50.4,53.1,46.9,57.2,42.8,5000+,2025-04-05 08:55:12
Royal Mail Group plc,53100,18.4,12.6,32.8,15.9,48.2,41.7,72.6,27.4,68.3,31.7,71.5,28.5,78.9,21.1,5000+,2025-03-25 13:42:29
BP Oil UK Limited,06100,28.3,22.7,63.5,38.2,74.8,61.3,44.2,55.8,38.9,61.1,42.6,57.4,59.7,40.3,5000+,2025-03-12 09:15:44
BT Group plc,61900,22.1,17.3,58.9,32.1,69.5,56.2,48.7,51.3,43.2,56.8,47.9,52.1,63.4,36.6,5000+,2025-04-07 15:28:33
Deloitte LLP,69201,26.7,21.5,65.2,35.8,71.3,58.9,34.6,65.4,29.8,70.2,36.4,63.6,62.8,37.2,1000-4999,2025-03-30 10:22:18
PwC LLP,69201,25.3,20.8,62.7,33.4,69.8,57.2,32.1,67.9,27.5,72.5,34.7,65.3,60.5,39.5,1000-4999,2025-04-02 14:37:51
KPMG LLP,69201,24.8,19.6,61.4,31.7,68.9,55.8,30.4,69.6,25.9,74.1,32.8,67.2,58.7,41.3,1000-4999,2025-03-18 11:52:03
EY LLP,69201,27.2,22.1,66.8,37.5,72.4,60.1,35.7,64.3,31.2,68.8,37.9,62.1,64.1,35.9,1000-4999,2025-04-08 16:19:27
Boots UK Limited,47730,12.5,8.3,48.7,24.6,52.1,48.3,41.2,58.8,38.9,61.1,44.7,55.3,51.6,48.4,5000+,2025-03-14 09:48:55
Asda Stores Limited,47110,7.8,4.2,43.1,19.8,40.5,37.2,46.7,53.3,48.9,51.1,52.4,47.6,56.8,43.2,5000+,2025-03-28 12:33:41
Morrisons Supermarkets plc,47110,9.1,5.7,44.8,20.5,42.3,39.1,48.2,51.8,50.1,49.9,54.7,45.3,59.2,40.8,5000+,2025-04-04 10:17:22
John Lewis Partnership plc,47190,13.2,9.4,51.3,26.8,54.7,51.2,43.5,56.5,41.2,58.8,46.9,53.1,53.4,46.6,5000+,2025-03-22 15:44:08
Marks and Spencer plc,47110,11.7,7.9,47.2,23.1,50.8,47.5,42.8,57.2,40.3,59.7,45.6,54.4,52.1,47.9,5000+,2025-04-09 08:29:15
Lloyds Banking Group plc,64191,35.8,30.2,69.4,45.3,79.7,66.8,39.1,60.9,33.7,66.3,37.4,62.6,65.9,34.1,5000+,2025-03-16 14:55:37
NatWest Group plc,64191,33.7,28.9,68.1,43.7,77.5,64.2,37.6,62.4,31.8,68.2,35.9,64.1,63.2,36.8,5000+,2025-04-03 11:08:52
Aviva plc,65120,31.4,26.8,64.9,40.2,74.3,61.5,35.2,64.8,29.6,70.4,33.7,66.3,60.1,39.9,5000+,2025-03-26 16:21:44
Bupa Insurance Limited,65120,29.8,25.1,62.3,37.8,72.1,59.7,33.9,66.1,28.4,71.6,31.8,68.2,57.3,42.7,1000-4999,2025-04-06 09:34:28
Virgin Media Limited,61900,24.6,19.4,59.7,33.6,70.2,57.8,49.3,50.7,44.1,55.9,48.7,51.3,64.2,35.8,1000-4999,2025-03-19 13:12:19
Sky UK Limited,61300,21.3,16.7,56.4,30.2,67.8,54.9,46.8,53.2,41.5,58.5,45.9,54.1,61.7,38.3,1000-4999,2025-03-31 10:56:47
BBC,60200,11.4,7.2,45.8,21.9,48.3,44.7,43.7,56.3,40.2,59.8,46.8,53.2,54.1,45.9,5000+,2025-04-10 15:23:11
ITV plc,60200,16.8,12.1,52.6,27.3,58.9,52.4,41.9,58.1,37.6,62.4,43.7,56.3,56.8,43.2,1000-4999,2025-03-21 12:48:33
Channel 4 Television Corporation,60200,14.7,10.3,49.2,24.1,53.7,49.8,40.5,59.5,35.9,64.1,42.4,57.6,54.2,45.8,250-499,2025-04-11 11:37:22
Rolls-Royce plc,28150,25.9,20.6,60.8,36.2,71.4,58.3,37.2,62.8,32.5,67.5,35.8,64.2,59.6,40.4,5000+,2025-03-17 09:19:55
BAE Systems plc,25210,23.4,18.7,58.1,32.9,68.7,55.1,34.8,65.2,30.1,69.9,33.6,66.4,56.3,43.7,5000+,2025-04-12 14:02:44
Unilever UK Limited,10890,18.6,14.2,54.3,28.7,62.1,53.8,41.6,58.4,36.9,63.1,40.3,59.7,53.2,46.8,5000+,2025-03-29 16:51:18
Diageo plc,11050,19.8,15.1,56.7,30.4,65.3,55.9,42.9,57.1,38.2,61.8,41.7,58.3,55.4,44.6,5000+,2025-04-13 08:44:27
British Airways plc,51101,20.5,15.8,57.2,31.1,66.8,56.4,45.3,54.7,40.7,59.3,44.1,55.9,58.9,41.1,5000+,2025-03-15 13:27:33
EasyJet Airline Company Limited,51101,22.7,17.9,59.6,34.2,69.1,58.7,47.8,52.2,42.3,57.7,46.5,53.5,61.2,38.8,1000-4999,2025-04-14 10:15:58
Virgin Atlantic Airways Limited,51101,24.1,19.3,61.4,36.8,71.2,60.5,49.2,50.8,43.7,56.3,47.9,52.1,63.5,36.5,1000-4999,2025-03-24 15:38:12
Network Rail Infrastructure Limited,52210,17.3,12.8,53.9,27.5,61.4,52.7,68.2,31.8,63.9,36.1,67.3,32.7,75.1,24.9,5000+,2025-04-15 09:52:41
Transport for London,84110,16.9,12.4,52.7,26.3,59.8,51.2,65.3,34.7,61.8,38.2,64.7,35.3,72.4,27.6,5000+,2025-03-13 11:48:25
Royal Mail Group Limited,53100,19.2,14.6,55.1,29.7,64.3,54.8,69.7,30.3,65.4,34.6,69.1,30.9,76.8,23.2,5000+,2025-04-16 14:29:07
DHL Supply Chain Limited,52290,14.6,10.2,48.3,23.7,54.9,48.6,58.4,41.6,54.2,45.8,57.3,42.7,65.1,34.9,5000+,2025-03-27 12:03:44
Wincanton plc,52240,15.8,11.4,50.6,25.8,57.2,50.9,61.3,38.7,57.8,42.2,60.5,39.5,67.9,32.1,1000-4999,2025-04-17 08:37:21
TNT UK Limited,52290,16.4,11.9,51.8,26.9,58.7,52.1,62.7,37.3,59.1,40.9,62.4,37.6,69.2,30.8,1000-4999,2025-03-18 16:14:38
Royal Bank of Scotland plc,64191,34.2,29.5,67.8,44.1,78.2,65.1,38.4,61.6,32.9,67.1,36.8,63.2,64.7,35.3,5000+,2025-04-18 10:58:52
