EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BIRMINGHAM CITY COUNCIL,84110,12.3,9.8,24.5,15.2,18.7,21.4,42.1,57.9,38.5,61.5,44.2,55.8,51.9,48.1,10000+,2024-10-15 09:22:11
TESCO STORES LIMITED,47110,8.7,5.2,45.8,32.1,28.9,25.7,47.3,52.7,41.2,58.8,39.4,60.6,55.1,44.9,10000+,2024-11-03 14:45:32
ROLLS-ROYCE PLC,30300,24.6,18.9,67.3,52.4,78.5,65.2,29.8,70.2,34.7,65.3,48.2,51.8,72.6,27.4,10000+,2025-01-22 11:18:54
NATIONAL HEALTH SERVICE TRUST,86101,15.4,12.7,8.9,4.3,12.1,14.8,23.6,76.4,19.7,80.3,25.4,74.6,41.8,58.2,5000-9999,2024-12-08 16:30:29
BARCLAYS BANK UK PLC,64191,32.8,28.5,78.9,65.2,85.7,72.3,38.2,61.8,42.6,57.4,58.9,41.1,74.5,25.5,10000+,2025-02-14 13:07:41
UNIVERSITY OF MANCHESTER,85310,21.3,16.8,34.2,22.7,41.5,38.9,44.7,55.3,39.1,60.9,46.8,53.2,62.4,37.6,5000-9999,2024-09-30 10:55:18
J SAINSBURY PLC,47110,6.4,3.1,38.7,24.9,31.2,27.8,49.5,50.5,43.7,56.3,40.9,59.1,52.8,47.2,10000+,2024-10-25 08:42:53
BP OIL UK LIMITED,06100,28.9,23.4,71.5,58.3,82.1,68.7,35.6,64.4,41.3,58.7,54.2,45.8,76.9,23.1,5000-9999,2025-03-11 15:21:37
LONDON BOROUGH OF HACKNEY,84110,9.7,7.2,18.4,11.6,15.8,18.3,39.4,60.6,35.2,64.8,42.7,57.3,48.6,51.4,1000-4999,2024-11-19 12:14:28
MARKS AND SPENCER PLC,47190,12.8,8.3,42.1,28.7,35.4,32.1,46.2,53.8,40.5,59.5,37.8,62.2,49.7,50.3,10000+,2024-12-20 09:38:44
BMW (UK) MANUFACTURING LIMITED,29100,18.5,14.2,58.7,43.2,71.8,58.3,32.9,67.1,37.4,62.6,51.3,48.7,68.2,31.8,1000-4999,2025-01-08 16:05:22
PRICEWATERHOUSECOOPERS LLP,69201,34.7,29.8,82.4,71.5,89.2,76.8,41.7,58.3,45.9,54.1,61.3,38.7,78.5,21.5,5000-9999,2024-10-12 14:27:19
GLASGOW CITY COUNCIL,84110,11.2,8.9,21.3,13.7,17.5,20.1,40.8,59.2,36.9,63.1,43.5,56.5,50.2,49.8,10000+,2025-02-28 11:52:33
VODAFONE LIMITED,61100,19.6,15.1,49.8,35.2,62.4,51.7,37.2,62.8,42.6,57.4,48.9,51.1,65.3,34.7,5000-9999,2024-09-18 17:41:55
ROYAL MAIL GROUP LIMITED,53100,16.3,12.5,31.7,19.4,45.2,38.6,52.8,47.2,48.3,51.7,44.1,55.9,58.7,41.3,10000+,2024-11-30 10:18:47
KING'S COLLEGE LONDON,85310,23.1,18.7,36.9,25.4,43.7,41.2,41.5,58.5,37.2,62.8,44.6,55.4,64.8,35.2,5000-9999,2025-01-15 13:33:28
ASDA STORES LIMITED,47110,7.9,4.6,35.2,21.8,29.7,26.4,48.9,51.1,42.3,57.7,39.7,60.3,51.4,48.6,10000+,2024-10-08 09:56:12
SHELL UK LIMITED,06100,29.4,24.7,74.2,61.8,84.6,71.9,33.7,66.3,39.4,60.6,52.8,47.2,75.3,24.7,5000-9999,2025-03-05 15:47:21
DELOITTE LLP,69201,31.8,27.2,79.5,68.7,87.3,74.1,39.6,60.4,43.8,56.2,59.4,40.6,76.2,23.8,5000-9999,2024-12-01 12:09:33
CARE UK LIMITED,86101,14.7,11.3,12.8,7.1,14.9,16.2,28.4,71.6,24.3,75.7,31.5,68.5,45.7,54.3,1000-4999,2024-11-25 16:24:18
BRITISH AIRWAYS PLC,51101,22.8,18.1,54.3,39.7,68.2,55.8,36.9,63.1,41.5,58.5,49.7,50.3,67.4,32.6,10000+,2025-02-20 10:41:55
UNILEVER UK LIMITED,10890,16.9,12.6,48.2,33.9,59.7,48.4,38.5,61.5,43.2,56.8,47.1,52.9,63.8,36.2,5000-9999,2024-10-28 14:15:22
WORCESTERSHIRE COUNTY COUNCIL,84110,10.4,8.1,19.7,12.3,16.4,19.1,38.7,61.3,34.9,65.1,41.8,58.2,47.3,52.7,1000-4999,2025-01-12 08:58:44
TESCO PERSONAL FINANCE PLC,64191,26.3,21.8,65.4,52.1,73.8,62.5,42.1,57.9,46.7,53.3,56.2,43.8,71.9,28.1,1000-4999,2024-12-15 15:37:28
IMPERIAL COLLEGE LONDON,85310,25.7,20.9,38.4,27.1,45.8,43.2,39.3,60.7,35.6,64.4,42.8,57.2,66.7,33.3,5000-9999,2024-11-08 11:24:19
BOOTS UK LIMITED,47730,15.2,11.7,41.6,28.3,48.9,43.7,44.2,55.8,38.9,61.1,41.5,58.5,54.3,45.7,5000-9999,2024-10-19 13:48:51
NATIONAL GRID PLC,35110,20.8,16.5,55.9,41.7,69.4,56.2,34.6,65.4,39.8,60.2,50.3,49.7,68.5,31.5,5000-9999,2025-02-11 16:12:55
WALES & WEST UTILITIES LIMITED,35220,18.3,14.6,48.7,34.2,63.1,52.8,36.9,63.1,42.4,57.6,49.6,50.4,65.7,34.3,1000-4999,2024-09-25 09:31:27
LLOYDS BANK PLC,64191,29.7,25.1,76.3,63.8,84.2,72.6,37.4,62.6,43.1,56.9,57.3,42.7,74.8,25.2,10000+,2025-03-15 14:58:22
UNIVERSITY OF EDINBURGH,85310,22.4,17.9,35.1,23.6,42.3,39.7,40.8,59.2,36.5,63.5,43.9,56.1,63.2,36.8,5000-9999,2024-12-22 12:45:33
