"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Smith & Co","72320,82990","-3.5","-2.8","10.2","8.5","25.6","22.1","34.9","30.3","46.2","41.3","58.1","52.8","72.4","67.6","5000-9999","2024-09-15"
"Davis Inc","82990","-2.1","-1.9","12.1","11.3","28.4","25.3","39.2","36.5","52.1","48.3","64.2","59.4","75.9","71.1","10000-19999","2024-10-12"
"Baker Ltd","72900,86510","-4.8","-4.2","9.5","8.8","24.9","21.3","33.4","29.6","45.9","40.8","59.2","53.4","69.1","64.3","500-999","2024-11-19"
"Hall Corp","86510","-1.8","-1.5","11.9","11.1","29.4","26.2","41.3","38.6","54.9","50.8","69.3","64.6","79.9","75.1","2000-4999","2024-12-17"
"Martin Group","72900,82990","-3.2","-2.5","10.8","9.1","26.8","23.4","35.6","32.2","48.3","43.9","61.2","56.4","72.9","68.1","1000-1999","2025-01-23"
"Nelson Inc","86510,72320","-2.5","-2.1","12.5","11.7","30.9","27.7","43.2","40.6","57.9","54.3","71.4","67.6","82.5","78.9","5000-9999","2025-02-20"
"Jones Ltd","82990","-1.4","-1.2","11.2","10.4","27.3","24.6","38.4","35.9","50.8","47.4","65.3","61.1","75.6","71.9","2000-4999","2025-03-27"
"Williams Corp","72900,86510","-4.5","-3.9","10.3","9.5","25.1","21.8","33.8","30.2","46.5","41.9","60.2","55.3","70.9","66.2","500-999","2025-04-24"
"Brown Inc","72320,82990","-3.8","-3.2","11.6","10.9","28.1","24.9","37.4","34.2","51.1","47.4","63.9","60.1","74.2","70.6","10000-19999","2025-05-29"
"Wilson Group","86510,72900","-2.9","-2.5","12.8","11.9","31.4","28.3","44.3","41.9","58.9","55.3","72.6","69.1","84.9","80.8","2000-4999","2025-06-26"
"Taylor Ltd","82990","-1.6","-1.4","11.5","10.7","27.9","25.2","39.5","37.1","52.3","49.3","66.2","62.5","76.4","72.8","500-999","2025-07-31"
