"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Brown & Co. Ltd","50100, 70200","-1.53","-2.17","-0.56","-4.32","35.67","28.13","15.25","12.45","25.67","22.15","50.23","45.67","67.89","60.23","100-249","2024-09-15"
"Smithson Inc.","70200, 70300","-0.95","-1.35","0.17","-2.45","30.45","25.67","12.45","9.52","20.23","18.15","40.12","35.89","55.67","50.45","250-499","2024-06-20"
"Green & Sons Ltd","50100, 70300","-2.12","-2.83","-0.89","-3.67","25.67","20.45","10.23","8.15","15.45","13.25","30.12","25.45","45.67","40.35","100-249","2024-03-10"
"Johnson & Co. Ltd","70200, 70100","-1.18","-1.67","-0.12","-2.45","32.45","28.12","14.52","12.15","27.67","24.15","52.23","48.67","72.89","65.67","250-499","2024-12-15"
"Williams Ltd","50100, 70300","-0.59","-1.07","0.45","-1.89","28.15","24.23","11.45","9.25","18.15","16.02","38.12","35.67","52.45","48.23","500-999","2024-09-20"
"Jones & Co. Ltd","70200, 70100","-1.67","-2.33","-0.56","-3.67","31.45","25.67","13.25","10.67","24.15","20.45","45.67","40.45","60.89","55.67","100-249","2024-06-10"
"Martin & Sons Ltd","50100, 70200","-2.45","-3.22","-0.89","-4.45","22.15","18.45","9.25","7.67","18.67","15.67","35.89","31.45","49.67","43.67","250-499","2024-09-28"
"Harrison Inc.","70200, 70300","-0.95","-1.35","0.17","-2.45","33.67","29.25","15.67","13.67","27.67","24.67","50.23","46.15","69.89","63.67","500-999","2024-12-10"
"Davis & Co. Ltd","50100, 70100","-1.83","-2.67","-0.56","-3.67","28.67","24.22","12.45","10.25","20.67","18.23","40.45","36.67","57.67","52.67","100-249","2024-06-15"
"Brown & Brown Ltd","70200, 70300","-1.12","-1.67","-0.12","-2.45","35.45","30.45","16.67","14.45","31.23","27.67","55.67","51.89","73.67","66.67","250-499","2024-03-20"
"Taylor & Sons Ltd","50100, 70200","-0.59","-1.07","0.45","-1.89","29.23","25.67","12.45","10.67","21.67","19.45","42.67","39.45","58.67","53.67","500-999","2024-09-10"
"Hall & Co. Ltd","70200, 70100","-1.67","-2.33","-0.56","-3.67","32.45","27.67","14.25","12.67","26.67","23.67","48.23","44.45","65.67","59.67","100-249","2024-12-20"
"White & Sons Ltd","50100, 70300","-2.12","-2.83","-0.89","-3.67","25.67","20.67","10.45","8.67","16.67","14.67","35.89","31.67","48.45","43.67","250-499","2024-06-28"
"Patel & Co. Ltd","70200, 70100","-0.59","-1.07","0.45","-1.89","31.67","27.67","14.67","12.67","28.67","25.67","52.67","49.67","71.67","65.67","500-999","2024-03-15"
"Lee & Sons Ltd","50100, 70200","-2.45","-3.22","-0.89","-4.45","24.67","19.67","9.67","7.67","19.67","16.67","38.67","35.67","54.67","49.89","100-249","2024-09-28"
"Clark & Co. Ltd","70200, 70300","-1.12","-1.67","-0.12","-2.45","33.67","29.25","15.67","13.67","30.67","27.67","53.67","50.67","73.67","69.67","250-499","2024-12-15"
"Robinson & Sons Ltd","50100, 70100","-2.33","-3.03","-0.89","-4.45","27.67","22.67","10.67","8.67","20.67","17.67","41.67","37.67","58.67","53.67","500-999","2024-06-10"
"Martin & Martin Ltd","70200, 70300","-1.67","-2.33","-0.56","-3.67","30.45","25.67","13.67","11.67","26.67","23.67","46.67","43.67","63.67","59.67","100-249","2024-03-20"
