EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
The London Clinic,"90090,86110",-1.23,-2.45,1.78,2.90,25.60,20.20,20,18,22,19,28,24,30,26,1001-5000,2024-06-15
HRD Services Ltd,"70290,70292",3.19,2.11,-0.56,-0.89,18.25,15.60,22,20,24,21,28,25,30,27,1001-5000,2024-07-20
Advanced Manufacturing Research Centre Ltd,"26100,28210,29200",-2.15,-2.98,1.23,1.67,25.80,22.20,20,19,22,20,28,25,30,28,1001-5000,2024-03-25
Scottish Association for Mental Health,"85310,85320",-1.56,-2.78,2.11,2.44,20.25,18.50,19,18,21,19,26,24,29,27,1001-5000,2024-04-10
Royal Borough of Kensington and Chelsea,"85110,85120",2.35,1.78,-1.23,-1.67,16.50,14.20,20,19,22,20,27,25,30,28,1001-5000,2024-01-20
North East Ambulance Service NHS Trust,"85120,85130",1.78,1.35,-0.56,-0.89,17.80,15.60,21,19,23,21,28,25,31,29,1001-5000,2024-05-25
South East Coast Ambulance NHS Foundation Trust,"85120,85130",2.11,1.67,-0.89,-1.23,18.20,16.50,20,19,22,21,27,25,30,28,1001-5000,2024-03-10
Derbyshire County Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.50,15.80,19,18,22,20,27,25,30,28,1001-5000,2024-02-15
University of Salford,"85410,85420",1.67,1.35,-0.56,-0.89,18.50,16.20,21,20,23,22,28,26,31,29,1001-5000,2024-06-20
East Sussex County Council,"85110,85120",2.35,1.78,-1.23,-1.67,16.80,14.50,20,19,22,21,27,25,30,28,1001-5000,2024-04-25
Milton Keynes University Hospital NHS Foundation Trust,"85120,85130",1.78,1.35,-0.89,-1.23,18.20,16.80,21,20,23,22,28,26,31,29,1001-5000,2024-05-10
Jersey Electricity Company Ltd,"35110,35120",-1.56,-2.78,2.11,2.44,20.80,18.20,20,19,22,20,28,25,30,28,1001-5000,2024-02-20
Shetland Islands Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.80,15.60,19,18,22,20,27,25,30,28,1001-5000,2024-06-10
University of Huddersfield,"85410,85420",1.67,1.35,-0.56,-0.89,18.50,16.20,21,20,23,22,28,26,31,29,1001-5000,2024-03-15
Oxfordshire County Council,"85110,85120",2.11,1.67,-0.89,-1.23,16.50,14.80,20,19,22,21,27,25,30,28,1001-5000,2024-05-25
University of Wales Trinity Saint David,"85410,85420",1.67,1.35,-0.56,-0.89,18.20,16.50,21,20,23,22,28,26,31,29,1001-5000,2024-04-15
Regent Street Polytechnic Charitable Fund,"85310,85320",-1.56,-2.78,2.11,2.44,20.80,18.20,20,19,22,20,28,25,30,28,1001-5000,2024-01-10
Guernsey Electricity Company Ltd,"35110,35120",-1.23,-2.45,1.78,2.90,25.60,20.20,20,18,22,19,28,24,30,26,1001-5000,2024-03-10
Northamptonshire County Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.50,15.80,19,18,22,20,27,25,30,28,1001-5000,2024-02-10
North Tees and Hartlepool NHS Foundation Trust,"85120,85130",1.78,1.35,-0.89,-1.23,18.20,16.80,21,20,23,22,28,26,31,29,1001-5000,2024-04-20
Greater Manchester Police and Crime Commissioner,"85310,85320",-1.56,-2.78,2.11,2.44,20.80,18.20,20,19,22,20,28,25,30,28,1001-5000,2024-05-15
North East Lincolnshire Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.80,15.60,19,18,22,20,27,25,30,28,1001-5000,2024-06-15
Royal Star and Garter Home for Disabled Sailors and Soldiers,"85310,85320",-1.23,-2.45,1.78,2.90,25.60,20.20,20,18,22,19,28,24,30,26,1001-5000,2024-01-25
Ipswich Hospital NHS Trust,"85120,85130",1.78,1.35,-0.89,-1.23,18.20,16.80,21,20,23,22,28,26,31,29,1001-5000,2024-03-25
University of Northampton,"85410,85420",1.67,1.35,-0.56,-0.89,18.50,16.20,21,20,23,22,28,26,31,29,1001-5000,2024-05-10
Derbyshire Constabulary,"85310,85320",-1.56,-2.78,2.11,2.44,20.80,18.20,20,19,22,20,28,25,30,28,1001-5000,2024-02-25
London Borough of Hackney,"85110,85120",2.35,1.78,-1.23,-1.67,16.50,14.80,20,19,22,21,27,25,30,28,1001-5000,2024-04-10
Guernsey Harbours Authority,"35110,35120",-1.23,-2.45,1.78,2.90,25.60,20.20,20,18,22,19,28,24,30,26,1001-5000,2024-01-15
Northumbria University,"85410,85420",1.67,1.35,-0.56,-0.89,18.20,16.50,21,20,23,22,28,26,31,29,1001-5000,2024-05-20
University of Bedfordshire,"85410,85420",1.67,1.35,-0.56,-0.89,18.50,16.20,21,20,23,22,28,26,31,29,1001-5000,2024-03-20
Birmingham City Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.50,15.80,19,18,22,20,27,25,30,28,1001-5000,2024-06-10
Worcestershire County Council,"85110,85120",2.11,1.67,-0.89,-1.23,16.50,14.80,20,19,22,21,27,25,30,28,1001-5000,2024-02-20
Greater Manchester Police,"85310,85320",-1.56,-2.78,2.11,2.44,20.80,18.20,20,19,22,20,28,25,30,28,1001-5000,2024-01-10
South Yorkshire Police,"85310,85320",-1.23,-2.45,1.78,2.90,25.60,20.20,20,18,22,19,28,24,30,26,1001-5000,2024-03-15
Norfolk County Council,"85110,85120",3.19,2.44,-1.67,-2.11,17.80,15.60,19,18,22,20,27,25,30,28,1001-5000,2024-04-25
University of Central Lancashire,"85410,85420",1.67,1.35,-0.56,-0.89,18.20,16.50,21,20,23,22,28,26,31,29,1001-5000,2024-05-25
University of Edinburgh,"85410,85420",1.67,1.35,-0.56,-0.89,18.50,16.20,21,20,23,22,28,26,31,29,1001-5000,2024-06-25
