"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Smith & Co Ltd","23490","-12.5","-10.3","-15.1","-12.9","60.2","55.1","£25,000","£22,500","£30,500","£27,800","£40,200","£37,600","£50,000","£45,900","300-499","2024-06-20"
"UK Healthcare Services","86900","-8.1","-6.5","-11.9","-10.1","58.9","54.5","£28,000","£24,800","£35,000","£31,300","£45,800","£41,400","£54,000","£49,200","500-999","2024-07-15"
"Green Energy Systems","29200","-14.5","-12.2","-18.3","-15.5","65.1","59.2","£29,500","£26,200","£37,800","£34,100","£49,300","£45,400","£58,500","£53,800","1000-1999","2024-05-22"
"Johnson's Manufacturing","37110","-10.9","-9.1","-14.5","-12.7","61.8","57.2","£26,800","£24,000","£33,600","£30,400","£43,500","£40,100","£52,000","£47,600","500-999","2024-08-10"
"Baker's Construction","42100","-13.2","-11.5","-17.8","-15.2","63.4","58.5","£30,000","£27,200","£38,500","£35,200","£48,800","£45,300","£60,000","£55,600","2000-2999","2024-06-05"
"Hall's Environmental Services","90500","-9.5","-7.9","-13.9","-11.3","59.5","55.9","£27,500","£24,900","£36,000","£32,500","£45,300","£41,800","£53,500","£49,200","300-499","2024-07-28"
"Wilson's Logistics","64200","-12.9","-11.1","-16.5","-14.1","62.2","57.9","£26,200","£23,800","£34,000","£30,800","£43,500","£40,400","£51,000","£46,600","500-999","2024-05-18"
"Lee's Educational Services","85310","-8.3","-6.7","-12.1","-9.9","57.8","54.2","£25,800","£23,200","£33,200","£30,000","£42,800","£40,000","£52,800","£48,400","1000-1999","2024-08-24"
"Brooks' Manufacturing","37110","-11.4","-9.6","-15.2","-12.9","60.9","56.3","£28,500","£25,800","£36,800","£33,200","£46,500","£43,500","£54,000","£50,000","2000-2999","2024-07-12"
"Taylor's Retail Services","47990","-9.9","-8.1","-14.1","-11.3","58.2","54.9","£27,000","£24,400","£35,400","£32,100","£44,800","£41,600","£52,000","£48,400","300-499","2024-06-15"
"Brown's IT Services","61900","-13.8","-11.9","-18.2","-15.4","64.3","59.6","£29,800","£26,600","£38,200","£35,300","£49,800","£46,300","£61,000","£56,600","1000-1999","2024-08-01"
"Martin's Financial Services","65500","-10.2","-8.5","-14.8","-12.2","61.1","57.5","£28,200","£25,600","£36,600","£33,400","£45,600","£42,400","£53,200","£49,100","500-999","2024-05-29"
"Davis' Wholesale Services","50400","-12.1","-10.3","-16.3","-13.9","62.9","58.4","£27,800","£25,300","£35,800","£32,600","£45,200","£41,800","£52,800","£48,400","300-499","2024-07-19"
