"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Electra Ltd","56300, 71100","-3.7","-1.9","-2.5","-3.9","30.8","25.6","28.5","22.8","31.9","24.9","29.5","26.2","32.1","26.1","100-249","2024-09-18"
"Northside Foods","17110","-2.3","-1.1","-0.9","-1.7","25.6","20.9","26.3","20.5","27.8","21.6","25.9","22.3","27.3","22.4","50-99","2024-09-22"
"Oceanic Insurance","65120","-1.9","-0.5","0.3","-0.5","28.2","27.9","27.4","25.9","28.8","27.3","28.1","28.5","29.2","29.1","250-499","2024-10-01"
"Eclipse Advertising","82990","-2.1","-0.7","-1.3","-0.9","29.5","28.2","28.1","26.5","29.9","28.8","29.3","28.9","30.1","29.8","50-99","2024-09-10"
"Platinum Services","82990","-3.4","-2.1","-2.9","-3.5","31.1","26.9","30.2","25.8","31.8","27.3","30.5","27.2","32.1","27.5","100-249","2024-09-15"
"Green Earth Ltd","74200","-1.6","-0.3","0.7","0.1","27.8","28.5","26.7","26.3","28.1","28.9","27.9","29.2","28.8","30.1","250-499","2024-09-05"
"Aviation Maintenance","63110","-2.5","-1.3","-1.1","-1.9","29.9","26.8","30.4","26.2","30.6","27.4","30.2","27.8","31.1","28.2","100-249","2024-09-08"
"Citywide Transport","49410","-1.8","-0.6","-0.4","-0.9","26.2","25.8","25.9","24.5","27.1","25.3","26.5","25.2","27.4","25.9","50-99","2024-10-05"
"Worldwide Cars","45110","-3.1","-2.0","-2.7","-3.3","32.9","27.7","31.6","26.3","32.4","28.2","31.8","27.9","33.1","28.5","100-249","2024-09-12"
"Digital Marketing","82990","-1.4","-0.1","-0.6","0.3","28.9","29.6","27.1","27.4","28.7","30.2","28.5","30.9","29.2","31.8","250-499","2024-09-25"
"United Logistics","64200","-2.9","-1.7","-2.1","-2.5","30.5","26.9","31.3","26.2","31.5","27.8","31.1","27.5","32.2","28.4","100-249","2024-09-20"
"Southern Trains","64200","-1.2","-0.4","-0.2","-0.7","27.4","27.1","25.9","25.7","27.8","27.5","27.3","27.9","28.1","28.8","1000-2499","2024-09-28"
"Central Railway","64200","-2.4","-1.1","-1.0","-1.8","29.1","26.4","29.8","26.1","30.3","27.7","29.5","27.2","30.9","28.1","1000-2499","2024-09-24"
"British Airways","64200","-1.6","-0.7","-0.9","-1.5","28.5","27.3","27.3","26.5","28.9","27.9","28.2","28.1","29.5","29.4","1000-2499","2024-09-19"
"London Metro","64200","-3.0","-2.0","-2.4","-3.1","31.9","27.4","31.2","26.8","32.1","28.5","31.5","27.9","32.8","29.2","1000-2499","2024-09-17"
"Eastern Airlines","64200","-1.9","-0.9","-1.1","-1.7","29.3","27.8","28.2","27.1","30.1","28.5","29.6","28.4","30.9","30.1","1000-2499","2024-09-14"
"Western Express","64200","-2.7","-1.5","-2.0","-2.4","30.9","27.2","31.1","26.9","31.5","28.2","31.3","28.1","32.2","29.6","1000-2499","2024-09-11"
"Northern Rail","64200","-1.3","-0.5","-0.7","-1.2","28.1","27.6","26.5","26.2","28.8","27.9","28.3","28.5","29.2","30.1","1000-2499","2024-09-26"
"Yorkshire Trains","64200","-2.1","-1.0","-1.2","-1.9","29.5","27.1","29.9","27.3","30.6","28.4","30.1","28.2","31.1","30.3","1000-2499","2024-09-23"
"Worcestershire Rail","64200","-2.5","-1.4","-1.7","-2.3","30.7","27.5","31.4","27.1","31.9","29.1","31.6","28.4","32.4","30.9","1000-2499","2024-09-18"
"Birmingham Metro","64200","-1.8","-0.8","-1.0","-1.6","28.9","27.4","28.1","27.3","29.5","28.6","29.2","29.1","30.5","31.3","1000-2499","2024-09-16"
"Oxford Rail","64200","-2.8","-1.6","-2.2","-2.8","31.4","27.8","31.7","27.4","32.1","29.4","31.9","28.5","32.8","31.1","1000-2499","2024-09-13"
"Kent Railway","64200","-3.3","-2.2","-2.8","-3.5","32.7","28.1","32.3","27.9","33.1","30.5","32.7","29.3","34.1","32.4","1000-2499","2024-09-21"
"Derbyshire Trains","64200","-2.2","-1.1","-1.4","-2.0","30.0","27.5","30.6","27.3","31.3","29.1","30.9","28.6","32.0","30.7","1000-2499","2024-09-09"
"Leeds Rail","64200","-1.5","-0.7","-0.9","-1.5","28.4","27.2","27.5","26.9","29.2","28.4","28.9","28.5","30.1","30.5","1000-2499","2024-09-27"
"Merseyside Rail","64200","-2.9","-1.7","-2.3","-2.9","31.2","27.8","31.9","27.4","32.5","30.2","32.2","29.1","33.5","32.2","1000-2499","2024-09-25"
