"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Abbott Ltd","63110, 66110","-2.5","-4.1","10.2","12.5","25.7","22.1","35","28","42","38","55","49","62","58","Small","2024-06-15"
"Greenwell Inc","70220, 71200","-1.8","-2.9","5.6","8.3","20.9","18.3","30","25","40","35","50","45","60","55","Medium","2024-03-20"
"Smithson Group","65020, 66100","2.1","3.5","15.8","18.1","26.5","23.9","38","32","45","40","55","50","65","60","Large","2024-09-10"
"Taylorson Ltd","70110, 71100","-3.5","-5.2","12.9","15.6","24.5","21.9","36","29","43","39","52","48","61","57","Small","2024-01-25"
"Jacksonson Inc","63210, 66200","1.6","2.9","14.5","16.8","27.2","24.6","41","35","49","44","56","51","64","59","Medium","2024-07-15"
"Coleman Group","65030, 66120","-2.2","-3.5","9.1","11.4","23.6","20.9","33","27","41","37","51","46","58","54","Large","2024-11-10"
"Fothergill Ltd","70230, 71210","1.9","3.3","16.1","18.5","28.3","25.7","39","33","48","43","57","52","66","61","Small","2024-05-20"
"Wilkinsonson Inc","70120, 71110","-4.1","-6.1","11.6","14.3","22.9","20.3","35","28","42","38","50","45","61","57","Medium","2024-02-10"
"Robinsonson Group","65010, 66110","3.8","5.1","17.5","19.9","30.4","27.9","42","36","52","47","61","56","68","63","Large","2024-08-15"
"Patelson Ltd","63220, 66210","-3.9","-6.1","8.3","10.6","21.9","19.3","34","27","40","36","48","43","58","54","Small","2024-04-25"
"Harrison Inc","70240, 71220","2.3","3.8","15.2","17.5","25.5","23.1","38","32","45","40","55","50","62","58","Medium","2024-10-20"
"Gordon Ltd","65020, 66100","-1.1","-2.3","10.9","13.2","24.3","21.7","37","31","44","39","53","48","61","57","Small","2024-06-10"
"Adamsongroup Inc","70110, 71100","4.5","6.1","18.6","20.9","31.4","28.9","43","37","54","49","63","58","69","64","Large","2024-09-25"
"Walker Ltd","63210, 66200","-2.8","-4.6","6.3","8.5","20.2","17.6","32","26","41","37","49","44","56","52","Medium","2024-11-15"
"Lee Ltd","70230, 71210","1.4","2.6","14.1","16.4","26.3","23.7","40","34","48","43","56","51","64","59","Small","2024-03-10"
"Brownson Inc","65030, 66120","-3.3","-5.4","8.5","10.8","22.5","19.9","33","27","41","37","49","44","56","52","Medium","2024-07-20"
"Martin Ltd","70120, 71110","2.9","4.2","16.8","19.1","29.3","26.7","41","35","51","46","59","54","66","61","Large","2024-05-15"
"Morrisson Group","65010, 66110","1.2","2.3","13.9","15.2","25.6","23.0","39","33","48","43","56","51","65","60","Medium","2024-08-10"
"Harrisonson Inc","70240, 71220","3.6","5.4","17.9","20.2","32.5","30.0","44","38","54","49","62","57","70","65","Small","2024-10-25"
"Russell Ltd","63220, 66210","-2.6","-4.4","9.5","11.8","23.3","20.7","34","28","42","38","50","45","59","55","Medium","2024-04-10"
"Kellyson Group","65020, 66100","4.9","6.5","19.1","21.4","34.2","31.7","45","39","57","52","64","59","72","67","Large","2024-06-20"
"Stone Ltd","70110, 71100","-4.6","-6.5","7.8","10.1","21.3","18.7","35","28","42","38","49","44","59","55","Small","2024-01-10"
"Wilkinsonson Inc","70230, 71210","3.1","4.6","15.5","17.8","26.9","24.3","41","35","51","46","58","53","65","60","Medium","2024-07-25"
"Patel Ltd","63210, 66200","-3.4","-5.5","10.5","12.8","24.1","21.5","37","31","44","39","52","48","62","58","Large","2024-09-10"
"Hall Ltd","65010, 66110","1.8","3.2","14.3","16.6","26.6","24.0","40","34","50","45","58","53","66","61","Small","2024-03-25"
"Martinson Group","70120, 71110","2.5","3.9","16.2","18.5","29.9","27.3","42","36","52","47","60","55","68","63","Medium","2024-05-10"
"Thomas Ltd","70240, 71220","4.7","6.2","19.3","21.6","35.1","32.6","46","40","59","54","65","60","74","69","Large","2024-08-25"
"Gordonson Inc","65030, 66120","-2.2","-3.5","8.1","10.4","22.1","19.5","33","27","41","37","50","45","58","54","Small","2024-11-10"
"Adamsongroup Ltd","70110, 71100","5.2","6.8","20.1","22.4","36.6","34.2","48","42","61","56","68","63","75","70","Medium","2024-09-15"
"Lee Ltd","63220, 66210","1.1","2.2","13.5","15.8","25.8","23.2","39","33","49","44","57","52","65","60","Large","2024-01-25"
"Fothergill Inc","70230, 71210","3.3","5.1","17.7","20.0","31.4","29.0","43","37","54","49","62","57","70","65","Small","2024-05-20"
"Davies Ltd","65020, 66100","-2.9","-4.7","9.3","11.6","23.9","21.3","36","30","44","40","53","48","61","57","Medium","2024-07-10"
"Coleman Ltd","70120, 71110","-3.2","-5.1","11.9","14.2","24.5","22.1","38","32","46","42","55","50","63","59","Large","2024-10-15"
"Wilkinson Ltd","70240, 71220","2.8","4.4","16.6","19.0","30.5","28.0","42","36","53","48","60","55","66","61","Small","2024-04-10"
"Harrisonson Ltd","65010, 66110","4.2","6.0","18.3","20.6","33.4","31.1","45","39","56","51","64","59","72","67","Medium","2024-06-25"
"Brownson Inc","70110, 71100","1.7","3.0","14.5","16.8","26.7","24.1","41","35","51","46","58","53","66","61","Large","2024-02-15"
"Morrisson Ltd","63210, 66200","-3.1","-5.0","7.9","10.2","22.1","19.5","34","28","42","38","51","46","59","55","Small","2024-11-20"
"Russellson Group","70230, 71210","-2.1","-3.4","8.7","10.9","22.7","20.1","35","29","43","39","52","47","60","56","Medium","2024-07-15"
"Gordonson Ltd","65020, 66100","5.6","7.2","21.1","23.4","37.4","35.1","51","45","63","58","69","64","76","71","Large","2024-09-25"
"Thomas Ltd","70120, 71110","-2.5","-4.2","5.9","8.2","20.4","18.0","31","26","41","37","50","45","58","54","Small","2024-01-10"
"Martinson Inc","70240, 71220","3.9","5.7","18.8","21.1","33.4","31.0","46","40","59","54","66","61","73","68","Medium","2024-10-20"
"Hallson Group","63220, 66210","1.6","2.9","15.6","17.9","27.9","25.4","42","36","52","47","60","55","66","61","Large","2024-03-25"
"Patel Ltd","70110, 71100","2.4","3.8","16.3","18.6","29.6","27.0","41","35","51","46","59","54","67","62","Small","2024-04-10"
