EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
GREAT BRITAIN BROADCASTING CORPORATION,58110,11.7,9.4,23.1,14.9,73.2,68.3,27.8,72.2,52.1,47.9,40.5,59.5,44.2,55.8,20000+,2025-04-01 09:25:10
LLOYDS BANKING GROUP PLC,64110,15.9,13.2,35.2,28.7,66.1,58.2,24.6,75.4,51.2,48.8,45.4,54.6,61.8,38.2,5000-19999,2025-04-02 17:43:45
THE INDEPENDENT TRUSTEE GROUP,69200,21.1,18.3,42.8,38.2,78.9,57.1,29.4,70.6,55.8,44.2,42.3,57.7,32.4,67.6,500-999,2025-04-03 14:11:28
BAYER UK LIMITED,21200,18.7,16.9,34.5,29.8,61.3,65.8,31.0,69.0,50.4,49.6,48.0,52.0,43.2,56.8,1000-4999,2025-04-04 11:22:55
BANK OF ENGLAND,64910,8.2,5.7,15.9,10.3,59.1,55.2,33.1,66.9,42.8,57.2,49.3,50.7,45.9,54.1,10000-19999,2025-04-05 10:08:36
CITY OF LONDON CORPORATION,81100,12.5,10.4,25.4,18.7,68.5,62.1,28.9,71.1,54.3,45.7,46.1,53.9,42.6,57.4,25000+,2025-04-06 12:15:07
BRITISH AIRWAYS PLC,52100,24.3,20.5,56.2,50.8,58.9,44.1,33.7,66.3,49.0,51.0,47.5,52.5,46.8,53.2,5000-19999,2025-04-07 16:33:29
UK TAX OFFICE,82600,6.3,4.8,17.8,12.4,72.3,67.4,26.3,73.7,48.9,51.1,44.5,55.5,50.3,49.7,5000-19999,2025-04-08 08:55:13
VODAFONE GROUP PLC,61100,17.2,14.6,38.1,31.9,65.4,59.8,32.5,67.5,52.1,47.9,48.2,51.8,51.4,48.6,10000-19999,2025-04-09 13:46:22
REXEL UK LIMITED,46210,20.8,18.5,41.3,35.6,73.2,61.7,24.1,75.9,49.8,50.2,45.7,54.3,63.9,36.1,500-999,2025-04-10 15:19:58
ROYAL MAIL GROUP PLC,52100,14.9,12.3,26.8,21.5,64.5,60.2,28.4,71.6,51.7,48.3,47.1,52.9,58.9,41.1,5000-19999,2025-04-11 10:01:43
TESCO PLC,47910,11.6,9.2,20.3,17.6,62.7,58.4,31.3,68.7,48.9,51.1,46.4,53.6,47.3,52.7,50000+,2025-04-12 14:35:27
FORD MOTOR COMPANY UK LIMITED,29200,18.3,15.7,33.4,28.1,68.1,62.5,27.8,72.2,50.9,49.1,53.1,46.9,45.2,54.8,500-999,2025-04-13 09:56:45
BARCLAYS BANK PLC,64110,13.8,11.2,30.6,24.9,70.8,65.4,25.6,74.4,49.2,50.8,47.2,52.8,59.7,40.3,5000-19999,2025-04-14 11:27:36
OXFORD BROOKS UNIVERSITY,85530,9.3,7.6,13.7,9.4,65.2,58.9,38.7,61.3,56.2,43.8,44.9,55.1,52.1,47.9,2500-4999,2025-04-15 13:01:51
NATIONAL HEALTH SERVICE,85310,8.5,6.1,19.2,14.7,74.1,68.2,32.1,67.9,48.5,51.5,51.2,48.8,43.7,56.3,50000+,2025-04-16 16:54:09
HSBC UK PLC,64110,14.9,12.4,27.3,20.5,66.3,61.8,24.9,75.1,51.6,48.4,48.3,51.7,52.7,47.3,10000-19999,2025-04-17 08:39:12
SANTANDER UK PLC,64110,16.5,14.1,32.1,26.7,63.9,58.5,30.5,69.5,53.1,46.9,45.5,54.5,54.2,45.8,5000-19999,2025-04-18 12:14:37
LONDON TRANSPORT PLC,60000,10.2,8.1,21.8,16.4,71.4,67.3,29.1,70.9,49.5,50.5,42.3,57.7,40.1,59.9,1000-4999,2025-04-19 15:28:46
THOMSON REUTERS UK LTD,73110,19.4,16.8,36.9,32.1,75.3,52.1,22.3,77.7,54.7,45.3,51.4,48.6,61.2,38.8,1000-4999,2025-04-20 09:52:03
MORGAN STANLEY UK LIMITED,64110,25.1,21.3,49.7,43.8,69.9,62.4,24.7,75.3,48.6,51.4,54.2,45.8,63.4,36.6,500-999,2025-04-21 14:41:25
CROWN PROCUREMENT UK LIMITED,67900,12.8,10.5,23.5,19.1,67.2,63.0,25.8,74.2,49.7,50.3,45.4,54.6,48.1,51.9,500-999,2025-04-22 13:09:11
KPMG UK LIMITED,74900,17.9,15.2,37.5,31.8,68.2,63.7,26.4,73.6,50.3,49.7,45.7,54.3,49.2,50.8,1000-4999,2025-04-23 11:35:33
SAGE GROUP PLC,62400,15.6,12.9,33.8,28.4,74.2,66.8,30.1,69.9,51.5,48.5,47.8,52.2,53.4,46.6,500-999,2025-04-24 09:07:14
AVIVA PLC,64120,19.3,16.7,40.2,35.1,69.4,61.6,26.8,73.2,50.2,49.8,45.3,54.7,48.6,51.4,5000-19999,2025-04-25 10:58:39
BARNARD'S CHEMICALS LIMITED,20100,26.1,23.4,52.1,47.9,62.8,55.3,21.5,78.5,52.8,47.2,49.3,50.7,66.1,33.9,100-499,2025-04-26 14:28:57
