EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARCLAYS BANK PLC,64190,21.9,18.7,53.1,32.5,39.8,46.9,31.2,68.8,24.1,75.9,28.5,71.5,36.9,63.1,10000+,2025-01-12 09:15:22
LLOYDS BANKING GROUP,64190,19.3,14.2,48.7,29.1,37.6,44.9,29.8,70.2,22.6,77.4,31.4,68.6,40.7,59.3,10000+,2025-02-24 11:33:47
ROYAL MAIL GROUP PLC,64209,30.5,25.1,60.9,40.3,49.2,58.4,28.7,71.3,21.1,78.9,26.3,73.7,42.8,57.2,500-999,2025-03-06 16:41:55
TESCO PLC,59110,14.8,10.3,32.1,18.7,35.9,52.3,46.1,53.9,38.2,61.8,38.4,61.6,41.2,58.8,1000-4999,2025-02-19 12:07:33
VODAFONE GROUP PLC,61900,24.7,20.5,58.4,35.2,45.6,53.9,33.5,66.5,28.7,71.3,27.9,72.1,38.9,61.1,1000-4999,2025-03-18 14:25:10
BAE SYSTEMS PLC,72100,17.2,11.8,46.1,25.8,32.9,45.3,26.4,73.6,21.0,79.0,23.2,76.8,34.2,65.8,250-499,2025-04-02 13:58:44
CREDIT SUISSE GROUP,64190,23.5,20.1,51.8,38.4,40.3,52.7,31.8,68.2,25.3,74.7,28.8,71.2,38.7,61.3,500-999,2025-01-28 16:19:09
WORLDWIDE HOSPITALITY GROUP,55100,18.9,13.4,42.6,20.1,36.4,57.6,44.3,55.7,31.9,68.1,34.5,65.5,43.1,56.9,250-499,2025-02-15 10:44:50
NATIONAL GRID PLC,61100,15.4,11.6,38.2,24.0,33.8,52.1,30.1,69.9,31.2,68.8,28.8,71.2,37.2,62.8,500-999,2025-04-01 08:37:22
ROYAL DUTCH SHELL PLC,61100,22.3,19.8,55.7,36.9,42.1,57.5,32.4,67.6,26.8,73.2,29.2,70.8,35.9,64.1,10000+,2025-03-20 15:12:56
BRITISH AMERICAN TOBACCO PLC,62100,16.6,12.1,40.8,19.4,32.1,54.6,31.6,68.4,22.1,77.9,27.3,72.7,39.1,60.9,1000-4999,2025-01-25 14:16:03
HARRODS LTD,59110,20.3,16.7,45.2,27.5,39.1,54.2,30.9,69.1,33.5,66.5,30.2,69.8,43.4,56.6,500-999,2025-02-28 11:03:12
AVIVA PLC,64209,19.1,14.9,47.6,23.1,35.7,52.8,32.8,67.2,26.5,73.5,27.3,72.7,41.2,58.8,1000-4999,2025-03-10 13:27:45
JOHN LEWIS PARTNERSHIP,59110,18.6,12.4,42.9,25.8,38.2,56.4,34.1,65.9,32.4,67.6,28.6,71.4,39.5,60.5,1000-4999,2025-01-31 10:53:28
UNILEVER PLC,52500,17.9,12.8,41.3,21.7,33.9,55.3,30.5,69.5,31.8,68.2,31.1,68.9,38.7,61.3,10000+,2025-02-05 12:16:30
THE POST OFFICE LIMITED,64209,25.3,21.1,50.2,33.9,39.6,64.2,35.2,64.8,23.1,76.9,25.7,74.3,41.2,58.8,250-499,2025-03-25 15:38:42
BHP GROUP PLC,61100,18.4,15.9,39.8,24.6,31.2,55.6,33.9,66.1,25.8,74.2,29.3,70.7,40.1,59.9,5000-9999,2025-01-22 09:08:59
PWC UK LLP,74200,28.7,25.2,61.8,40.1,48.9,65.7,42.1,57.9,32.4,67.6,30.8,69.2,36.7,63.3,1000-4999,2025-03-04 14:21:15
GSK PLC,62100,23.4,18.6,52.1,30.9,43.2,55.1,33.4,66.6,27.0,73.0,26.4,73.6,35.8,64.2,5000-9999,2025-02-20 16:47:22
JPMORGAN CHASE BANK,64190,22.8,20.3,54.7,31.2,42.8,55.9,30.4,69.6,23.7,76.3,27.6,72.4,37.7,62.3,1000-4999,2025-01-29 10:45:03
RBS PLC,64190,18.2,14.3,46.9,26.3,37.9,54.6,31.7,68.3,25.1,74.9,28.1,71.9,40.6,59.4,500-999,2025-02-27 15:34:11
REDBULL PLC,62100,18.9,13.8,41.3,22.2,34.7,56.6,31.3,68.7,32.2,67.8,33.9,66.1,40.2,59.8,500-999,2025-03-11 11:42:00
FORD MOTOR COMPANY UK,76300,23.1,20.4,51.9,29.6,38.6,56.9,29.4,70.6,24.7,75.3,26.2,73.8,38.1,61.9,500-999,2025-01-17 09:02:18
TAYLOR WIMPEY PLC,64190,17.5,13.9,44.2,18.9,37.3,56.2,32.8,67.2,23.6,76.4,25.6,74.4,40.0,60.0,1000-4999,2025-04-01 08:54:22
MORRISON SUPERMARKETS PLC,59131,15.8,11.3,34.6,21.1,36.2,56.4,43.2,56.8,37.8,62.2,36.1,63.9,50.4,49.6,1000-4999,2025-02-08 13:20:19
KPMG UK LLP,74200,26.9,21.5,57.1,34.8,45.1,61.9,35.2,64.8,33.6,66.4,33.2,66.8,37.1,62.9,1000-4999,2025-03-02 14:53:27
BARCLAYS PLC,64190,19.7,14.4,52.3,26.5,38.4,45.1,30.4,69.6,24.9,75.1,28.2,71.8,42.4,57.6,10000+,2025-01-24 10:46:05
GOLDMAN SACHS GROUP,64190,27.3,24.7,58.1,39.1,46.8,62.5,40.7,59.3,32.8,67.2,31.4,68.6,35.3,64.7,5000-9999,2025-03-31 12:23:50
BARRATT DEVELOPMENTS PLC,64209,14.3,10.3,38.6,17.8,36.4,53.1,35.2,64.8,30.9,69.1,27.8,72.2,41.3,58.7,500-999,2025-02-23 13:18:42
CITIBANK PLC,64190,21.6,17.9,50.3,30.7,40.8,56.2,32.5,67.5,23.9,76.1,29.0,71.0,39.0,60.0,5000-9999,2025-01-14 11:50:33
LLOYDS PLC,64190,15.8,12.5,42.9,24.1,33.2,57.4,31.2,68.8,28.1,71.9,31.4,68.6,41.8,58.2,1000-4999,2025-03-17 15:53:15
AXA UK PLC,64209,20.4,16.7,48.2,27.8,35.8,54.2,31.9,68.1,19.7,80.3,28.6,71.4,39.8,60.2,500-999,2025-01-21 10:14:24
JERSEY BANK PLC,64190,24.5,19.8,55.1,32.6,42.5,53.8,28.9,71.1,23.8,76.2,31.2,68.8,43.0,57.0,1000-4999,2025-02-20 14:02:47
BASF UK PLC,62100,19.2,14.6,44.1,21.3,36.7,55.7,34.1,65.9,25.2,74.8,26.1,73.9,39.0,61.0,1000-4999,2025-03-21 11:28:11
BRITISH LAND COMPANY,64209,16.9,12.4,38.9,22.8,32.9,50.8,33.5,66.5,30.7,69.3,27.3,72.7,38.1,61.9,500-999,2025-04-03 16:30:03
CARNIVAL CORPORATION PLC,79900,22.7,18.6,50.9,27.4,39.5,57.2,28.4,71.6,30.8,69.2,31.9,68.1,36.6,63.4,5000-9999,2025-01-27 14:45:58
RENAULT UK PLC,76300,17.9,13.4,45.1,20.8,33.2,52.7,30.4,69.6,26.7,73.3,26.8,73.2,38.6,61.4,250-499,2025-03-28 09:09:01
GLAXOSMITHKLINE PLC,62100,20.1,18.2,46.5,23.9,34.8,55.6,32.6,67.4,24.8,75.2,27.9,72.1,35.3,64.7,5000-9999,2025-02-11 12:42:23
SANTANDER UK PLC,64190,18.3,13.9,42.6,21.9,34.8,56.5,34.0,66.0,24.6,75.4,29.6,70.4,35.2,64.8,10000+,2025-03-09 14:19:41
VOLKSWAGEN UK PLC,76300,21.5,18.3,51.7,30.2,38.1,57.5,30.5,69.5,25.9,74.1,29.4,70.6,34.5,65.5,500-999,2025-03-22 10:32:33
AstraZeneca PLC,62100,18.7,15.4,43.8,23.3,33.7,53.0,32.4,67.6,23.2,76.8,28.8,71.2,31.1,68.9,5000-9999,2025-01-19 09:47:08
THERMO FISHER SCIENTIFIC UK,72100,22.1,19.2,55.9,34.1,44.3,55.8,31.5,68.5,26.3,73.7,27.1,72.9,39.6,60.4,250-499,2025-04-01 13:53:34
BRENTWOOD TRADING LTD,74200,16.3,12.2,37.1,24.3,32.4,59.5,40.8,59.2,34.9,65.1,27.1,72.9,33.5,66.5,250-499,2025-03-26 08:03:10
Vodafone PLC,61900,24.6,19.8,57.6,33.2,45.8,54.7,29.7,70.3,34.8,65.2,33.0,67.0,37.9,62.1,5000-9999,2025-01-30 15:11:26
HSBC UK PLC,64190,20.4,17.1,52.3,29.4,38.2,52.4,32.2,67.8,26.5,73.5,29.5,70.5,39.8,60.2,10000+,2025-02-17 11:37:43
KARL JOHNSON GROUP PLCC,79900,19.2,13.5,44.4,21.8,36.8,55.3,33.8,66.2,24.5,75.5,32.1,67.9,34.6,65.4,500-999,2025-02-06 08:59:33
GALLAHAR PLC,72100,16.8,11.9,40.1,18.3,32.8,53.6,34.7,65.3,25.6,74.4,29.1,70.9,37.2,62.8,250-499,2025-03-13 10:52:16
WATERLOO GROUP PLC,64209,18.5,14.3,41.8,24.4,34.6,57.2,38.9,61.1,32.4,67.6,27.8,72.2,36.2,63.8,500-999,2025-01-16 11:19:39
FEDERAL MODERN GROUP,79900,17.1,12.6,42.3,19.2,33.9,54.4,35.7,64.3,31.8,68.2,29.8,70.2,41.4,58.6,250-499,2025-03-13 14:11:43
PENNY MARKET PLC,59110,20.9,15.3,47.6,26.4,40.8,56.1,41.4,58.6,30.2,69.8,29.1,70.9,43.7,56.3,250-499,2025-01-26 16:40:08
SHIRE PLC,72100,19.8,15.1,48.7,22.9,35.3,58.1,33.6,66.4,27.2,72.8,30.1,69.9,36.8,63.2,5000-9999,2025-02-26 10:26:46
MIDDLESEX UNIVERSITY,78100,16.4,12.1,36.8,21.0,31.5,53.1,36.7,63.3,29.8,70.2,28.4,71.6,33.2,66.8,500-999,2025-03-08 12:01:23
BARNARD’S HILL GROUP,79900,13.5,10.8,33.5,20.4,30.7,52.3,34.6,65.4,28.1,71.9,32.2,67.8,39.2,60.8,250-499,2025-02-04 14:49:34
