EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
HARRODS LIMITED,64209,28.6,22.1,57.2,15.3,48.0,68.2,27.1,72.9,16.2,83.8,25.8,74.2,49.9,50.1,1000-4999,2025-04-01 10:15:22
LLOYDS BANKING GROUP PLC,66220,19.8,15.2,42.0,8.7,50.1,55.8,30.2,69.8,42.1,57.9,48.3,51.7,61.2,38.8,5000-19999,2025-03-28 09:22:33
THE COFFEE CORNER PLC,56300,32.1,19.0,74.3,22.1,71.6,72.8,62.5,37.5,43.8,56.2,52.1,47.9,63.1,36.9,100-249,2025-03-29 08:44:17
BRADLEY AND GUNN LIMITED,47990,25.7,18.8,64.2,9.8,57.3,66.0,34.5,65.5,19.2,80.8,21.3,78.7,44.7,55.3,250-499,2025-04-02 14:55:41
WILLIAMS & GIBBS LIMITED,52100,12.9,4.1,33.5,16.8,25.4,42.2,46.8,53.2,32.1,67.9,27.2,72.8,72.1,27.9,50-99,2025-03-30 11:23:44
KLEEN KLEAN CLEANING SERVICES LTD,98120,38.4,29.9,85.3,36.6,68.1,103.4,48.0,52.0,51.0,49.0,53.2,46.8,68.1,31.9,10-49,2025-03-27 13:12:18
SALMON & BASS PLC,50460,17.6,13.4,49.0,5.1,44.2,49.1,33.3,66.7,38.8,61.2,39.3,60.7,60.9,39.1,500-999,2025-04-04 15:11:52
FORD MOTOR COMPANY UK LTD,37100,33.8,26.5,82.1,18.4,78.0,82.4,28.1,71.9,32.4,67.6,22.3,77.7,49.4,50.6,2000-4999,2025-03-31 09:41:37
STANDARD CHARTERED PLC,66220,21.3,17.5,53.8,11.2,54.2,67.0,31.8,68.2,26.1,73.9,32.4,67.6,47.2,52.8,2000-4999,2025-04-04 10:06:54
SANTANDER UK PLC,66220,23.5,19.7,54.3,10.5,53.0,68.0,29.9,70.1,34.7,65.3,33.1,66.9,46.8,53.2,5000-19999,2025-03-30 12:27:49
BARNARD CASTLE CONSTRUCTION LIMITED,41200,28.3,20.8,62.5,8.2,55.9,60.5,38.7,61.3,32.1,67.9,23.9,76.1,46.0,54.0,100-249,2025-03-28 14:33:06
CITY OF LONDON CORPORATION,84110,15.0,9.6,44.1,6.9,47.1,58.8,41.4,58.6,29.0,71.0,21.9,78.1,67.2,32.8,5000-19999,2025-04-01 17:19:09
THE ROYAL HOSPITALITY INSTITUTE,94999,18.7,14.3,42.6,7.2,45.7,54.3,38.0,62.0,19.5,80.5,23.1,76.9,44.8,55.2,50-99,2025-03-29 10:32:24
CATHOLIC CHARITIES TRUST,28990,14.4,9.8,35.5,12.6,33.2,46.5,47.2,52.8,36.8,63.2,33.1,66.9,50.0,50.0,50-99,2025-04-02 12:44:13
BRIGHTON HEALTH AND SOCIAL CARE PARTNERSHIP,84110,20.2,13.8,57.4,9.3,61.2,69.6,34.1,65.9,30.8,69.2,30.5,69.5,37.0,63.0,500-999,2025-04-01 13:50:01
RUSSELL TOWNSEND SERVICES LIMITED,52100,27.9,22.3,60.8,14.2,68.9,75.1,32.3,67.7,43.8,56.2,47.1,52.9,55.2,44.8,250-499,2025-04-03 15:26:37
RESEARCH TECHNOLOGIES UK LIMITED,72190,32.2,27.3,77.0,28.5,72.3,82.4,31.0,69.0,24.8,75.2,24.9,75.1,30.5,69.5,500-999,2025-03-31 10:19:29
TOMMY'S UNIVERSITY COLLEGE NHS FOUNDATION TRUST,84110,16.8,10.9,41.2,3.8,45.1,51.0,31.9,68.1,23.2,76.8,25.0,75.0,55.1,44.9,500-999,2025-04-02 09:29:44
SHEFFIELD HOUSING ASSOCIATION,84110,22.4,15.1,48.1,6.2,47.9,58.5,46.3,53.7,37.1,62.9,36.4,63.6,50.0,50.0,500-999,2025-03-28 14:02:12
WESTMINSTER UNIVERSITY,85530,19.6,12.5,50.5,3.0,72.4,78.3,35.0,65.0,39.5,60.5,33.0,67.0,30.0,70.0,1000-4999,2025-03-30 15:55:29
AURELION SOLUTIONS LTD,62010,25.7,19.4,58.2,16.8,62.9,73.8,29.5,70.5,34.2,65.8,34.8,65.2,56.7,43.3,100-249,2025-04-03 08:25:35
TAYLOR & PEARSON ARCHITECTS LIMITED,71120,33.6,23.8,71.1,11.9,69.2,83.7,32.9,67.1,33.4,66.6,36.0,64.0,51.8,48.2,100-249,2025-04-01 16:11:07
BLOOM’S FLOWER CATERING LIMITED,56300,36.9,28.2,70.1,9.1,68.3,70.8,24.9,75.1,42.3,57.7,49.4,50.6,53.7,46.3,50-99,2025-04-04 11:08:54
THE BRITISH LIBRARY,84110,12.5,8.3,30.3,14.9,32.1,42.8,41.1,58.9,29.6,70.4,29.8,70.2,57.8,42.2,5000-19999,2025-03-27 18:42:22
LONDON BUS COMPANY LIMITED,49300,29.0,25.0,61.8,17.2,57.4,78.2,41.9,58.1,49.4,50.6,48.7,51.3,59.8,40.2,500-999,2025-04-02 13:18:35
WATERLOO TRAINING SERVICES LTD,79310,22.6,17.8,56.7,10.5,58.2,66.8,39.7,60.3,41.1,58.9,46.8,53.2,54.1,45.9,250-499,2025-03-31 09:01:41
CROWN FORD AUTOMOTIVE LIMITED,37100,30.8,23.9,73.2,20.7,67.1,85.1,33.8,66.2,32.8,67.2,27.2,72.8,48.9,51.1,100-249,2025-04-03 08:15:50
BROADWAY EVENTS CO.,47820,24.9,18.2,60.9,15.6,52.0,75.6,54.0,46.0,36.3,63.7,38.1,61.9,58.9,41.1,100-249,2025-03-29 12:05:07
JANET’S KITCHEN LTD,56300,34.5,21.3,80.1,22.8,72.9,92.8,59.2,40.8,35.6,64.4,41.5,58.5,60.4,39.6,50-99,2025-04-01 14:23:19
LONDON UNIVERSITY INTERNATIONAL COLLEGE,85530,21.7,15.2,54.0,9.4,59.1,68.2,37.4,62.6,30.3,69.7,32.1,67.9,43.7,56.3,1000-4999,2025-04-02 19:27:30
FILM ACADEMY LTD,79310,33.1,24.3,72.4,8.6,67.3,75.8,21.6,78.4,33.5,66.5,42.3,57.7,58.2,41.8,100-249,2025-03-31 11:58:06
TOWERS HILLS LIMITED,64209,37.0,27.4,83.4,23.1,76.4,91.7,45.3,54.7,41.1,58.9,38.1,61.9,61.4,38.6,250-499,2025-04-03 12:43:23
SOUTHERN RAILWAY LIMITED,50460,19.3,13.6,52.9,9.3,45.6,56.8,30.4,69.6,52.2,47.8,48.8,51.2,54.7,45.3,5000-19999,2025-03-28 10:18:22
LONDON MUSEUM OF ARTS AND HISTORY,84110,23.1,15.8,56.0,3.8,71.0,72.2,50.2,49.8,36.7,63.3,29.0,71.0,51.2,48.8,500-999,2025-04-02 15:12:01
GLOBE BUILDING SERVICES LIMITED,41200,25.3,17.4,59.1,6.7,66.7,71.3,44.9,55.1,36.1,63.9,38.5,61.5,60.0,40.0,50-99,2025-04-01 10:34:51
NORTH WESTERN UNIVERSITY,85530,18.8,12.6,41.3,4.4,37.6,44.8,33.5,66.5,43.0,57.0,33.3,66.7,47.5,52.5,1000-4999,2025-04-01 13:05:17
FARM TO TABLE FARMING LTD,01400,29.1,21.9,64.6,13.4,52.9,68.2,23.8,76.2,37.4,62.6,44.7,55.3,61.9,38.1,50-99,2025-04-03 15:08:03
BETTY'S LITTLE CAFÉ,56300,33.4,25.1,82.0,27.3,77.7,83.1,39.4,60.6,23.1,76.9,32.1,67.9,50.6,49.4,50-99,2025-04-02 14:06:23
HORIZON MANAGEMENT SERVICES LIMITED,73100,26.3,18.2,63.7,18.0,62.0,72.8,37.8,62.2,33.5,66.5,37.0,63.0,48.1,51.9,250-499,2025-03-31 12:09:35
THE DENTAL CLINIC GROUP LIMITED,74900,20.3,15.7,48.9,7.6,54.3,59.8,31.0,69.0,28.2,71.8,32.2,67.8,41.9,58.1,500-999,2025-04-04 12:37:47
ST JAMES UNIVERSITY HOSPITAL,84110,14.6,9.4,41.0,11.1,34.0,48.2,38.3,61.7,30.1,69.9,28.7,71.3,60.1,39.9,5000-19999,2025-03-28 17:16:01
CITY LUXURY HOTELS LTD,55100,22.9,19.2,51.3,7.3,55.4,69.9,35.4,64.6,44.2,55.8,29.8,70.2,49.0,51.0,500-999,2025-04-03 17:30:42
WICKED WEATHER LIMITED,64209,30.5,21.0,67.1,21.3,66.1,81.2,32.2,67.8,29.6,70.4,37.2,62.8,53.1,46.9,250-499,2025-03-29 08:31:15
LONDON FASHION AGENCY,75110,28.3,23.1,58.1,8.4,68.3,74.1,40.9,59.1,32.8,67.2,28.4,71.6,45.6,54.4,100-249,2025-04-01 15:43:06
MIDLANDS FARMING SOCIETY LTD,01400,24.3,16.8,56.8,6.5,47.9,55.2,45.2,54.8,31.0,69.0,40.3,59.7,51.5,48.5,500-999,2025-04-03 13:19:45
REDDY BUILDING SERVICES,41200,27.5,20.4,62.3,11.1,70.5,78.1,43.7,56.3,37.9,62.1,35.6,64.4,60.2,39.8,250-499,2025-03-30 11:29:41
BARNES AND BECK LIMITED,73100,21.9,16.4,47.0,6.1,52.1,61.6,47.3,52.7,35.7,64.3,42.8,57.2,49.8,50.2,100-249,2025-04-02 16:02:08
SHIRAZ HOLIDAYS TOURS LIMITED,77110,23.3,14.6,53.5,5.8,38.7,50.1,45.9,54.1,30.1,69.9,40.7,59.3,52.3,47.7,50-99,2025-03-28 14:17:36
