EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,30.4,23.6,73.9,30.0,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999,2025-04-03 15:10:41
DE VERE WOKEFIELD ESTATE LIMITED,55100,16.7,3.6,40.5,-119.2,42.3,49.7,29.9,70.1,45.6,54.4,44.8,55.2,63.2,36.8,250-499,2025-03-31 14:44:02
ODEON CINEMAS LIMITED,"59131,59140",9.4,0.0,37.3,9.6,18.8,17.0,54.0,46.0,54.0,46.0,52.0,48.0,57.0,43.0,1000-4999,2025-04-04 11:41:38
NATIONAL HEALTH SERVICE,62020,18.2,12.9,-8.3,21.4,39.5,27.8,39.8,60.2,35.2,44.8,40.6,39.4,42.3,37.7,10000-19999,2025-04-02 10:15:22
CITY OF LONDON CORPORATION,64100,25.1,9.5,-45.7,32.5,40.3,41.1,42.5,57.5,34.2,65.8,43.9,56.1,52.1,47.9,500-999,2025-04-01 09:05:49
REXEL UK LIMITED,20750,32.6,21.8,12.5,43.9,22.8,76.5,11.4,7.8,33.2,8.8,16.6,13.2,18.8,6.4,2500-4999,2025-03-30 16:21:14
BAYER UK LIMITED,20300,22.8,17.4,54.2,8.1,59.3,41.2,51.0,49.0,41.8,58.2,38.6,61.4,35.2,64.8,1000-4999,2025-04-05 13:27:09
LLOYD'S BANK PLC,66200,28.1,20.3,9.1,44.6,56.9,39.3,48.7,51.3,38.7,61.3,36.9,63.1,48.6,51.4,5000-9999,2025-03-31 12:19:34
THOMSON REUTERS LIMITED,63119,14.3,11.2,33.2,28.2,42.3,52.1,58.3,41.7,53.7,46.3,16.1,83.9,24.4,37.6,1000-4999,2025-04-02 08:36:15
VODAFONE GROUP PLC,61900,22.5,18.8,14.8,24.2,40.1,38.2,43.1,56.9,44.6,55.4,39.8,60.2,43.3,56.7,5000-9999,2025-04-06 10:22:41
