EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
NATIONAL HEALTH SERVICE,86210,22.1,17.5,30.2,6.8,15.4,28.7,16.0,84.0,34.0,66.0,46.1,53.9,67.8,32.2,5000-19999,2025-04-01 08:22:45
LLOYDS BANKING GROUP PLC,64190,19.3,13.2,42.1,15.9,38.6,42.8,21.0,79.0,31.0,69.0,35.6,64.4,78.9,21.1,10000-24999,2025-04-02 13:17:19
ROYAL MAIL GROUP PLC,52100,25.8,19.0,51.0,10.5,26.4,33.9,12.3,87.7,33.1,66.9,41.0,59.0,68.0,32.0,1000-4999,2025-03-30 10:03:32
HSBC GROUP PLC,64190,28.7,22.6,63.2,19.2,45.0,64.5,15.0,85.0,40.0,60.0,49.0,51.0,71.0,29.0,10000-24999,2025-04-03 14:47:51
UNILEVER PLC,10990,9.2,6.4,45.6,13.9,36.1,42.3,28.0,72.0,40.0,60.0,44.0,56.0,60.3,39.7,5000-19999,2025-04-01 09:30:14
BRITISH AMERICAN TOBACCO PLC,11000,15.6,11.2,38.1,8.7,30.8,38.1,23.0,77.0,38.0,62.0,41.0,59.0,65.5,34.5,5000-19999,2025-04-02 16:54:22
VODAFONE GROUP PLC,61300,20.9,16.1,71.2,19.5,62.5,72.6,30.0,70.0,45.0,55.0,42.0,58.0,67.1,32.9,5000-19999,2025-03-31 11:23:29
BARCLAYS PLC,64190,32.4,27.0,49.0,12.0,28.0,41.0,22.0,78.0,34.0,66.0,39.0,61.0,73.0,27.0,10000-24999,2025-04-03 12:07:46
THE CO-OPERATIVE GROUP PLC,51100,25.3,18.4,55.0,18.3,35.0,46.2,17.0,83.0,30.0,70.0,47.0,53.0,72.0,28.0,5000-19999,2025-04-04 08:08:21
OXFORD UNIVERSITY,85410,11.0,7.5,25.9,3.0,12.3,27.5,20.0,80.0,40.0,60.0,45.0,55.0,67.8,32.2,500-999,2025-03-30 14:59:03
GLAXOSMITHKLINE PLC,21000,13.8,10.2,22.6,4.1,18.9,23.8,28.0,72.0,35.0,65.0,42.0,58.0,61.0,39.0,5000-19999,2025-04-01 14:33:37
GREAT BRITAIN BUSINESSES LIMITED,70200,29.0,19.5,48.1,14.7,32.0,46.8,18.0,82.0,33.0,67.0,45.0,55.0,71.0,29.0,100-249,2025-04-04 10:11:49
