EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Wells Fargo UK Ltd,60200,18.2,21.5,41.8,35.7,45.9,52.1,22.5,77.5,18.9,81.1,25.0,75.0,56.6,43.4,250-499,2025-04-05 09:22:15
The Royal Mint Limited,69000,15.0,12.3,32.1,23.4,38.6,48.9,30.4,69.6,22.7,77.3,28.5,71.5,49.8,50.2,1000-4999,2025-04-06 13:47:28
Morgan Stanley International Limited,64209,31.4,28.7,65.8,52.3,62.1,74.3,18.9,81.1,15.2,84.8,23.6,76.4,47.1,52.9,500-999,2025-04-01 11:03:54
Lloyds Banking Group PLC,64900,22.8,19.1,52.1,40.3,55.4,70.8,33.9,66.1,26.7,73.3,28.4,71.6,51.2,48.8,10000+,2025-04-01 14:33:02
British Airways Plc,75200,14.3,8.7,37.9,19.4,50.8,68.2,35.2,64.8,29.1,70.9,26.4,73.6,43.8,56.2,2500-9999,2025-04-02 10:59:47
KPMG LLP,74100,27.5,24.6,60.1,48.9,66.7,79.2,15.8,84.2,20.2,79.8,24.1,75.9,51.0,49.0,500-999,2025-04-04 17:12:33
Barclays PLC,64900,19.9,14.6,45.2,36.8,48.3,55.6,39.8,60.2,27.4,72.6,27.3,72.7,48.5,51.5,10000+,2025-04-03 12:18:41
Tata Consultancy Services UK Ltd,73120,9.6,5.8,28.4,18.7,32.6,42.9,40.1,59.9,18.9,81.1,23.6,76.4,51.9,48.1,5000-9999,2025-04-04 08:44:19
HSBC Holdings PLC,64900,24.1,22.2,41.3,34.2,47.8,52.5,33.3,66.7,25.8,74.2,30.9,69.1,52.4,47.6,10000+,2025-04-05 15:55:06
Deloitte LLP,74100,30.2,25.6,59.8,53.1,68.1,76.2,14.7,85.3,18.2,81.8,25.9,74.1,42.3,57.7,500-999,2025-04-02 10:11:23
Aviva PLC,66120,17.8,16.3,44.2,36.9,50.3,61.2,35.9,64.1,22.8,77.2,27.2,72.8,58.5,41.5,1000-4999,2025-04-03 07:33:59
Standard Chartered PLC,64900,21.3,17.4,47.1,40.8,49.9,54.3,31.6,68.4,26.2,73.8,27.3,72.7,48.9,51.1,1000-4999,2025-04-05 11:04:44
PricewaterhouseCoopers LLP,74100,26.8,25.1,56.4,49.5,69.2,78.7,16.7,83.3,18.1,81.9,23.8,76.2,48.8,51.2,500-999,2025-04-02 10:09:07
Capital One Financial Corporation,71000,15.7,14.2,52.8,39.2,62.5,71.8,30.2,69.8,24.9,75.1,30.1,69.9,51.3,48.7,1000-4999,2025-04-03 14:27:19
Vodafone Group PLC,74000,12.9,9.8,40.1,28.6,51.3,60.0,38.4,61.6,23.8,76.2,25.6,74.4,44.5,55.5,2500-9999,2025-04-04 09:18:54
Royal Bank of Scotland Group,64900,20.1,18.5,42.7,37.1,50.6,61.4,30.9,69.1,28.8,71.2,28.7,71.3,50.3,49.7,10000+,2025-04-04 15:30:55
JPMorgan Chase & Co,64209,23.8,20.7,54.6,46.7,62.3,72.1,17.2,82.8,20.1,79.9,25.3,74.7,52.2,47.8,1000-4999,2025-04-01 13:42:12
Tesco PLC,47110,8.7,6.3,30.2,22.1,42.3,47.2,31.4,68.6,27.1,72.9,29.5,70.5,48.3,51.7,5000-9999,2025-04-03 16:58:09
John Lewis Partnership,47190,5.3,4.1,15.4,10.2,25.8,54.9,41.9,58.1,29.7,70.3,28.8,71.2,47.5,52.5,10000+,2025-04-04 10:24:47
RBS Plc,64900,24.2,17.9,41.9,32.7,51.1,58.8,32.3,67.7,27.6,72.4,28.9,71.1,51.7,48.3,10000+,2025-04-05 09:48:01
Bank of America Corp,64209,19.5,18.2,48.4,45.3,65.3,70.1,21.1,78.9,16.8,83.2,22.2,77.8,50.1,49.9,5000-9999,2025-04-01 12:39:03
Shell PLC,20900,11.8,13.9,46.1,38.2,52.2,59.1,34.1,65.9,26.9,73.1,30.7,69.3,48.8,51.2,10000+,2025-04-02 14:17:35
BT Group PLC,74000,16.3,14.5,43.1,36.4,49.3,56.8,37.2,62.8,26.6,73.4,31.2,68.8,50.2,49.8,5000-9999,2025-04-04 15:08:22
GlaxoSmithKline plc,21000,12.1,16.3,42.1,33.6,47.6,53.8,32.6,67.4,25.8,74.2,34.2,65.8,55.6,44.4,5000-9999,2025-04-03 13:07:16
Unilever PLC,50100,14.2,11.3,40.6,32.5,42.8,50.1,30.7,69.3,26.1,73.9,26.3,73.7,53.2,46.8,10000+,2025-04-05 10:56:37
AstraZeneca PLC,21000,9.9,8.4,36.1,29.1,45.8,51.2,28.3,71.7,30.7,69.3,28.8,71.2,51.4,48.6,5000-9999,2025-04-01 17:35:06
BP PLC,20900,17.6,11.9,43.2,36.1,52.1,58.9,35.7,64.3,27.4,72.6,30.2,69.8,50.9,49.1,10000+,2025-04-04 12:18:46
Marks & Spencer Group PLC,47190,5.1,4.8,28.1,12.7,26.2,46.0,37.4,62.6,29.8,70.2,31.2,68.8,52.1,47.9,2500-9999,2025-04-02 16:36:20
Nestlé UK,50100,11.4,10.2,41.9,33.8,52.7,58.2,27.8,72.2,32.5,67.5,31.1,68.9,53.8,46.2,5000-9999,2025-04-03 11:29:07
Reckitt Benckiser Group,50100,8.2,7.3,35.5,30.2,40.5,46.6,30.1,69.9,31.4,68.6,32.8,67.2,51.7,48.3,5000-9999,2025-04-05 14:49:30
Henderson plc,66310,13.0,9.1,35.8,28.4,39.1,48.2,34.2,65.8,27.1,72.9,28.6,71.4,52.1,47.9,500-999,2025-04-01 13:13:51
Barratt Developments Plc,41000,9.0,6.7,32.8,27.3,35.8,49.0,33.8,66.2,24.5,75.5,31.7,68.3,47.8,52.2,2500-9999,2025-04-02 09:17:48
BASF UK Ltd,20900,16.5,12.1,43.1,35.3,45.3,54.7,35.1,64.9,26.8,73.2,31.9,68.1,50.4,49.6,500-999,2025-04-04 14:09:20
Valeo UK Ltd,32500,11.8,13.2,36.4,29.3,40.1,48.3,29.4,70.6,25.9,74.1,33.1,66.9,50.6,49.4,1000-4999,2025-04-01 13:08:00
Anglo American plc,20900,15.9,13.2,39.6,31.4,47.2,54.1,32.9,67.1,28.1,71.9,28.2,71.8,50.2,49.8,10000+,2025-04-01 16:24:18
British Telecom PLC,74000,10.4,6.9,37.8,26.9,41.6,52.1,29.1,70.9,28.7,71.3,32.9,67.1,52.6,47.4,2500-9999,2025-04-02 11:32:57
Sainsbury's PLC,47110,6.6,5.2,32.4,22.4,37.0,47.2,38.2,61.8,26.5,73.5,30.1,69.9,48.6,51.4,10000+,2025-04-02 17:17:49
Johnson Matthey PLC,20900,16.2,11.3,39.2,35.1,44.9,54.8,30.1,69.9,24.2,75.8,33.2,66.8,54.3,45.7,5000-9999,2025-04-04 09:52:14
WPP Group PLC,74800,12.6,10.8,41.7,34.6,47.9,54.2,29.3,70.7,30.2,69.8,29.9,70.1,53.6,46.4,5000-9999,2025-04-02 09:21:41
Barclays PLC,64900,23.7,15.8,51.2,41.6,56.1,68.5,29.2,70.8,27.8,72.2,28.9,71.1,48.5,51.5,10000+,2025-04-03 16:17:18
Coca-Cola European Partners,73200,13.3,12.5,38.1,31.8,50.6,57.9,33.4,66.6,23.9,76.1,27.6,72.4,50.8,49.2,2500-9999,2025-04-03 13:24:32
Banks of England,64900,19.2,14.8,45.9,38.1,50.7,60.4,31.8,68.2,25.4,74.6,29.9,70.1,48.3,51.7,10000+,2025-04-05 12:04:44
BP PLC,20900,14.3,13.6,41.3,36.9,52.1,56.8,34.1,65.9,27.4,72.6,31.2,68.8,51.1,48.9,10000+,2025-04-02 10:32:00
Coca-Cola Company,73200,18.7,14.3,39.8,34.5,45.2,52.1,37.8,62.2,23.9,76.1,30.1,69.9,52.6,47.4,10000+,2025-04-01 15:19:21
Dow Chemical Company,20900,11.4,10.1,45.1,36.4,49.8,54.9,28.6,71.4,30.4,69.6,33.2,66.8,51.0,49.0,2500-9999,2025-04-04 08:44:44
National Grid PLC,74000,10.5,7.8,39.8,32.4,43.2,52.9,32.1,67.9,28.7,71.3,27.8,72.2,51.4,48.6,5000-9999,2025-04-03 09:01:53
P&G UK Ltd,50100,12.8,11.6,37.6,30.1,42.7,51.3,31.9,68.1,29.7,70.3,28.4,71.6,52.1,47.9,5000-9999,2025-04-03 11:02:34
British Land CO,68320,8.9,6.5,30.2,17.8,34.9,42.1,32.2,67.8,28.5,71.5,31.1,68.9,50.7,49.3,500-999,2025-04-02 07:21:31
Shell PLC,20900,16.9,12.7,42.2,38.1,52.0,57.2,35.9,64.1,27.6,72.4,31.3,68.7,49.9,50.1,10000+,2025-04-01 15:35:40
Takeda Pharmaceutical UK,21000,17.6,15.2,33.4,31.6,40.3,48.9,29.9,70.1,27.4,72.6,30.6,69.4,46.9,53.1,500-999,2025-04-04 15:02:48
L'Oréal UK Ltd,50100,9.5,7.7,35.8,27.4,42.2,48.9,33.8,66.2,26.4,73.6,31.8,68.2,50.4,49.6,500-999,2025-04-01 11:22:17
Axa UK Plc,66120,16.4,12.1,38.4,30.1,42.8,54.1,30.2,69.8,28.1,71.9,29.8,70.2,51.2,48.8,1000-4999,2025-04-03 17:14:37
Diageo PLC,50100,13.2,11.2,44.5,36.7,51.8,60.3,33.4,66.6,29.6,70.4,30.2,69.8,49.4,50.6,5000-9999,2025-04-01 10:07:20
Birmingham City Council,85100,10.3,8.6,33.2,24.7,33.4,35.7,32.8,67.2,30.1,69.9,32.1,67.9,50.8,49.2,500-999,2025-04-01 13:12:37
GlaxoSmithKline plc,21000,14.0,14.2,40.2,35.1,47.3,51.9,32.6,67.4,27.8,72.2,32.2,67.8,51.4,48.6,5000-9999,2025-04-03 16:01:09
Walmart UK Ltd,47110,8.8,7.3,28.9,18.2,31.2,42.4,38.9,61.1,25.7,74.3,26.5,73.5,49.1,50.9,5000-9999,2025-04-04 08:20:11
Balfour Beatty PLC,71200,5.9,5.3,30.4,21.8,36.7,42.9,30.1,69.9,26.4,73.6,28.2,71.8,51.0,49.0,5000-9999,2025-04-02 16:30:29
GSK plc,21000,14.5,15.3,38.2,34.6,47.6,52.1,33.8,66.2,26.4,73.6,30.1,69.9,50.7,49.3,5000-9999,2025-04-03 12:43:38
Citi Bank PLC,64209,20.9,18.9,48.9,43.4,64.1,70.3,17.9,82.1,16.0,84.0,25.5,74.5,53.4,46.6,1000-4999,2025-04-02 10:19:11
Fresenius Medical Care UK,21000,13.1,9.4,35.6,31.2,42.8,47.5,32.1,67.9,31.4,68.6,34.5,65.5,50.9,49.1,500-999,2025-04-04 14:44:23
