EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BLOOMBERG LONDON LTD,73119,4.3,1.2,67.8,32.5,11.4,13.9,40.0,60.0,20.0,80.0,50.0,50.0,30.0,70.0,250-499,2025-04-05 09:22:11
ST GEORGE'S HOSPITAL NHS FOUNDATION TRUST,86220,12.1,9.8,10.2,-5.5,20.1,22.5,60.0,40.0,80.0,20.0,60.0,40.0,70.0,30.0,1000-4999,2025-04-06 14:33:45
CITY OF YORK COUNCIL,94110,11.0,8.8,15.4,2.1,25.6,27.0,45.0,55.0,25.0,75.0,70.0,30.0,80.0,20.0,1000-4999,2025-04-02 10:01:12
WILLIAMS & GIBBS (RETAIL) LTD,52110,23.5,18.2,42.3,2.5,50.0,52.5,30.0,70.0,25.0,75.0,60.0,40.0,55.0,45.0,100-249,2025-04-01 17:55:23
THERESA KELLY & CO LTD,47220,19.4,15.3,18.0,-6.8,32.0,34.7,70.0,30.0,35.0,65.0,45.0,55.0,45.0,55.0,50-99,2025-04-03 11:14:56
BARKER BROS & SONS LTD,72150,26.7,32.4,39.8,52.1,27.9,18.7,20.0,80.0,65.0,35.0,48.0,52.0,52.0,48.0,250-499,2025-04-07 13:21:00
LEEDS CITY COUNCIL,94110,18.2,11.9,8.1,0.3,15.9,18.0,50.0,50.0,40.0,60.0,60.0,40.0,65.0,35.0,1000-4999,2025-04-04 12:03:42
LONDON TRANSPORT PLC,52200,20.5,15.8,12.7,2.9,9.8,12.4,72.0,28.0,21.0,79.0,35.0,65.0,48.0,52.0,1000-4999,2025-04-05 08:44:15
THE NATIONAL TRUST,94110,3.1,2.7,34.5,16.4,34.0,35.7,58.0,42.0,50.0,50.0,58.0,42.0,30.0,70.0,1000-4999,2025-04-06 15:33:51
BRITISH AIRWAYS PLC,64209,41.9,30.2,95.7,37.5,15.0,50.2,10.0,90.0,10.0,90.0,15.0,85.0,10.0,90.0,10000+,2025-04-07 16:05:13
BARNES & NICE LTD,47220,15.0,12.1,20.0,2.5,30.0,32.0,65.0,35.0,30.0,70.0,45.0,55.0,40.0,60.0,100-249,2025-04-01 07:22:45
SOUTHWEST HOSPITALS NHS TRUST,86220,3.8,2.0,7.3,1.6,45.0,47.5,48.0,52.0,50.0,50.0,68.0,32.0,45.0,55.0,1000-4999,2025-04-03 20:15:50
RISK MANAGEMENT CONSULTANTS,74900,20.0,14.5,50.1,40.1,35.0,32.0,60.0,40.0,40.0,60.0,50.0,50.0,35.0,65.0,50-99,2025-04-04 11:03:21
MAGNA INTERNATIONAL,23110,18.1,17.0,23.2,3.0,50.5,49.8,45.0,55.0,30.0,70.0,55.0,45.0,55.0,45.0,1000-4999,2025-04-02 09:32:22
KELLY'S CONVENIENCE STORES LTD,52110,5.3,2.9,19.5,7.0,65.0,58.0,31.0,69.0,70.0,30.0,52.0,48.0,80.0,20.0,50-99,2025-04-05 14:28:37
COSTA COFFEE GROUP,56300,22.0,17.8,62.3,41.3,60.0,61.2,66.0,34.0,70.0,30.0,53.0,47.0,40.0,60.0,1000-4999,2025-04-06 17:42:10
THE CHANCELLOR’S OFFICE,86000,8.5,5.6,5.9,3.1,24.0,27.1,45.0,55.0,35.0,65.0,50.0,50.0,30.0,70.0,1000-4999,2025-04-07 08:30:51
