activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,06,037,4219.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,Asian,Female,1,1,485000,85,6.75,NA,0,8500,2500,3500,0,1500,360,NA,NA,0,0,0,0,570000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,135000,38,1,1,2,2,1,1,2,2,1,1,2,2,1,1,45,42,0,0,1,1
2024,31080,12,031,108.01,Conventional: First lien,Single Family (1-4 units): Site-built,Hispanic or Latino,White,Male,1,1,320000,90,7.00,NA,0,7200,1800,2800,500,1000,360,NA,NA,0,0,0,0,355000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,98000,42,1,1,1,1,1,1,5,5,1,1,1,1,1,1,38,36,0,0,1,1
2024,26420,13,057,308.04,FHA-insured: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,Black or African American,Female,1,1,275000,96,6.50,NA,0,9800,3200,4000,0,0,360,NA,NA,0,0,0,0,287000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,88000,45,1,1,2,2,1,1,3,3,1,1,2,2,1,1,32,30,0,0,1,1
2024,19100,48,201,9902.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,1,610000,75,6.25,NA,0,12000,3000,4500,750,2000,360,NA,NA,0,0,0,0,815000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,185000,28,1,1,2,2,1,1,5,5,1,1,1,1,1,1,52,50,0,0,1,1
2024,35614,36,005,421.00,VA-guaranteed: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,1,425000,95,5.75,NA,0,6500,1500,2200,0,500,360,NA,NA,0,0,0,0,447000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,112000,34,1,1,2,2,1,1,5,5,1,1,1,1,1,1,29,27,0,0,1,1
2024,41860,53,033,502.01,Conventional: First lien,Single Family (1-4 units): Site-built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,375000,88,7.25,NA,0,8800,2200,3200,0,1200,360,NA,NA,0,0,0,0,426000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,105000,40,1,1,1,1,1,1,1,1,1,1,2,2,1,1,41,39,0,0,1,1
2024,38060,04,013,14.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,510000,82,6.90,NA,0,9500,2400,3600,0,800,360,NA,NA,0,0,0,0,622000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,148000,32,1,1,2,2,1,1,6,6,1,1,1,1,1,1,44,42,0,0,1,1
2024,12060,13,135,501.02,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,2 or more minority races,Female,1,1,290000,92,7.10,NA,0,7800,1900,2900,0,900,360,NA,NA,0,0,0,0,315000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,92000,46,1,1,2,2,1,1,8,8,1,1,2,2,1,1,36,34,0,0,1,1
2024,14460,17,031,8003.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Female,1,1,395000,80,6.40,NA,0,8200,2000,3000,500,1000,360,NA,NA,0,0,0,0,494000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,125000,30,1,1,2,2,1,1,5,5,1,1,2,2,1,1,48,46,0,0,1,1
2024,33100,06,071,1002.00,Conventional: First lien,Single Family (1-4 units): Site-built,Hispanic or Latino,Black or African American,Male,1,1,365000,89,7.35,NA,0,9100,2300,3300,0,1100,360,NA,NA,0,0,0,0,410000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,108000,43,1,1,1,1,1,1,3,3,1,1,1,1,1,1,39,37,0,0,1,1
2024,38900,55,079,2105.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,1,525000,78,6.15,NA,0,11500,2800,4200,750,1800,360,NA,NA,0,0,0,0,673000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,165000,26,1,1,2,2,1,1,5,5,1,1,1,1,1,1,55,53,0,0,1,1
2024,23844,09,003,1901.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,Asian,Female,1,1,455000,84,6.55,NA,0,9800,2500,3600,0,1200,360,NA,NA,0,0,0,0,542000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,142000,33,1,1,2,2,1,1,2,2,1,1,2,2,1,1,42,40,0,0,1,1
2024,47940,06,065,304.05,Conventional: First lien,Single Family (1-4 units): Site-built,Hispanic or Latino,White,Male,1,1,340000,91,7.20,NA,0,8400,2100,3100,0,1000,360,NA,NA,0,0,0,0,374000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,102000,41,1,1,1,1,1,1,5,5,1,1,1,1,1,1,37,35,0,0,1,1
2024,22020,13,089,701.02,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,Black or African American,Female,1,1,310000,93,6.85,NA,0,8700,2200,3200,0,1100,360,NA,NA,0,0,0,0,333000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,95000,44,1,1,2,2,1,1,3,3,1,1,2,2,1,1,34,32,0,0,1,1
2024,19740,42,003,106.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,1,580000,73,6.10,NA,0,13000,3200,4800,1000,2200,360,NA,NA,0,0,0,0,794000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,195000,25,1,1,2,2,1,1,5,5,1,1,1,1,1,1,58,56,0,0,1,1
2024,42680,53,033,1503.00,Conventional: First lien,Single Family (1-4 units): Site-built,Not Hispanic or Latino,White,Female,1,1,410000,86,6.75,NA,0,9200,2300,3400,0,1300,360,NA,NA,0,0,0,0,477000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,118000,35,1,1,2,2,1,1,5,5,1,1,2,2,1,1,46,44,0,0,1,1
2024,35380,36,047,2402.00,FHA-insured: First lien,Single Family (1-4 units): Site-built,Hispanic or Latino,American Indian or Alaska Native,Male,1,1,295000,97,6.45,NA,0,10200,2800,3800,0,0,360,NA,NA,0,0,0,0,304000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,85000,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,29,0,0,1,1
