"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Midlands University","923, 92340","-1.2","-2.5","-15.8","-18.1","15.4","20.2","25.5","23.2","30.8","31.4","40.5","38.1","45.9","49.5","1000","2024-06-15"
"Eastside Estate","949, 94940","1.8","2.1","10.2","12.5","12.1","11.9","18.2","20.1","22.5","24.8","35.6","37.9","40.2","42.5","500","2024-07-10"
"Westview Homes","924, 92440","-0.5","-1.8","-5.6","-7.9","5.1","4.3","20.5","22.8","28.2","29.5","38.9","39.2","42.1","45.6","750","2024-05-25"
"Citycare Services","923, 92391","-2.1","-3.4","-18.5","-20.9","18.2","22.1","24.5","26.8","31.9","33.2","42.1","44.5","46.9","50.2","1200","2024-08-20"
"Capital Works","949, 94910","2.5","3.1","12.1","14.5","14.9","13.7","19.2","21.5","25.9","27.2","36.5","38.9","41.2","43.6","800","2024-06-01"
"Harbour Health","924, 92410","0.9","1.4","4.5","6.9","6.1","5.9","22.1","24.5","29.1","30.4","39.2","41.6","43.9","46.2","600","2024-07-25"
"Clifton Leisure","923, 92310","-1.5","-2.8","-12.9","-15.2","12.6","16.4","25.9","28.2","33.5","35.8","44.5","46.9","49.2","51.6","900","2024-08-15"
"Southern Rail","949, 94920","1.2","1.8","9.1","11.4","11.5","10.3","18.5","20.8","24.2","26.5","37.9","40.2","42.5","45.1","700","2024-05-10"
"Riverwalk Housing","924, 92420","-0.8","-1.2","-4.1","-5.6","4.2","3.5","21.2","23.5","27.9","29.2","38.5","40.9","43.2","45.6","550","2024-06-20"
"Northside Nursery","923, 92320","-2.8","-4.1","-19.9","-22.2","19.2","23.1","26.2","28.5","33.8","35.1","44.1","46.5","48.8","51.2","1000","2024-07-01"
"Ashwood Academy","949, 94930","2.1","2.8","11.9","14.2","14.5","13.3","20.1","22.4","26.8","28.1","37.3","39.7","42.1","44.5","650","2024-08-01"
"Brighton College","924, 92430","0.5","1.1","3.9","5.3","5.6","4.9","23.5","25.8","30.2","31.5","40.5","42.9","45.2","47.6","400","2024-05-15"
"Highfield Hospital","923, 92330","-1.2","-2.1","-10.5","-12.9","10.2","12.1","26.2","28.5","32.8","34.1","43.9","46.3","48.6","50.9","850","2024-09-10"
"Easton Estate","949, 94940","1.9","2.5","10.5","12.9","12.3","11.1","19.2","21.5","25.9","27.2","37.3","39.7","42.1","44.5","450","2024-06-25"
"Hampton Healthcare","924, 92440","-0.8","-1.2","-4.5","-5.9","4.5","3.8","22.1","24.5","28.2","29.5","38.5","40.9","43.2","45.6","300","2024-07-15"
"Waverley Works","923, 92391","-2.5","-3.8","-19.9","-22.2","19.1","23.5","26.2","28.5","33.8","35.1","45.1","47.5","50.2","52.6","1100","2024-05-20"
"Sandringham Services","949, 94910","2.1","2.8","11.9","14.2","14.5","13.3","20.1","22.4","26.8","28.1","37.3","39.7","42.1","44.5","750","2024-08-25"
"Wembley Leisure","924, 92410","0.9","1.4","4.5","6.9","6.1","5.9","22.1","24.5","29.1","30.4","39.2","41.6","43.9","46.2","500","2024-06-01"
"Stoke House","923, 92310","-1.5","-2.8","-12.9","-15.2","12.6","16.4","25.9","28.2","33.5","35.8","44.5","46.9","49.2","51.6","600","2024-09-01"
"Croydon College","949, 94920","1.2","1.8","9.1","11.4","11.5","10.3","18.5","20.8","24.2","26.5","37.9","40.2","42.5","45.1","400","2024-05-25"
"Brighton Housing","924, 92420","-0.8","-1.2","-4.1","-5.6","4.2","3.5","21.2","23.5","27.9","29.2","38.5","40.9","43.2","45.6","350","2024-07-10"
"Brentwood Transport","923, 92320","-2.8","-4.1","-19.9","-22.2","19.2","23.1","26.2","28.5","33.8","35.1","44.1","46.5","48.8","51.2","700","2024-08-15"
"Southampton Services","949, 94930","2.1","2.8","11.9","14.2","14.5","13.3","20.1","22.4","26.8","28.1","37.3","39.7","42.1","44.5","650","2024-09-25"
"Dorchester Leisure","924, 92430","0.5","1.1","3.9","5.3","5.6","4.9","23.5","25.8","30.2","31.5","40.5","42.9","45.2","47.6","450","2024-05-10"
"Guildford Hospital","923, 92330","-1.2","-2.1","-10.5","-12.9","10.2","12.1","26.2","28.5","32.8","34.1","43.9","46.3","48.6","50.9","850","2024-07-20"
"Exeter Works","949, 94940","1.9","2.5","10.5","12.9","12.3","11.1","19.2","21.5","25.9","27.2","37.3","39.7","42.1","44.5","550","2024-06-01"
"Grantham Housing","924, 92440","-0.8","-1.2","-4.5","-5.9","4.5","3.8","22.1","24.5","28.2","29.5","38.5","40.9","43.2","45.6","350","2024-07-15"
"Peterborough Transport","923, 92391","-2.5","-3.8","-19.9","-22.2","19.1","23.5","26.2","28.5","33.8","35.1","45.1","47.5","50.2","52.6","900","2024-08-01"
"Newbury Academy","949, 94910","2.1","2.8","11.9","14.2","14.5","13.3","20.1","22.4","26.8","28.1","37.3","39.7","42.1","44.5","600","2024-09-20"
