EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Basket Group Ltd,2341,15.23,7.05,10.01,3.04,25.6,22.3,40,30000,40000,50000,60000,70000,80000,250000,500000,1000
National Grid,35110,3.57,1.19,5.19,1.63,20.5,19.1,35000,45000,55000,65000,75000,85000,200000,400000,1500,2024-10-15
Virgin Media,50300,12.01,6.07,8.05,2.54,24.8,21.9,42000,52000,62000,72000,82000,92000,220000,380000,1200,2024-09-18
easyGroup Ltd,47110,10.13,4.13,6.19,1.91,23.7,20.8,49000,59000,69000,79000,89000,99000,230000,360000,1100,2024-11-20
Hays Recruitment Ltd,7020,9.01,3.55,7.05,2.43,22.2,19.5,38000,48000,58000,68000,78000,88000,210000,320000,1000,2024-07-14
Euro Garages Ltd,55110,14.09,7.91,9.01,3.43,26.3,23.4,52000,62000,72000,82000,92000,102000,240000,420000,1300,2024-06-11
Wickes Group Ltd,5210,11.19,5.59,8.01,2.92,25.5,22.1,46000,56000,66000,76000,86000,96000,250000,400000,1400,2024-05-09
DHL Express (UK) Ltd,7020,8.01,2.51,6.01,1.73,21.8,19.1,35000,45000,55000,65000,75000,85000,200000,380000,1200,2024-12-16
Costa Coffee Ltd,55110,13.01,6.55,7.51,2.95,24.9,21.7,42000,52000,62000,72000,82000,92000,220000,360000,900,2024-03-13
Mitie Group Plc,7020,12.05,5.89,8.09,3.01,25.2,22.3,52000,62000,72000,82000,92000,102000,250000,400000,1500,2024-02-10
Sainsbury's Supermarkets Ltd,47110,10.05,4.07,6.03,2.03,23.6,20.5,49000,59000,69000,79000,89000,99000,230000,360000,1100,2024-04-07
Debenhams Retail Ltd,47110,11.01,5.01,7.01,2.51,24.5,21.2,42000,52000,62000,72000,82000,92000,220000,380000,1200,2024-01-05
HSS Hire Service Group Ltd,35110,14.01,7.59,8.09,3.49,25.8,23.1,52000,62000,72000,82000,92000,102000,250000,420000,1400,2024-08-19
Interserve Plc,7020,13.01,6.19,7.59,3.07,25.5,22.5,52000,62000,72000,82000,92000,102000,250000,400000,1500,2024-09-22
ISS UK Ltd,7020,11.01,5.01,7.51,2.93,24.9,21.8,42000,52000,62000,72000,82000,92000,220000,380000,1200,2024-10-25
Royal Mail Group Ltd,55110,12.05,6.01,7.09,2.69,24.6,21.9,49000,59000,69000,79000,89000,99000,230000,360000,1100,2024-11-27
