"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Smith and Co","50100,70200,79900","-2.5","-3.1","-4.8","-5.2","25.6","20.1","35,000","29,500","40,000","33,400","55,000","48,500","65,000","57,800","500-999","2024-07-31"
"Johnson's Store","50100,70200,79900","-3.1","-4.2","-5.2","-6.1","24.1","21.2","30,000","25,000","38,000","32,000","52,000","46,000","60,000","54,000","100-499","2024-06-30"
"London University","85110,85310","-2.2","-2.8","-3.8","-4.5","28.5","25.6","45,000","38,000","55,000","48,000","75,000","68,000","85,000","77,000","1000-2499","2024-08-31"
"Johnson and Sons","50100,70200,79900","-2.8","-3.5","-4.5","-5.3","26.3","23.4","32,000","27,000","42,000","36,000","58,000","51,000","70,000","62,500","500-999","2024-05-31"
"Brown and Brown","50100,70200,79900","-3.5","-4.5","-5.5","-6.4","25.9","22.4","38,000","32,000","48,000","42,000","65,000","58,000","80,000","72,000","1000-2499","2024-09-30"
"Whitehall Group","85110,85310","-2.1","-2.7","-3.6","-4.3","29.1","26.2","50,000","43,000","60,000","52,000","80,000","72,000","90,000","82,500","2500-4999","2024-07-31"
"Green and Green","50100,70200,79900","-3.8","-4.8","-6.1","-7.1","26.5","23.5","40,000","34,000","50,000","44,000","70,000","63,000","85,000","76,000","500-999","2024-08-31"
"Green and Green","50100,70200,79900","-3.8","-4.8","-6.1","-7.1","26.5","23.5","40,000","34,000","50,000","44,000","70,000","63,000","85,000","76,000","500-999","2024-08-31"
"Johnson and Co","50100,70200,79900","-3.2","-4.1","-5.1","-6.0","25.4","22.2","36,000","30,000","45,000","39,000","60,000","53,000","75,000","67,500","1000-2499","2024-06-30"
"Smith and Brown","50100,70200,79900","-2.9","-3.7","-4.9","-5.5","28.1","25.1","42,000","36,000","52,000","46,000","70,000","63,000","85,000","77,000","500-999","2024-09-30"
"Green and Johnson","50100,70200,79900","-4.3","-5.3","-6.8","-7.8","26.8","23.6","48,000","41,000","58,000","51,000","75,000","68,000","90,000","82,000","1000-2499","2024-08-31"
"London Stores","50100,70200,79900","-3.6","-4.6","-5.6","-6.6","25.7","22.6","39,000","33,000","49,000","43,000","65,000","58,000","80,000","72,500","500-999","2024-07-31"
"Green and Co","50100,70200,79900","-2.6","-3.4","-4.4","-5.1","27.9","24.9","41,000","35,000","51,000","45,000","68,000","61,000","80,000","72,000","1000-2499","2024-09-30"
"Johnson's Shop","50100,70200,79900","-2.2","-2.9","-3.9","-4.6","26.2","23.3","34,000","29,000","43,000","37,000","58,000","51,000","70,000","62,000","100-499","2024-05-31"
"Green and Brown","50100,70200,79900","-3.9","-4.9","-6.2","-7.2","25.3","22.1","43,000","37,000","52,000","46,000","68,000","61,000","80,000","72,000","1000-2499","2024-08-31"
"Johnson's Store","50100,70200,79900","-3.3","-4.2","-5.3","-6.2","25.1","22.3","38,000","32,000","46,000","40,000","60,000","53,000","75,000","67,000","500-999","2024-06-30"
"Green and Johnson","50100,70200,79900","-4.5","-5.5","-7.1","-8.1","26.2","23.2","50,000","43,000","60,000","52,000","75,000","68,000","90,000","82,000","1000-2499","2024-08-31"
"Smith and Co","50100,70200,79900","-2.8","-3.5","-4.8","-5.5","27.6","24.5","40,000","34,000","50,000","44,000","65,000","58,000","80,000","72,000","500-999","2024-07-31"
"Brown and Co","50100,70200,79900","-3.4","-4.4","-5.5","-6.4","26.1","23.1","41,000","35,000","51,000","45,000","65,000","58,000","80,000","72,000","1000-2499","2024-09-30"
"Green's Shop","50100,70200,79900","-4.1","-5.1","-6.6","-7.6","25.9","22.7","45,000","39,000","54,000","48,000","70,000","63,000","85,000","77,000","500-999","2024-08-31"
"Green and Co","50100,70200,79900","-3.1","-4.1","-5.1","-6.0","27.8","24.8","42,000","36,000","50,000","44,000","65,000","58,000","80,000","72,000","1000-2499","2024-09-30"
"Green and Sons","50100,70200,79900","-4.8","-5.8","-7.5","-8.5","26.5","23.4","52,000","45,000","62,000","55,000","75,000","68,000","90,000","82,000","1000-2499","2024-08-31"
"Johnson's Store","50100,70200,79900","-3.5","-4.5","-5.6","-6.6","26.3","23.3","40,000","34,000","50,000","44,000","65,000","58,000","80,000","72,000","500-999","2024-07-31"
"Green and Brown","50100,70200,79900","-4.3","-5.3","-6.9","-7.9","26.1","23.1","48,000","41,000","58,000","51,000","70,000","63,000","85,000","77,000","1000-2499","2024-09-30"
"Brown and Sons","50100,70200,79900","-3.7","-4.7","-5.8","-6.7","25.6","22.5","43,000","37,000","52,000","46,000","65,000","58,000","80,000","72,000","1000-2499","2024-08-31"
"Green's Shop","50100,70200,79900","-4.0","-5.0","-6.5","-7.5","26.4","23.4","45,000","39,000","54,000","48,000","70,000","63,000","85,000","77,000","500-999","2024-07-31"
"Green and Co","50100,70200,79900","-3.5","-4.5","-5.6","-6.6","27.3","24.3","42,000","36,000","50,000","44,000","65,000","58,000","80,000","72,000","1000-2499","2024-09-30"
"London Store","50100,70200,79900","-3.9","-4.9","-6.2","-7.2","25.8","22.8","49,000","42,000","59,000","52,000","72,000","65,000","85,000","77,000","1000-2499","2024-08-31"
"Green's Shop","50100,70200,79900","-4.2","-5.2","-6.8","-7.8","26.5","23.5","47,000","40,000","56,000","50,000","70,000","63,000","85,000","77,000","500-999","2024-07-31"
"Green and Co","50100,70200,79900","-3.3","-4.3","-5.4","-6.3","28.1","25.1","44,000","38,000","53,000","47,000","68,000","61,000","80,000","72,000","1000-2499","2024-09-30"
"Brown and Co","50100,70200,79900","-3.1","-4.1","-5.2","-6.1","27.5","24.5","41,000","35,000","50,000","44,000","65,000","58,000","80,000","72,000","1000-2499","2024-08-31"
"Johnson and Co","50100,70200,79900","-3.6","-4.6","-5.7","-6.6","26.4","23.4","45,000","39,000","54,000","48,000","70,000","63,000","85,000","77,000","500-999","2024-06-30"
"Green and Sons","50100,70200,79900","-4.9","-5.9","-7.6","-8.6","26.7","23.6","54,000","46,000","62,000","55,000","75,000","68,000","90,000","82,000","1000-2499","2024-08-31"
"Green's Shop","50100,70200,79900","-4.4","-5.4","-6.9","-7.9","26.3","23.2","48,000","41,000","58,000","51,000","70,000","63,000","85,000","77,000","500-999","2024-07-31"
"Brown and Brown","50100,70200,79900","-3.2","-4.2","-5.3","-6.2","27.8","24.8","43,000","37,000","52,000","46,000","65,000","58,000","80,000","72,000","1000-2499","2024-09-30"
"Green and Sons","50100,70200,79900","-4.7","-5.7","-7.2","-8.2","26.9","23.9","53,000","46,000","61,000","55,000","72,000","65,000","85,000","77,000","1000-2499","2024-08-31"
"Green and Sons","50100,70200,79900","-4.7","-5.7","-7.2","-8.2","26.9","23.9","53,000","46,000","61,000","55,000","72,000","65,000","85,000","77,000","1000-2499","2024-08-31"
"Green and Sons","50100,70200,79900","-4.7","-5.7","-7.2","-8.2","26.9","23.9","53,000","46,000","61,000","55,000","72,000","65,000","85,000","77,000","1000-2499","2024-08-31"
"Green and Co","50100,70200,79900","-3.8","-4.8","-6.1","-7.1","28.3","25.2","45,000","39,000","54,000","48,000","68,000","61,000","80,000","72,000","1000-2499","2024-09-30"
"Brown and Brown","50100,70200,79900","-3.5","-4.5","-5.6","-6.5","27.4","24.4","42,000","36,000","50,000","44,000","65,000","58,000","80,000","72,000","1000-2499","2024-08-31"
