EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Smith & Co Ltd,"8730, 8210, 8299",-1.23,-0.99,-2.56,-1.34,15.67,6.22,"£21,500","£18,500","£25,000","£22,000","£35,000","£30,500","£45,000","£38,000",Large,2024-07-15
Johnson Services,"8299, 8210",-0.95,-0.71,-1.23,-0.95,12.56,5.67,"£19,000","£16,000","£23,000","£19,500","£32,000","£27,500","£40,000","£34,000",Medium,2024-06-20
Williams Holdings,"8210, 8299",-1.56,-1.23,-2.23,-1.56,16.78,7.33,"£22,000","£19,000","£26,000","£22,500","£38,000","£32,500","£48,000","£40,000",Large,2024-07-25
Jones Inc,"8299, 8730",-1.01,-0.86,-1.56,-1.01,13.82,6.28,"£20,000","£17,000","£24,500","£20,500","£33,500","£28,000","£42,000","£36,000",Medium,2024-05-10
Davis Ltd,"8730, 8210",-0.68,-0.52,-1.01,-0.68,11.57,5.25,"£18,500","£15,500","£21,500","£18,000","£30,000","£25,000","£37,000","£31,000",Small,2024-06-15
Brown Group,"8299, 8730",-1.34,-1.11,-2.11,-1.34,14.93,6.87,"£21,000","£18,000","£25,500","£22,000","£36,000","£30,500","£44,000","£38,000",Large,2024-07-01
Miller Services,"8210, 8299",-0.52,-0.36,-1.01,-0.52,12.12,5.73,"£17,000","£14,500","£20,500","£17,500","£29,500","£24,500","£36,000","£30,000",Small,2024-05-25
Wilson Holdings,"8730, 8210",-1.11,-0.95,-1.71,-1.11,15.35,6.94,"£22,500","£19,000","£26,000","£22,000","£37,000","£31,000","£45,000","£40,000",Medium,2024-06-30
Evans Inc,"8299, 8730",-0.86,-0.71,-1.23,-0.86,13.53,6.21,"£19,500","£16,500","£23,500","£19,500","£32,000","£27,000","£40,000","£34,000",Medium,2024-05-10
Taylor Group,"8210, 8299",-1.56,-1.34,-2.34,-1.56,16.21,7.49,"£23,000","£19,500","£27,000","£23,000","£39,000","£33,000","£49,000","£42,000",Large,2024-07-10
Martin Services,"8730, 8210",-1.23,-1.01,-2.01,-1.23,14.57,6.69,"£20,500","£17,000","£24,000","£20,000","£34,000","£29,000","£42,000","£37,000",Medium,2024-06-15
Nelson Holdings,"8299, 8730",-0.95,-0.79,-1.47,-0.95,13.09,6.04,"£19,000","£16,000","£22,500","£19,000","£31,500","£26,000","£38,000","£33,000",Small,2024-07-05
Harris Ltd,"8210, 8299",-1.01,-0.86,-1.41,-1.01,14.35,6.59,"£20,000","£17,000","£24,000","£20,000","£33,000","£28,000","£41,000","£36,000",Medium,2024-05-25
Lee Inc,"8730, 8210",-0.68,-0.52,-1.01,-0.68,11.56,5.26,"£18,000","£15,500","£21,000","£18,000","£30,000","£25,000","£36,000","£31,000",Small,2024-06-20
White Group,"8299, 8730",-1.34,-1.11,-2.11,-1.34,14.92,6.85,"£21,500","£18,000","£25,000","£22,000","£36,000","£30,500","£44,000","£38,000",Large,2024-07-15
Green Ltd,"8210, 8299",-0.95,-0.79,-1.47,-0.95,13.08,6.03,"£18,500","£15,500","£21,500","£18,000","£30,500","£25,500","£37,500","£32,000",Small,2024-06-05
Chambers Holdings,"8730, 8210",-1.11,-0.95,-1.71,-1.11,15.34,6.93,"£22,000","£19,000","£26,000","£22,000","£37,000","£31,000","£45,000","£40,000",Medium,2024-07-25
Baker Services,"8299, 8730",-0.79,-0.64,-1.23,-0.79,12.85,6.02,"£19,000","£16,000","£22,500","£19,000","£31,500","£26,000","£38,000","£33,000",Small,2024-05-15
