"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Sanderson Plc","123,456","-3.2","-2.5","-15.6","-12.3","25.1","18.9","43.2","39.5","52.8","48.1","60.2","56.4","68.5","64.7","250-499","2024-06-15"
"Harrison Inc","987,654","4.5","3.8","25.9","22.1","30.8","26.4","48.9","45.1","63.2","59.5","72.1","68.3","81.2","77.6","500-999","2024-07-20"
"Foster Ltd","111,222","-6.3","-5.1","-21.9","-18.6","20.2","15.4","42.1","38.3","55.9","51.2","65.1","61.4","74.2","70.7","1000-2499","2024-09-18"
"Walker Group","444,555","2.1","1.4","18.3","15.1","28.5","24.2","47.8","44.2","61.9","57.3","70.2","66.5","79.1","75.8","250-499","2024-05-12"
"Patel Holdings","333,333","-8.5","-7.3","-29.5","-26.2","16.8","12.1","40.3","36.5","53.9","49.2","62.1","58.4","70.3","66.8","500-999","2024-08-25"
"Gupta Enterprises","789,012","5.6","4.9","26.8","23.5","32.1","28.8","49.5","45.7","65.2","61.5","75.6","71.9","83.9","80.4","1000-2499","2024-10-15"
"Brown Corporation","222,111","-1.9","-1.6","-13.4","-10.1","24.9","20.2","44.1","40.3","58.2","54.5","66.3","62.6","73.4","69.9","250-499","2024-06-28"
"Lee Group","555,555","3.8","3.1","22.9","19.6","31.4","27.9","48.3","44.5","63.9","60.2","72.1","68.3","80.1","76.6","500-999","2024-07-05"
"Martin Inc","123,456","-4.1","-3.8","-20.9","-17.6","19.2","14.9","42.9","39.1","54.3","50.6","64.2","60.5","72.9","69.4","1000-2499","2024-09-01"
"Whiteholdings Ltd","111,222","6.3","5.6","29.1","25.8","35.9","32.2","50.5","46.7","67.4","63.7","74.5","70.8","82.9","79.4","250-499","2024-05-19"
"Turner Plc","555,555","-5.9","-5.7","-24.1","-21.8","21.5","17.2","43.8","40.1","56.2","52.5","65.9","62.2","73.4","69.9","500-999","2024-08-22"
"Morgan Ltd","333,333","2.9","2.2","19.3","16.1","29.9","25.6","46.3","42.5","61.1","57.4","70.3","66.6","79.5","76.1","1000-2499","2024-10-28"
"Lewis Group","444,555","-7.1","-6.9","-27.9","-25.6","18.2","14.1","41.3","37.5","54.9","51.2","63.1","59.4","71.3","67.8","250-499","2024-06-15"
"Ali Enterprises","789,012","4.2","3.5","24.5","21.2","31.8","28.5","49.1","45.3","64.9","61.2","74.2","70.5","82.4","79.1","500-999","2024-07-20"
"Davis Inc","222,111","-9.5","-8.3","-31.1","-28.8","17.3","13.5","39.9","36.1","53.5","49.8","62.9","59.2","71.9","68.4","1000-2499","2024-09-18"
