EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKING & DAGENHAM COLLEGE,85310,28.3,25.1,48.7,22.1,8.2,12.9,44.0,56.0,38.0,62.0,35.0,65.0,55.0,45.0,500-999,2025-02-15 09:22:11
QUANTUM UTILITY COLLECTIVE,35110,31.2,28.9,65.3,45.8,72.5,68.1,22.0,78.0,18.0,82.0,25.0,75.0,68.0,32.0,250-499,2025-01-28 16:55:42
STELLAR RETAIL PARTNERS,"47110,47260",14.7,9.3,38.2,24.7,31.4,28.9,41.0,59.0,39.0,61.0,45.0,55.0,52.0,48.0,1000-4999,2025-03-12 11:14:28
MERSEY MARITIME LOGISTICS,52290,18.9,15.2,42.8,31.5,45.2,41.7,36.0,64.0,32.0,68.0,38.0,62.0,59.0,41.0,500-999,2025-02-20 13:37:19
CAMBRIDGE BIOTECH LABS,72100,26.5,22.8,58.9,38.4,61.3,57.8,28.0,72.0,24.0,76.0,30.0,70.0,65.0,35.0,250-499,2025-04-01 10:08:55
NORTHERN POWER NETWORKS,35140,23.7,19.4,52.1,35.2,68.9,64.5,30.0,70.0,27.0,73.0,33.0,67.0,62.0,38.0,1000-4999,2025-03-15 14:22:33
OXFORDSHIRE COUNTY COUNCIL,84110,32.8,29.5,71.2,48.9,15.7,21.3,42.0,58.0,38.0,62.0,34.0,66.0,48.0,52.0,5000-19999,2025-02-28 08:45:17
BRISTOL FINANCIAL SERVICES,64191,29.1,25.7,68.4,44.6,78.2,73.9,24.0,76.0,21.0,79.0,27.0,73.0,71.0,29.0,1000-4999,2025-03-08 16:19:44
YORKSHIRE TEXTILE MILLS,13100,19.8,16.3,45.2,28.9,38.7,35.1,39.0,61.0,36.0,64.0,42.0,58.0,55.0,45.0,250-499,2025-01-25 12:33:28
KENT SOCIAL CARE PROVIDERS,87200,34.2,31.8,74.5,52.3,12.4,18.7,48.0,52.0,44.0,56.0,40.0,60.0,45.0,55.0,1000-4999,2025-03-22 09:11:55
WALES ENERGY SOLUTIONS,35110,21.4,18.7,49.6,33.8,65.3,61.2,32.0,68.0,29.0,71.0,35.0,65.0,64.0,36.0,500-999,2025-02-17 15:27:44
LONDON DESIGN STUDIO,74100,27.6,24.1,62.8,41.5,58.9,54.7,30.0,70.0,26.0,74.0,33.0,67.0,61.0,39.0,250-499,2025-04-03 14:55:22
MIDLANDS CONSTRUCTION GROUP,41100,16.3,12.8,39.7,23.4,42.8,39.2,37.0,63.0,34.0,66.0,40.0,60.0,58.0,42.0,1000-4999,2025-03-05 11:38:29
SCOTTISH HOSPITALITY TRUST,"55100,56302",22.9,19.6,51.3,34.7,28.1,32.4,35.0,65.0,31.0,69.0,38.0,62.0,54.0,46.0,500-999,2025-02-11 17:42:15
SURREY IT CONSULTANCY,62020,30.5,27.2,66.9,43.1,71.4,67.8,26.0,74.0,23.0,77.0,29.0,71.0,68.0,32.0,250-499,2025-03-18 13:09:47
CORNWALL TOURISM BOARD,79110,25.1,21.7,56.4,37.2,33.6,38.1,33.0,67.0,30.0,70.0,36.0,64.0,51.0,49.0,500-999,2025-02-09 10:26:33
LIVERPOOL DOCK OPERATIONS,52210,17.2,13.9,41.5,26.8,47.3,43.9,34.0,66.0,31.0,69.0,37.0,63.0,61.0,39.0,1000-4999,2025-03-14 15:51:22
BRIGHTON MEDIA AGENCY,59111,28.8,25.4,64.2,42.7,62.5,58.3,27.0,73.0,24.0,76.0,30.0,70.0,63.0,37.0,250-499,2025-04-02 12:18:44
MANCHESTER LEGAL PARTNERS,69101,33.7,30.4,72.8,50.6,81.7,77.2,21.0,79.0,18.0,82.0,24.0,76.0,74.0,26.0,500-999,2025-03-20 09:45:37
ESSEX EDUCATION AUTHORITY,85200,31.4,28.1,69.5,46.3,19.8,25.4,40.0,60.0,36.0,64.0,33.0,67.0,46.0,54.0,5000-19999,2025-02-26 16:32:18
THAMES VALLEY SECURITY,80100,24.3,20.9,54.7,35.8,35.2,39.7,31.0,69.0,28.0,72.0,34.0,66.0,53.0,47.0,500-999,2025-03-10 14:28:55
BIRMINGHAM CULTURAL TRUST,90030,26.9,23.5,59.3,38.7,31.5,36.2,29.0,71.0,26.0,74.0,32.0,68.0,49.0,51.0,250-499,2025-02-14 11:07:22
CARDIFF BAY DEVELOPMENT,41100,19.6,16.2,44.8,28.3,40.1,36.5,38.0,62.0,35.0,65.0,41.0,59.0,56.0,44.0,1000-4999,2025-03-16 13:52:41
NEWCASTLE TRANSPORT HUB,49390,20.7,17.3,47.2,30.1,43.6,40.0,36.0,64.0,33.0,67.0,39.0,61.0,57.0,43.0,500-999,2025-02-12 15:19:28
LEEDS MANUFACTURING CO,10890,15.4,11.9,37.8,21.2,45.1,41.7,39.0,61.0,36.0,64.0,43.0,57.0,59.0,41.0,250-499,2025-01-30 12:44:17
PLYMOUTH MARINE SERVICES,50100,23.5,20.1,52.9,34.6,49.7,46.1,32.0,68.0,29.0,71.0,35.0,65.0,60.0,40.0,500-999,2025-03-07 16:08:33
SHEFFIELD STEEL WORKS,24100,12.8,9.2,34.5,16.7,51.2,47.8,42.0,58.0,39.0,61.0,45.0,55.0,62.0,38.0,1000-4999,2025-02-18 09:55:44
NORFOLK AGRICULTURAL COOP,150,17.5,14.1,42.3,25.9,36.8,33.2,37.0,63.0,34.0,66.0,40.0,60.0,54.0,46.0,250-499,2025-03-01 14:37:28
BATH SPA RESORTS,55100,29.3,26.0,67.1,44.2,34.7,39.4,28.0,72.0,25.0,75.0,31.0,69.0,50.0,50.0,500-999,2025-04-04 11:22:15
GLASGOW CALL CENTRE,82200,35.1,32.8,76.4,54.7,15.2,21.8,46.0,54.0,42.0,58.0,38.0,62.0,43.0,57.0,1000-4999,2025-03-21 10:48:32
NOTTINGHAM SCIENCE PARK,72190,25.7,22.3,57.8,37.1,59.3,55.2,30.0,70.0,27.0,73.0,33.0,67.0,62.0,38.0,250-499,2025-02-13 16:15:29
DERBY ENGINEERING WORKS,28110,14.2,10.7,36.4,19.8,46.9,43.5,40.0,60.0,37.0,63.0,44.0,56.0,61.0,39.0,500-999,2025-03-11 12:29:44
SWANSEA HOSPITALITY GROUP,56301,26.4,23.0,58.7,38.2,29.4,34.1,31.0,69.0,28.0,72.0,34.0,66.0,52.0,48.0,250-499,2025-02-16 15:03:22
PORTSMOUTH NAVAL BASE,30110,11.9,8.4,32.7,14.5,48.3,44.9,43.0,57.0,40.0,60.0,46.0,54.0,64.0,36.0,1000-4999,2025-03-03 13:41:17
OXFORD PUBLISHING HOUSE,58110,31.8,28.5,70.2,47.8,65.7,61.4,23.0,77.0,20.0,80.0,26.0,74.0,69.0,31.0,500-999,2025-04-05 09:37:44
BRADFORD TEXTILE MILLS,13200,18.3,14.9,43.6,27.2,37.2,33.6,38.0,62.0,35.0,65.0,41.0,59.0,55.0,45.0,250-499,2025-02-08 11:56:33
EXETER UNIVERSITY,85310,29.6,26.3,68.7,45.3,22.1,27.8,37.0,63.0,33.0,67.0,30.0,70.0,47.0,53.0,5000-19999,2025-03-19 14:12:28
STOKE POTTERIES,23310,16.8,13.4,41.2,24.7,43.5,39.9,36.0,64.0,33.0,67.0,39.0,61.0,58.0,42.0,500-999,2025-02-21 10:23:15
READING TECHNOLOGY PARK,62090,32.4,29.1,71.5,48.9,73.8,69.5,22.0,78.0,19.0,81.0,25.0,75.0,72.0,28.0,1000-4999,2025-03-13 16:47:22
BLACKPOOL ENTERTAINMENT,90020,27.2,23.8,60.1,39.5,32.7,37.4,29.0,71.0,26.0,74.0,32.0,68.0,50.0,50.0,500-999,2025-04-06 12:34:17
DURHAM COAL MINING,05101,9.7,6.1,29.4,11.2,52.8,49.4,45.0,55.0,42.0,58.0,48.0,52.0,66.0,34.0,250-499,2025-01-27 15:18:44
WOLVERHAMPTON METAL WORKS,24320,13.5,10.0,35.1,17.6,47.2,43.8,41.0,59.0,38.0,62.0,44.0,56.0,63.0,37.0,500-999,2025-03-04 09:52:55
CANTERBURY CATHEDRAL TRUST,94910,30.9,27.6,69.8,46.7,16.3,22.1,39.0,61.0,35.0,65.0,32.0,68.0,46.0,54.0,250-499,2025-02-25 13:28:41
IPSWICH FOOD PROCESSING,10610,19.1,15.7,44.3,27.9,35.9,32.3,37.0,63.0,34.0,66.0,40.0,60.0,54.0,46.0,1000-4999,2025-03-09 11:15:28
WORCESTER BREWERY,11050,15.6,12.1,38.4,21.9,41.7,38.1,38.0,62.0,35.0,65.0,42.0,58.0,57.0,43.0,250-499,2025-02-10 16:41:33
PRESTON SOCIAL SERVICES,88100,33.5,30.2,73.1,50.4,14.7,20.5,41.0,59.0,37.0,63.0,34.0,66.0,44.0,56.0,500-999,2025-03-17 10:29:44
HEREFORD AGRICULTURAL,150,16.4,12.9,40.7,24.3,38.4,34.8,36.0,64.0,33.0,67.0,39.0,61.0,55.0,45.0,250-499,2025-02-07 14:53:22
COVENTRY MOTOR MANUFACTURERS,29100,10.8,7.3,31.2,12.8,49.7,46.3,44.0,56.0,41.0,59.0,47.0,53.0,67.0,33.0,5000-19999,2025-03-23 15:17:28
LINCOLN HERITAGE TRUST,91030,28.1,24.7,63.5,41.9,30.2,34.9,27.0,73.0,24.0,76.0,30.0,70.0,48.0,52.0,250-499,2025-04-07 09:38:15
DORCHESTER HOTEL GROUP,55100,26.7,23.3,59.1,38.6,33.8,38.5,30.0,70.0,27.0,73.0,33.0,67.0,51.0,49.0,500-999,2025-02-22 12:14:41
CHESTER RETAIL CHAIN,47190,20.3,16.9,46.8,30.4,44.2,40.6,35.0,65.0,32.0,68.0,38.0,62.0,56.0,44.0,1000-4999,2025-03-06 16:25:33
CARLISLE PAPER MILLS,17111,18.6,15.2,43.1,26.7,39.5,35.9,37.0,63.0,34.0,66.0,40.0,60.0,55.0,45.0,250-499,2025-02-12 11:07:28
TRURO SEAFOOD PROCESSING,10200,17.9,14.5,42.7,26.3,36.2,32.6,37.0,63.0,34.0,66.0,41.0,59.0,54.0,46.0,500-999,2025-03-15 13:48:55
BATH ARCHITECTURAL SERVICES,71111,29.8,26.5,68.4,45.6,60.1,55.8,25.0,75.0,22.0,78.0,28.0,72.0,66.0,34.0,250-499,2025-04-08 10:22:17
YORK MINSTER TRUST,94910,31.2,27.9,70.1,47.3,17.4,23.2,38.0,62.0,34.0,66.0,31.0,69.0,45.0,55.0,250-499,2025-02-24 15:36:44
ABERDEEN FISHING CO,03110,14.7,11.2,39.5,22.1,40.8,37.2,39.0,61.0,36.0,64.0,42.0,58.0,57.0,43.0,500-999,2025-03-02 09:14:28
PETERBOROUGH PRINTING,18129,21.5,18.1,49.3,32.7,42.6,39.0,33.0,67.0,30.0,70.0,36.0,64.0,58.0,42.0,250-499,2025-02-18 16:58:33
HULL SHIPPING SERVICES,50200,16.2,12.8,40.9,24.5,44.7,41.1,36.0,64.0,33.0,67.0,39.0,61.0,59.0,41.0,500-999,2025-03-20 12:41:17
SALISBURY HEALTHCARE,86101,30.4,27.1,67.9,44.8,24.3,30.1,34.0,66.0,31.0,69.0,28.0,72.0,43.0,57.0,1000-4999,2025-03-11 14:27:22
EXETER RECYCLING,38320,19.7,16.3,44.5,28.1,37.4,33.8,37.0,63.0,34.0,66.0,40.0,60.0,54.0,46.0,250-499,2025-02-19 11:33:44
INVERNESS DISTILLERY,11010,13.8,10.3,36.7,18.2,42.3,38.7,40.0,60.0,37.0,63.0,43.0,57.0,60.0,40.0,250-499,2025-03-05 15:19:28
