EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH AIRWAYS PLC,"51101,51102",21.7,15.3,65.8,42.1,78.2,71.5,35.2,64.8,42.1,57.9,58.3,41.7,72.6,27.4,5000+,2025-01-15 09:22:33
TESCO STORES LIMITED,"47110,47190",8.2,5.7,45.3,28.9,41.2,38.7,48.5,51.5,44.2,55.8,49.1,50.9,54.7,45.3,5000+,2025-02-28 11:15:22
ROYAL MAIL LIMITED,"53201,53202",18.9,12.4,58.7,35.2,62.1,58.3,28.7,71.3,34.5,65.5,45.8,54.2,68.2,31.8,5000+,2025-03-12 16:45:18
BARCLAYS BANK PLC,"64110,64191",32.5,28.7,78.4,65.3,85.7,82.1,22.1,77.9,31.4,68.6,48.9,51.1,74.5,25.5,5000+,2025-01-08 14:30:55
J SAINSBURY PLC,"47110,47220",14.3,9.8,52.1,31.7,48.6,44.2,38.9,61.1,42.7,57.3,51.2,48.8,62.4,37.6,5000+,2025-02-14 10:20:11
NATIONAL HEALTH SERVICE TRUST,"86101,86102",24.8,18.5,68.2,45.7,71.3,67.8,19.4,80.6,26.8,73.2,41.5,58.5,65.7,34.3,5000+,2025-03-25 13:12:44
BP OIL UK LIMITED,"06100,06200",28.3,22.1,82.5,71.4,89.2,85.7,15.8,84.2,28.9,71.1,52.3,47.7,78.6,21.4,5000+,2025-01-22 08:55:29
VODAFONE LIMITED,"61100,61200",26.7,21.9,75.3,62.8,81.5,77.2,20.6,79.4,32.1,67.9,49.7,50.3,73.4,26.6,5000+,2025-02-05 15:40:12
SHELL UK LIMITED,"06100,09100",31.2,25.8,85.7,74.2,91.3,88.5,18.3,81.7,29.5,70.5,46.8,53.2,79.1,20.9,5000+,2025-03-08 12:25:37
UNILEVER UK LIMITED,"10890,20590",22.4,17.6,68.9,54.3,72.8,69.5,24.7,75.3,33.6,66.4,48.2,51.8,69.7,30.3,5000+,2025-01-30 11:18:52
HSBC BANK PLC,"64110,64191",29.8,24.2,81.6,68.7,87.3,83.9,19.5,80.5,28.7,71.3,44.9,55.1,76.2,23.8,5000+,2025-02-18 09:45:21
MARKS & SPENCER PLC,"47110,47789",19.7,14.3,59.2,38.5,55.7,51.8,32.4,67.6,38.9,61.1,52.3,47.7,65.8,34.2,5000+,2025-03-15 14:22:33
LLOYDS BANKING GROUP PLC,"64110,64209",34.1,29.7,83.2,71.5,89.7,86.3,16.8,83.2,25.4,74.6,42.1,57.9,78.4,21.6,5000+,2025-01-12 16:30:44
ASDA STORES LIMITED,"47110,47290",11.4,7.2,48.6,26.3,43.8,40.2,45.7,54.3,48.9,51.1,52.6,47.4,58.3,41.7,5000+,2025-02-25 13:15:28
ROLLS-ROYCE PLC,"28110,30300",27.5,22.8,76.4,63.7,82.9,79.1,21.3,78.7,31.5,68.5,50.7,49.3,74.2,25.8,5000+,2025-03-22 10:48:55
GLAXOSMITHKLINE PLC,"21100,21200",25.9,20.3,73.8,59.4,78.5,74.7,23.1,76.9,34.2,65.8,47.3,52.7,71.6,28.4,5000+,2025-01-18 12:35:19
BRITISH TELECOMMUNICATIONS PLC,"61100,61200",23.1,17.8,69.5,52.8,74.2,70.6,26.4,73.6,35.7,64.3,49.8,50.2,68.9,31.1,5000+,2025-02-08 15:22:47
MORRISONS SUPERMARKETS PLC,"47110,47220",13.7,8.9,51.4,29.7,46.3,42.8,40.2,59.8,44.5,55.5,53.1,46.9,61.7,38.3,5000+,2025-03-05 11:40:33
DIAGEO SCOTLAND LIMITED,"11050,46342",26.3,21.5,74.8,61.2,79.6,76.3,22.7,77.3,33.1,66.9,48.5,51.5,72.4,27.6,5000+,2025-01-25 09:28:15
WILLIAM HILL PLC,"92000,92000",21.8,16.2,66.3,48.7,68.9,65.2,27.5,72.5,36.4,63.6,51.7,48.3,67.2,32.8,5000+,2025-02-12 14:55:22
WALMART UK LIMITED,"47110,47990",15.2,10.6,54.7,32.1,49.8,46.3,37.6,62.4,41.3,58.7,54.2,45.8,63.5,36.5,5000+,2025-03-18 16:10:44
PRUDENTIAL PLC,"65120,65201",30.6,25.1,80.3,67.8,86.9,83.5,17.9,82.1,26.3,73.7,43.7,56.3,77.1,22.9,5000+,2025-01-28 11:05:37
LEGAL & GENERAL GROUP PLC,"65110,65201",28.4,23.6,77.2,64.5,83.1,79.8,20.2,79.8,29.8,70.2,46.4,53.6,74.7,25.3,5000+,2025-02-20 13:42:18
COMPASS GROUP PLC,"56101,56210",19.3,14.7,61.8,41.2,57.4,53.9,30.1,69.9,37.6,62.4,52.8,47.2,66.3,33.7,5000+,2025-03-28 15:30:22
WPP GROUP PLC,"73110,73120",24.7,19.8,72.5,58.9,76.3,73.1,24.8,75.2,33.5,66.5,48.7,51.3,70.2,29.8,5000+,2025-01-15 10:18:55
BURBERRY LIMITED,"14120,46410",33.2,28.4,84.1,72.6,90.4,87.2,16.3,83.7,23.9,76.1,40.5,59.5,79.8,20.2,5000+,2025-02-22 12:48:31
TESCO BANK PLC,"64110,64191",25.8,20.4,70.7,56.2,75.1,71.8,22.6,77.4,31.7,68.3,47.9,52.1,69.5,30.5,250-499,2025-03-30 09:55:44
JOHN LEWIS PARTNERSHIP PLC,"47110,47990",17.6,12.8,56.3,34.7,51.2,47.9,34.8,65.2,39.7,60.3,53.6,46.4,64.1,35.9,5000+,2025-01-20 14:22:11
AVIVA PLC,"65110,65120",31.4,26.8,82.7,70.3,88.5,85.1,18.7,81.3,27.2,72.8,41.9,58.1,78.3,21.7,5000+,2025-02-26 16:15:28
KINGFISHER PLC,"47510,47599",20.5,15.9,63.4,44.8,59.7,56.2,28.3,71.7,35.4,64.6,51.9,48.1,67.8,32.2,5000+,2025-03-20 11:30:55
NEXT PLC,"46410,47710",29.1,24.6,79.8,67.2,85.3,82.1,19.4,80.6,28.3,71.7,43.7,56.3,75.9,24.1,5000+,2025-01-24 12:45:33
SAINSBURY'S BANK PLC,"64110,64191",27.2,22.5,75.9,63.1,80.7,77.4,21.5,78.5,30.6,69.4,46.2,53.8,73.1,26.9,250-499,2025-02-16 15:20:18
STANDARD CHARTERED PLC,"64110,64910",35.7,30.2,86.4,75.8,92.1,89.3,15.2,84.8,22.7,77.3,38.5,61.5,81.2,18.8,5000+,2025-03-14 13:55:44
TESCO PERSONAL FINANCE PLC,"64110,64191",26.5,21.8,74.3,60.9,78.9,75.6,23.1,76.9,32.4,67.6,47.3,52.7,71.8,28.2,250-499,2025-01-30 10:35:27
MARKS & SPENCER BANK PLC,"64110,64191",28.9,23.7,78.1,65.4,83.7,80.4,20.8,79.2,29.1,70.9,44.6,55.4,75.3,24.7,250-499,2025-02-24 14:18:52
CO-OPERATIVE GROUP LIMITED,"47110,47990",16.8,11.5,55.9,33.2,50.6,47.1,36.2,63.8,40.8,59.2,54.7,45.3,62.9,37.1,5000+,2025-03-26 16:40:18
WHITBREAD PLC,"55100,55201",22.9,17.3,67.8,51.4,70.2,67.1,25.7,74.3,34.8,65.2,49.3,50.7,69.4,30.6,5000+,2025-01-27 11:25:44
INTERCONTINENTAL HOTELS GROUP PLC,"55100,56101",25.6,20.8,73.2,59.7,78.4,75.1,22.9,77.1,31.8,68.2,46.5,53.5,72.7,27.3,5000+,2025-02-28 12:50:33
DIXONS CARPHONE PLC,"47323,47410",18.7,13.2,62.5,40.1,56.8,53.4,29.6,70.4,37.2,62.8,52.4,47.6,66.1,33.9,5000+,2025-03-21 15:15:55
DEBENHAMS RETAIL PLC,"47710,47789",31.8,26.4,81.7,69.3,87.5,84.2,17.5,82.5,26.1,73.9,42.8,57.2,77.9,22.1,1000-4999,2025-01-31 09:45:22
HOUSE OF FRASER PLC,"47710,47789",30.2,25.5,80.4,67.8,86.2,83.1,18.9,81.1,27.4,72.6,43.1,56.9,76.5,23.5,1000-4999,2025-02-27 14:30:44
BHS LIMITED,"47710,47789",28.6,23.9,78.5,65.1,84.3,81.2,19.7,80.3,28.5,71.5,44.7,55.3,74.8,25.2,1000-4999,2025-03-29 11:20:18
