EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKLEY TECHNOLOGIES UK LTD,62020,14.8,11.2,45.7,32.1,28.5,19.3,42.1,57.9,38.4,61.6,44.2,55.8,52.7,47.3,250-499,2025-04-08 09:22:15
WRENTHAM COUNCIL SERVICES PLC,84110,22.3,18.9,58.4,41.7,35.2,26.8,31.5,68.5,29.3,70.7,33.1,66.9,48.2,51.8,1000-4999,2025-04-07 14:55:33
HOLLAND & BARRETT RETAIL LIMITED,47110,8.7,5.4,28.9,15.2,22.1,18.7,47.3,52.7,49.6,50.4,51.2,48.8,55.9,44.1,5000-9999,2025-04-05 16:18:44
STARBUCKS (EUROPE) LIMITED,56101,6.2,1.8,12.4,7.3,15.8,14.2,38.7,61.3,41.2,58.8,44.5,55.5,48.9,51.1,1000-4999,2025-04-06 11:30:22
ASTON MARTIN LAGONDA LIMITED,29100,24.6,21.3,67.8,52.4,41.7,29.3,18.4,81.6,22.7,77.3,28.9,71.1,65.3,34.7,250-499,2025-04-09 13:42:58
VODAFONE UK OPERATIONS LTD,61900,18.9,15.7,49.2,35.8,32.1,24.6,29.8,70.2,33.5,66.5,39.2,60.8,58.1,41.9,5000-9999,2025-04-04 17:21:09
HARRODS LIMITED,47190,12.5,8.3,31.7,19.4,26.3,21.8,44.2,55.8,46.7,53.3,49.1,50.9,54.6,45.4,1000-4999,2025-04-08 12:15:41
ROLLS-ROYCE POWER SYSTEMS LTD,28110,19.7,16.4,54.3,38.9,38.7,27.2,26.5,73.5,30.1,69.9,35.8,64.2,62.4,37.6,5000-9999,2025-04-07 10:08:33
TESCO STORES LIMITED,47110,7.8,4.1,18.6,9.7,20.4,17.1,45.3,54.7,47.8,52.2,50.4,49.6,53.7,46.3,10000+,2025-04-05 15:44:22
BURBERRY LIMITED,14120,16.3,12.8,42.1,27.5,29.7,22.4,39.6,60.4,42.3,57.7,46.8,53.2,56.9,43.1,1000-4999,2025-04-06 09:55:18
JAGUAR LAND ROVER LIMITED,29100,21.5,18.2,61.7,44.3,36.9,28.1,24.7,75.3,28.4,71.6,33.7,66.3,59.8,40.2,5000-9999,2025-04-09 08:33:27
