EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ALDERMORE BANK PLC,64191,32.1,28.9,68.5,45.2,78.9,65.3,18.2,81.8,22.5,77.5,35.4,64.6,62.1,37.9,1000-4999,2025-04-05 09:22:17
BARRATT HOMES LIMITED,41100,25.8,19.3,55.7,32.1,82.1,74.6,31.5,68.5,28.9,71.1,42.3,57.7,71.2,28.8,5000-19999,2025-04-06 11:15:33
BLUE CROSS,75000,18.4,12.7,42.3,18.9,45.2,52.8,22.1,77.9,19.7,80.3,33.6,66.4,48.2,51.8,500-999,2025-04-07 14:28:44
BOOTS UK LIMITED,47730,15.2,8.9,38.7,22.4,41.5,39.2,38.5,61.5,35.2,64.8,42.1,57.9,55.3,44.7,20000+,2025-04-08 16:41:02
BRITISH AIRWAYS PLC,51100,28.7,24.1,62.3,41.7,71.8,68.4,24.6,75.4,29.3,70.7,38.5,61.5,65.9,34.1,5000-19999,2025-04-09 08:55:19
BRITISH GAS TRADING LIMITED,35230,22.1,16.8,48.9,28.3,65.7,58.2,29.4,70.6,33.7,66.3,45.2,54.8,68.5,31.5,1000-4999,2025-04-10 10:12:37
BUPA INSURANCE LIMITED,65120,26.5,21.7,58.2,35.6,69.4,62.8,21.8,78.2,25.3,74.7,39.7,60.3,61.4,38.6,5000-19999,2025-04-11 12:29:51
BURTON SNOWBOARDS UK LIMITED,46420,19.8,14.2,44.6,24.1,52.3,48.7,33.5,66.5,36.2,63.8,47.9,52.1,59.7,40.3,250-499,2025-04-12 14:47:05
CARE UK COMMUNITY PARTNERSHIPS LIMITED,86101,23.7,18.9,51.3,29.8,58.6,64.2,26.3,73.7,30.1,69.9,41.5,58.5,63.2,36.8,1000-4999,2025-04-13 16:04:22
CHARITY BANK LIMITED,64191,29.3,25.6,65.8,42.1,73.2,69.5,19.7,80.3,23.4,76.6,37.8,62.2,64.7,35.3,250-499,2025-04-14 09:18:38
COCA-COLA EUROPEAN PARTNERS UK,46390,21.4,15.7,46.8,26.9,61.2,55.4,31.8,68.2,34.5,65.5,46.3,53.7,66.9,33.1,5000-19999,2025-04-15 11:35:54
