data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-04-12,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1995,County,TX,Texas,1995-07-03,0,1,1,0,1,Black,Hispanic,1,Simple Assault,1,School/College,Anti-Hispanic,Juvenile,No,No
1998,City,NY,New York,1998-11-25,2,0,3,3,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Highway/Road,Anti-Asian,Individual,Yes,No
1991,State,FL,Florida,1991-02-28,1,0,1,1,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Organization,No,No
1994,City,IL,Illinois,1994-09-15,0,2,2,1,1,Black,Non-Hispanic,2,Intimidation,2,Residence/Home,Anti-White,Juvenile,No,Yes
1997,County,PA,Pennsylvania,1997-01-20,1,0,1,1,0,White,Non-Hispanic,1,Simple Assault,1,Restaurant,Anti-Male Homosexual,Individual,No,No
2000,City,OH,Ohio,2000-06-08,0,1,1,1,0,American Indian/Alaskan Native,Hispanic,1,Destruction/Damage/Vandalism,1,School/College,Anti-American Indian/Alaskan Native,Juvenile,No,No
1993,City,MI,Michigan,1993-10-04,2,0,2,2,0,Black,Non-Hispanic,2,Robbery,2,Parking/Drop Lot/Garage,Anti-Black,Individual,Yes,No
1996,County,GA,Georgia,1996-03-17,1,0,3,2,1,White,Hispanic,1,Aggravated Assault,1,Residence/Home,Anti-Hispanic,Individual,No,Yes
1999,State,NC,North Carolina,1999-08-22,0,2,2,1,1,Asian,Non-Hispanic,2,Intimidation,2,School/College,Anti-Asian,Juvenile,No,No
1992,City,NJ,New Jersey,1992-12-30,1,0,1,1,0,White,Non-Hispanic,1,Murder and Nonnegligent Manslaughter,1,Highway/Road,Anti-Black,Individual,No,No
1995,County,VA,Virginia,1995-05-11,0,1,1,0,1,Black,Non-Hispanic,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-White,Juvenile,No,No
1998,City,WA,Washington,1998-07-19,2,0,2,2,0,White,Non-Hispanic,2,Destruction/Damage/Vandalism,2,Church/Synagogue/Temple,Anti-Jewish,Organization,No,No
1991,State,AZ,Arizona,1991-09-06,1,0,1,1,0,American Indian/Alaskan Native,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-American Indian/Alaskan Native,Individual,No,No
