data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Police Department,CA,California,1991-04-12,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Gay Male,No,No
1992,Sheriff's Office,TX,Texas,1992-11-05,0,1,1,0,1,Black,Hispanic,1,Simple Assault,1,High School,Anti-Hispanic,Juvenile,No,No
1993,State Police,NY,New York,1993-07-21,2,0,3,3,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Street/Road,Anti-White,Adult,Yes,No
1994,Police Department,FL,Florida,1994-02-28,1,1,2,1,1,White,Hispanic,2,Vandalism,2,Church/Synagogue,Anti-Jewish,Adult,No,Yes
1995,Sheriff's Office,IL,Illinois,1995-09-14,0,2,1,1,0,American Indian,Non-Hispanic,2,Larceny,2,Parking Garage,Anti-White,Juvenile,No,No
1996,Police Department,PA,Pennsylvania,1996-01-07,1,0,1,1,0,White,Non-Hispanic,1,Robbery,1,Convenience Store,Anti-Asian,Adult,No,No
1997,State Police,OH,Ohio,1997-06-30,0,1,3,2,1,Black,Non-Hispanic,1,Murder,1,Field/Woods,Anti-Black,Juvenile,No,No
1998,Police Department,MI,Michigan,1998-03-15,2,0,2,2,0,White,Hispanic,2,Intimidation,2,Residence/Home,Anti-Hispanic,Adult,Yes,No
1999,Sheriff's Office,GA,Georgia,1999-10-22,1,0,1,1,0,White,Non-Hispanic,1,Simple Assault,1,Bar/Nightclub,Anti-Black,Adult,No,No
2000,Police Department,NC,North Carolina,2000-08-11,0,1,2,1,1,Asian,Hispanic,1,Vandalism,1,High School,Anti-White,Juvenile,No,No
2001,State Police,NJ,New Jersey,2001-05-03,1,0,3,3,0,Black,Non-Hispanic,1,Aggravated Assault,1,Alley,Anti-Black,Adult,No,No
2002,Police Department,VA,Virginia,2002-12-19,1,1,1,0,1,White,Non-Hispanic,2,Larceny,2,Shopping Mall,Anti-Jewish,Adult,No,Yes
2003,Sheriff's Office,WA,Washington,2003-04-26,2,0,2,2,0,White,Hispanic,2,Intimidation,2,Residence/Home,Anti-Hispanic,Adult,No,No
2004,Police Department,AZ,Arizona,2004-07-08,0,2,1,1,0,American Indian,Hispanic,2,Robbery,2,Gas Station,Anti-White,Juvenile,No,No
2005,State Police,MA,Massachusetts,2005-09-02,1,0,1,1,0,White,Non-Hispanic,1,Simple Assault,1,Restaurant,Anti-Gay Male,Adult,No,No
2006,Police Department,TN,Tennessee,2006-02-14,1,0,3,2,1,Black,Non-Hispanic,1,Vandalism,1,Church/Synagogue,Anti-Black,Adult,No,No
2007,Sheriff's Office,IN,Indiana,2007-11-30,0,1,2,1,1,White,Hispanic,1,Murder,1,Field/Woods,Anti-Hispanic,Juvenile,No,No
2008,Police Department,MO,Missouri,2008-06-07,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Street/Road,Anti-Black,Adult,Yes,No
2009,State Police,MD,Maryland,2009-01-23,1,1,1,0,1,Asian,Non-Hispanic,2,Intimidation,2,High School,Anti-Asian,Juvenile,No,No
2010,Police Department,WI,Wisconsin,2010-08-15,0,1,2,2,0,Black,Hispanic,1,Vandalism,1,Residence/Home,Anti-White,Juvenile,No,No
2011,Sheriff's Office,MN,Minnesota,2011-03-29,1,0,3,3,0,White,Non-Hispanic,1,Simple Assault,1,Bar/Nightclub,Anti-Black,Adult,No,No
2012,Police Department,CO,Colorado,2012-10-12,1,0,1,1,0,White,Hispanic,1,Larceny,1,Shopping Mall,Anti-Hispanic,Adult,No,No
