data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-03-15,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Highway/Road/Alley,Anti-Black,Individual,No,No
1995,County,TX,Texas,1995-07-22,0,1,1,0,1,Black,Hispanic,1,Simple Assault,1,School/College,Anti-Hispanic,Juvenile,No,No
1998,City,NY,New York,1998-11-03,2,0,3,3,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Residence/Home,Anti-Asian,Individual,Yes,No
1994,State,FL,Florida,1994-02-28,1,1,2,1,1,White,Hispanic,2,Destruction/Damage/Vandalism,2,Church/Synagogue/Temple,Anti-Jewish,Individual,No,Yes
1999,City,IL,Illinois,1999-09-14,0,2,1,0,1,American Indian,Non-Hispanic,2,Intimidation,2,School/College,Anti-American Indian,Juvenile,No,No
1993,County,PA,Pennsylvania,1993-04-10,1,0,1,1,0,Black,Non-Hispanic,1,Robbery,1,Convenience Store,Anti-Black,Individual,No,No
1996,City,OH,Ohio,1996-08-05,2,0,4,3,1,White,Non-Hispanic,2,Aggravated Assault,2,Parking Lot/Garage,Anti-Black,Individual,Yes,No
2000,County,MI,Michigan,2000-12-18,0,1,2,1,1,Asian,Hispanic,1,Simple Assault,1,School/College,Anti-Hispanic,Juvenile,No,No
1997,City,GA,Georgia,1997-05-30,1,0,1,1,0,White,Non-Hispanic,1,Murder & Non-negligent Manslaughter,1,Residence/Home,Anti-Gay (Male),Individual,No,No
1991,State,NJ,New Jersey,1991-10-12,0,1,3,2,1,Black,Non-Hispanic,1,Intimidation,1,School/College,Anti-White,Juvenile,No,No
2002,City,WA,Washington,2002-01-25,2,0,2,2,0,White,Hispanic,2,Destruction/Damage/Vandalism,2,Church/Synagogue/Temple,Anti-Jewish,Individual,No,No
2004,County,AZ,Arizona,2004-06-14,1,0,1,1,0,American Indian,Non-Hispanic,1,Simple Assault,1,Highway/Road/Alley,Anti-American Indian,Individual,No,No
1999,City,MA,Massachusetts,1999-03-22,0,2,2,0,2,Black,Hispanic,2,Intimidation,2,School/College,Anti-Hispanic,Juvenile,No,No
2007,State,CO,Colorado,2007-09-08,1,0,3,3,0,Asian,Non-Hispanic,1,Aggravated Assault,1,Residence/Home,Anti-Asian,Individual,Yes,No
1995,City,NC,North Carolina,1995-11-19,0,1,1,0,1,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,School/College,Anti-Black,Juvenile,No,No
2001,County,MN,Minnesota,2001-07-03,2,0,2,2,0,Black,Non-Hispanic,2,Simple Assault,2,Parking Lot/Garage,Anti-White,Individual,No,No
2003,City,OR,Oregon,2003-04-27,1,1,1,1,0,White,Hispanic,2,Intimidation,2,Church/Synagogue/Temple,Anti-Jewish,Individual,No,Yes
2010,State,NV,Nevada,2010-08-11,0,2,2,1,1,American Indian,Hispanic,2,Aggravated Assault,2,School/College,Anti-Hispanic,Juvenile,No,No
1998,City,TN,Tennessee,1998-12-05,1,0,1,1,0,Asian,Non-Hispanic,1,Murder & Non-negligent Manslaughter,1,Highway/Road/Alley,Anti-Asian,Individual,No,No
2006,County,WI,Wisconsin,2006-02-14,0,1,3,2,1,Black,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Residence/Home,Anti-Black,Juvenile,No,No
1994,City,MD,Maryland,1994-10-28,2,0,2,2,0,White,Non-Hispanic,2,Simple Assault,2,Convenience Store,Anti-Gay (Male),Individual,No,No
2012,State,MO,Missouri,2012-05-17,1,0,1,1,0,Black,Hispanic,1,Intimidation,1,School/College,Anti-Hispanic,Individual,No,No
1996,City,AL,Alabama,1996-01-09,0,2,4,3,1,White,Non-Hispanic,2,Aggravated Assault,2,Parking Lot/Garage,Anti-Black,Juvenile,Yes,No
2009,County,SC,South Carolina,2009-07-21,1,0,2,1,1,Asian,Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Individual,No,Yes
2000,City,IN,Indiana,2000-03-30,0,1,1,0,1,American Indian,Non-Hispanic,1,Simple Assault,1,School/College,Anti-American Indian,Juvenile,No,No
1993,State,LA,Louisiana,1993-06-13,2,0,3,3,0,Black,Non-Hispanic,2,Murder & Non-negligent Manslaughter,2,Residence/Home,Anti-White,Individual,Yes,No
2005,City,KY,Kentucky,2005-11-02,1,1,2,2,0,White,Hispanic,2,Intimidation,2,Highway/Road/Alley,Anti-Hispanic,Individual,No,No
2011,County,OK,Oklahoma,2011-04-18,0,2,1,0,1,Asian,Non-Hispanic,2,Aggravated Assault,2,School/College,Anti-Asian,Juvenile,No,No
1997,City,VA,Virginia,1997-08-26,1,0,1,1,0,Black,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Convenience Store,Anti-Black,Individual,No,No
2008,State,CT,Connecticut,2008-09-09,0,1,2,1,1,White,Non-Hispanic,1,Simple Assault,1,School/College,Anti-Black,Juvenile,No,No
1992,City,AR,Arkansas,1992-05-04,2,0,4,4,0,American Indian,Hispanic,2,Intimidation,2,Parking Lot/Garage,Anti-Hispanic,Individual,Yes,No
2004,County,UT,Utah,2004-12-20,1,0,2,2,0,Black,Non-Hispanic,1,Aggravated Assault,1,Residence/Home,Anti-Gay (Male),Individual,No,No
