EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH AIRWAYS PLC,66200,25.6,17.8,42.1,15.3,38.2,45.1,26.3,53.7,30.8,69.2,18.5,81.5,42.4,57.6,5000-19999,2025-04-03 11:22:00
CITY OF LONDON CORPORATION,85310,12.3,8.1,35.6,-5.1,21.8,27.0,45.7,54.3,32.1,67.9,34.5,65.5,39.9,60.1,1000-4999,2025-03-29 13:55:12
VIRGIN ATLANTIC WORLDWIDE LIMITED,66200,18.2,12.5,33.0,8.9,27.8,36.5,39.8,60.2,41.0,59.0,32.1,67.9,31.0,69.0,1000-4999,2025-04-05 09:33:45
TALBOT HOUSE MANAGEMENT LIMITED,68100,28.1,21.0,39.2,-2.1,32.0,34.9,39.7,60.3,27.4,72.6,26.0,74.0,22.5,77.5,100-249,2025-03-28 16:44:23
THE UNIVERSITY OF NOTTINGHAM,85500,9.2,4.9,46.8,26.7,54.0,27.2,43.4,56.6,34.2,65.8,28.5,71.5,43.5,56.5,5000-19999,2025-04-02 10:38:19
BARCLAYS BANK PLC,66300,22.3,16.7,38.5,5.1,35.7,40.1,31.8,68.2,39.3,60.7,31.6,68.4,32.0,68.0,20000+,2025-03-30 14:25:09
THOMSON REUTERS LIMITED,73110,35.2,28.8,52.6,20.3,41.0,38.3,35.0,65.0,28.5,71.5,23.0,77.0,38.0,62.0,1000-4999,2025-04-01 12:10:05
ROYAL MAIL GROUP PLC,66300,19.5,13.2,29.7,12.9,32.0,27.1,41.0,59.0,29.5,70.5,30.2,69.8,35.5,64.5,5000-19999,2025-03-31 15:30:44
BARNARD CASTLE GROUP LIMITED,76300,32.4,26.1,44.5,6.3,38.5,42.7,28.6,71.4,33.0,67.0,26.0,74.0,28.3,71.7,100-249,2025-04-06 11:02:00
NATIONAL HEALTH SERVICE TRUST,85320,8.7,5.2,31.2,5.0,27.8,26.8,49.0,51.0,32.0,68.0,35.0,65.0,44.0,56.0,1000-4999,2025-04-02 14:18:33
