EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
NATIONAL HEALTH SERVICE TRUST,86220,22.3,19.1,48.7,27.8,41.2,50.5,35.6,64.4,31.2,68.8,22.4,77.6,30.7,69.3,5000-19999,2025-03-28 09:12:01
BANK OF ENGLAND,66210,11.8,8.3,56.4,34.8,60.1,66.3,29.4,70.6,28.3,71.7,31.6,68.4,24.7,75.3,1000-4999,2025-04-02 14:21:33
REDBRIDGE MBC,94990,17.2,14.5,42.1,21.4,48.9,52.3,38.1,61.9,32.8,67.2,25.1,74.9,23.6,76.4,250-499,2025-03-30 16:44:55
BARCLAYS BANK PLC,66210,3.1,1.5,35.2,18.7,29.4,32.2,36.9,63.1,41.7,58.3,45.2,54.8,42.3,57.7,10000+,2025-04-01 10:59:27
TFL,80100,23.9,20.7,51.3,32.1,47.8,53.2,32.1,67.9,31.9,68.1,26.8,73.2,23.4,76.6,5000-19999,2025-03-27 12:13:14
LONDON STOCK EXCHANGE GROUP,66210,10.9,8.2,49.8,29.6,42.7,48.1,28.5,71.5,34.2,65.8,33.9,66.1,29.3,70.7,1000-4999,2025-04-03 13:33:44
BRITISH AIRWAYS PLC,52310,18.6,15.4,44.2,23.9,41.9,46.3,31.2,68.8,37.4,62.6,32.3,67.7,30.5,69.5,10000+,2025-03-29 15:22:58
THE UNIVERSITY OF MANCHESTER,85510,19.5,16.8,45.7,30.2,40.1,45.1,26.4,73.6,35.1,64.9,36.8,63.2,22.6,77.4,5000-19999,2025-04-02 14:18:10
GSK PLC,21000,9.4,6.1,38.5,25.3,34.2,37.1,40.1,59.9,38.7,61.3,32.4,67.6,28.7,71.3,10000+,2025-03-31 11:18:45
OXFORD SHIRE COUNCIL,94990,15.7,12.9,40.3,22.7,46.8,48.5,39.2,60.8,36.8,63.2,24.9,75.1,22.1,77.9,1000-4999,2025-04-01 13:27:02
