EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
LONDON STOCK EXCHANGE GROUP PLC,66200,15.8,12.3,50.2,28.7,43.1,51.9,28.3,71.7,41.1,58.9,45.2,54.8,36.9,63.1,1000-4999,2025-03-15 09:22:11
THE COFFEE HOUSE GROUP LIMITED,56300,8.9,6.2,32.8,10.6,29.5,33.7,41.8,58.2,48.7,51.3,40.5,59.5,22.0,78.0,250-499,2025-04-10 16:58:44
VODAFONE GROUP PLC,61900,21.4,18.7,62.1,42.3,53.6,58.4,36.2,63.8,42.9,57.1,48.1,51.9,35.7,64.3,10000-19999,2025-04-05 13:35:22
CITIBANK PLC,66190,27.3,24.1,78.6,59.2,64.3,68.1,32.1,67.9,45.6,54.4,47.2,52.8,28.9,71.1,5000-9999,2025-03-27 10:15:41
TATE & LYLE PLC,20100,13.6,10.8,45.9,31.2,41.7,48.5,39.4,60.6,44.1,55.9,52.3,47.7,41.2,58.8,500-999,2025-04-02 14:03:33
ROYAL BANK OF SCOTLAND PLC,66210,24.5,21.9,58.7,38.1,52.9,56.8,34.8,65.2,43.5,56.5,49.7,50.3,36.0,64.0,10000-19999,2025-04-07 12:47:59
BHP GROUP PLC,15100,20.3,17.5,54.1,34.2,49.8,55.2,31.3,68.7,48.4,51.6,47.6,52.4,31.8,68.2,5000-9999,2025-03-19 17:28:15
GSK PLC,21000,16.1,14.3,42.1,29.8,40.2,44.9,36.8,63.2,41.5,58.5,50.2,49.8,43.1,56.9,5000-9999,2025-04-01 10:09:47
BRITISH AMERICAN TOBACCO PLC,21100,19.8,16.4,49.5,32.1,44.6,50.8,37.6,62.4,45.9,54.1,48.3,51.7,35.4,64.6,5000-9999,2025-04-09 11:17:12
BARCLAYS PLC,66210,23.9,20.8,56.8,40.5,51.2,55.7,33.5,66.5,42.8,57.2,46.7,53.3,34.1,65.9,10000-19999,2025-03-22 15:42:03
OXFORD UNIVERSITY,85510,14.2,11.5,41.3,27.6,39.8,43.5,27.6,72.4,42.3,57.7,48.9,51.1,32.7,67.3,10000+ ,2025-04-06 13:29:36
MORRISON'S PLC,51100,7.6,5.1,30.4,16.7,27.2,32.1,45.3,54.7,50.8,49.2,45.1,54.9,22.7,77.3,5000-9999,2025-03-29 12:05:50
HSBC HOLDINGS PLC,66210,22.1,19.6,53.2,36.9,50.1,53.8,35.4,64.6,44.8,55.2,46.5,53.5,33.7,66.3,15000+ ,2025-04-03 14:54:28
TESCO PLC,51100,11.3,8.7,37.9,23.4,35.1,39.8,42.9,57.1,48.3,51.7,43.6,56.4,29.6,70.4,5000-9999,2025-03-30 08:36:17
