EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
LONDON METROPOLITAN UNIVERSITY,85530,18.5,12.2,48.3,33.1,62.5,54.1,20.8,79.2,31.2,68.8,38.9,61.1,45.5,54.5,5000-19999,2025-03-20 10:05:12
BRENTWOOD COLLEGE,85310,22.6,18.9,55.2,41.8,58.9,43.3,15.6,84.4,42.1,57.9,32.7,67.3,37.2,62.8,500-999,2025-03-22 14:32:45
SOUTHERN FIRE & SAFETY SERVICE LTD,81100,13.7,9.2,31.2,22.4,41.5,34.1,38.2,61.8,29.1,70.9,27.3,72.7,55.8,44.2,100-249,2025-04-01 09:55:33
OXFORD UNIVERSITY PRESS,90000,16.8,10.4,29.1,18.7,52.8,46.9,29.5,70.5,38.1,61.9,35.4,64.6,42.9,57.1,1000-4999,2025-04-02 11:22:56
BRITISH TELECOMMUNICATIONS PLC,61900,25.3,19.7,44.9,32.1,51.2,41.3,32.1,67.9,29.2,70.8,38.7,61.3,44.6,55.4,5000-19999,2025-03-25 13:45:18
BIRMINGHAM CITY UNIVERSITY,85530,20.5,15.8,37.6,28.9,54.1,46.2,21.9,78.1,43.8,56.2,36.5,63.5,47.3,52.7,1000-4999,2025-03-27 16:15:27
TAYLOR & CO (UK) LIMITED,47910,12.4,7.9,38.8,30.4,41.2,34.8,35.1,64.9,39.6,60.4,29.5,70.5,45.8,54.2,50-249,2025-04-05 15:38:09
KINGSTON UNIVERSITY,85530,19.2,11.8,35.9,26.7,53.7,45.8,23.4,76.6,41.9,58.1,36.1,63.9,44.8,55.2,1000-4999,2025-03-19 11:47:20
ROYAL DERRIFORD HOSPITAL TRUST,86100,10.4,5.1,25.6,18.2,37.2,30.1,41.7,58.3,45.3,54.7,34.8,65.2,39.3,60.7,1000-4999,2025-03-24 08:15:40
VIRGIN MEDIA SERVICES LIMITED,63110,27.8,21.9,42.3,31.5,58.4,45.9,30.1,69.9,47.2,52.8,41.1,58.9,43.5,56.5,2500-4999,2025-04-02 10:12:08
SOUTHEND ON SEA MUSEUMS LIMITED,90000,21.3,17.4,31.2,25.8,49.8,45.1,26.8,73.2,29.5,70.5,32.6,67.4,48.4,51.6,500-999,2025-03-29 14:20:15
NORTHERN RAILWAY LIMITED,50300,15.8,11.3,39.7,28.8,55.7,46.9,28.9,71.1,19.3,80.7,43.8,56.2,63.2,36.8,5000-19999,2025-03-22 12:33:36
ST HELENS COLLEGE,85530,18.9,14.1,43.2,29.6,61.4,52.7,24.2,75.8,39.7,60.3,38.5,61.5,37.8,62.2,1000-4999,2025-04-01 15:44:54
THE HILL TOP SCHOOL,85490,23.1,18.4,37.4,23.5,43.2,40.7,34.2,65.8,45.3,54.7,42.9,57.1,45.9,54.1,250-499,2025-04-05 16:53:17
CITY OF LONDON COUNCIL,84110,14.2,9.3,28.1,20.8,65.8,47.1,42.2,57.8,41.3,58.7,33.7,66.3,36.4,63.6,5000-19999,2025-04-03 09:29:48
WILSON ENGINEERING LIMITED,43220,17.6,13.2,45.3,34.8,58.1,50.6,32.8,67.2,45.1,54.9,39.2,60.8,41.5,58.5,50-249,2025-03-20 12:15:00
NATWEST GROUP PLC,64190,22.3,16.8,43.7,32.9,52.6,45.1,30.9,69.1,38.9,61.1,39.1,60.9,45.8,54.2,10000+,2025-03-26 10:18:02
HULL AND YORK ACOUSTIC ENGINEERS LTD,71200,19.4,15.3,35.6,28.3,47.3,39.2,26.9,73.1,43.2,56.8,35.8,64.2,43.1,56.9,100-249,2025-03-31 13:03:21
WILLIAMS & GLEN LIMITED,45310,14.9,10.7,33.4,25.8,60.9,39.8,31.2,68.8,41.3,58.7,31.7,68.3,42.5,57.5,500-999,2025-04-04 14:22:16
DUNDEE CITY COUNCIL,84110,10.1,6.5,22.1,15.8,52.7,34.1,38.8,61.2,28.5,71.5,39.6,60.4,45.3,54.7,2500-4999,2025-03-23 09:44:41
NATIONAL HEALTH SERVICE TRUST,86100,9.8,5.2,21.0,14.3,53.5,35.2,42.4,57.6,40.9,59.1,31.8,68.2,33.5,66.5,5000-19999,2025-04-02 11:37:32
RIVERSIDE FUNDING LIMITED,70900,27.5,21.8,36.3,28.1,48.2,44.6,27.4,72.6,34.1,65.9,35.1,64.9,42.8,57.2,50-249,2025-03-25 15:10:56
MCKENZIE & TREVOR LIMITED,71120,21.6,17.1,41.8,32.1,56.9,48.2,35.1,64.9,33.8,66.2,36.2,63.8,35.2,64.8,500-999,2025-03-28 08:42:14
THE BRIDGE FOUNDATION,85210,18.3,14.6,34.7,24.1,50.8,39.9,25.7,74.3,39.4,60.6,35.5,64.5,43.8,56.2,100-249,2025-04-01 13:54:07
WESTERN HAMPSHIRE DISTRICT COUNCIL,84110,13.4,9.1,30.3,22.5,51.7,43.9,32.3,67.7,40.2,59.8,33.8,66.2,38.7,61.3,1000-4999,2025-04-03 16:29:55
NORTHUMBRIA UNIVERSITY,85530,17.9,12.8,35.2,27.1,57.2,48.4,20.7,79.3,42.6,57.4,36.7,63.3,42.3,57.7,1000-4999,2025-03-26 12:00:38
MILLBANK CONSULTANTS LIMITED,74900,15.7,11.9,29.6,21.8,61.3,45.2,27.1,72.9,34.7,65.3,33.8,66.2,45.6,54.4,100-249,2025-04-04 11:04:03
SOUTH YORKSHIRE METROPOPLITAN COUNCIL,84110,11.5,7.2,27.1,19.7,52.0,42.5,39.4,60.6,33.1,66.9,31.5,68.5,34.8,65.2,5000-19999,2025-03-29 10:42:34
HARTWELL PUBLISHING LIMITED,90000,20.3,16.4,37.9,28.4,48.6,40.2,28.1,71.9,42.5,57.5,33.9,66.1,39.6,60.4,100-249,2025-03-24 09:38:27
STANFORD CONSULTING LIMITED,74900,18.8,14.2,32.1,24.9,50.9,44.0,33.2,66.8,38.8,61.2,32.5,67.5,41.2,58.8,250-499,2025-04-02 14:19:51
BETSY AND COMPANY LIMITED,72100,22.1,16.9,38.5,30.7,51.1,44.3,25.4,74.6,32.1,67.9,34.7,65.3,42.9,57.1,100-249,2025-03-21 11:00:58
SHEFFIELD HOUSING TRUST,84130,8.2,5.1,19.5,13.6,49.3,35.7,40.1,59.9,39.8,60.2,35.1,64.9,40.2,59.8,500-999,2025-04-01 09:47:23
AVALON GROUP LIMITED,56300,16.5,11.3,45.6,34.1,57.6,50.2,31.0,69.0,42.7,57.3,42.5,57.5,40.3,59.7,500-999,2025-03-19 14:12:36
LIVERPOOL CITY COUNCIL,84110,13.2,9.8,32.6,23.4,53.0,43.3,37.5,62.5,41.8,58.2,33.0,67.0,37.2,62.8,5000-19999,2025-03-27 08:32:18
PETERBOROUGH CITY COUNCIL,84110,11.8,8.1,24.3,16.9,51.4,39.7,41.4,58.6,35.2,64.8,28.9,71.1,37.9,62.1,1000-4999,2025-04-03 10:50:29
FEDERAL HOME LOANS LIMITED,52100,21.9,17.4,46.5,33.7,54.8,52.1,24.1,75.9,38.3,61.7,37.0,63.0,44.5,55.5,2500-4999,2025-03-22 13:33:40
NATIONAL BANK OF GHANA LIMITED,76300,23.5,18.7,39.7,29.6,49.1,42.2,28.3,71.7,41.4,58.6,35.1,64.9,35.4,64.6,500-999,2025-04-05 09:59:11
LEEDS CITY UNIVERSITY,85530,20.7,15.6,36.8,27.5,52.4,44.5,23.5,76.5,42.1,57.9,36.1,63.9,43.9,56.1,5000-19999,2025-03-28 12:21:14
MIDCOUNTY COUNCIL,84110,12.7,9.3,27.6,19.9,53.8,41.9,39.7,60.3,36.5,63.5,28.5,71.5,34.1,65.9,1000-4999,2025-04-01 11:16:37
KENT & KENTISH SCHOOL,85490,21.1,16.3,41.4,31.7,60.1,54.3,22.9,77.1,34.1,65.9,38.4,61.6,35.9,64.1,100-249,2025-03-21 15:34:19
BRISTOL CITY COUNCIL,84110,14.8,10.2,29.2,21.3,52.1,43.8,34.1,65.9,35.8,64.2,31.3,68.7,37.5,62.5,10000+,2025-04-04 09:42:12
GILLETTE INTERNATIONAL LTD,52100,25.0,20.1,43.1,31.4,51.9,44.3,32.4,67.6,45.1,54.9,41.8,58.2,42.6,57.4,2500-4999,2025-03-28 13:57:30
THE BARNACLE INSTITUTE,85210,19.8,15.2,31.9,23.4,48.7,39.3,29.2,70.8,40.5,59.5,33.6,66.4,37.8,62.2,100-249,2025-03-22 14:52:45
BATH UNIVERSITY,85530,17.4,12.1,34.6,25.9,55.8,45.9,22.1,77.9,38.9,61.1,35.8,64.2,42.3,57.7,1000-4999,2025-04-02 10:35:22
CHESHIRE COUNTY COUNCIL,84110,11.1,7.6,28.4,21.8,54.1,41.2,36.2,63.8,38.2,61.8,32.9,67.1,37.5,62.5,1000-4999,2025-03-25 11:48:23
KING'S COLLEGE HOSPITAL,86100,10.6,6.3,23.5,16.2,51.9,36.4,41.9,58.1,39.3,60.7,33.3,66.7,35.6,64.4,5000-19999,2025-04-04 08:14:21
GLOUCESTER COLLEGE,85530,19.3,14.9,37.1,28.5,53.6,45.4,24.2,75.8,39.5,60.5,38.2,61.8,40.7,59.3,100-249,2025-03-20 09:13:28
THE WASHINGTON GROUP LIMITED,47910,13.8,10.2,30.2,22.6,54.3,41.8,32.6,67.4,43.2,56.8,29.7,70.3,46.4,53.6,100-249,2025-03-29 10:21:32
LONDON TRANSPORT PLANNING LIMITED,90000,15.1,11.6,32.5,24.3,57.9,39.8,30.9,69.1,42.1,57.9,34.3,65.7,30.9,69.1,500-999,2025-04-01 14:43:31
MIDDLESEX UNIVERSITY,85530,18.6,13.2,36.1,27.3,59.2,45.1,21.8,78.2,43.5,56.5,34.1,65.9,36.4,63.6,5000-19999,2025-03-26 12:09:49
THAMES VALLEY HEALTHCARE NHS TRUST,86100,8.7,6.8,18.9,13.1,49.6,34.5,43.5,56.5,39.9,60.1,32.3,67.7,34.6,65.4,5000-19999,2025-03-30 13:15:56
HIGHLAND REGIONAL COUNCIL,84110,9.9,5.8,21.2,15.6,52.6,36.8,38.1,61.9,34.5,65.5,36.8,63.2,35.9,64.1,5000-19999,2025-04-02 12:22:27
CITY BASKET LIMITED,47910,22.3,17.6,42.1,31.8,59.4,48.1,32.7,67.3,38.2,61.8,37.4,62.6,36.8,63.2,100-249,2025-03-28 15:08:14
WESTMINSTER CITY COUNCIL,84110,12.7,8.9,29.3,20.3,57.1,38.2,36.8,63.2,37.6,62.4,31.1,68.9,36.4,63.6,10000+,2025-03-24 11:01:59
NEWCASTLE UNIVERSITY,85530,16.6,12.3,34.2,25.7,51.2,44.1,26.5,73.5,39.8,60.2,34.3,65.7,37.1,62.9,1000-4999,2025-04-05 09:33:49
NORFOLK COUNTY COUNCIL,84110,13.4,9.8,28.7,21.4,50.9,42.3,35.1,64.9,36.2,63.8,33.4,66.6,38.2,61.8,1000-4999,2025-03-23 13:22:15
STAFFORDSHIRE UNIVERSITY,85530,17.2,13.5,35.4,26.9,54.1,44.8,23.3,76.7,43.6,56.4,34.9,65.1,39.8,60.2,5000-19999,2025-04-03 11:41:06
MANCHESTER UNIVERSITY,85530,19.1,14.6,33.5,25.1,57.8,45.3,23.2,76.8,41.5,58.5,33.2,66.8,36.5,63.5,10000+,2025-03-27 08:25:14
WELSH GOVERNMENT,84110,10.7,7.5,29.9,22.3,51.8,38.3,35.1,64.9,38.7,61.3,33.8,66.2,39.1,60.9,10000+,2025-03-25 12:30:10
BIRMINGHAM SHIPBUILDERS LIMITED,35400,16.3,12.5,31.6,22.9,50.3,43.8,31.4,68.6,32.4,67.6,37.8,62.2,35.1,64.9,500-999,2025-04-01 13:07:16
LONDON SOUTH BANK UNIVERSITY,85530,21.5,18.2,38.2,29.6,54.6,46.7,26.4,73.6,40.3,59.7,33.6,66.4,36.8,63.2,1000-4999,2025-03-31 12:28:04
HARROW BOROUGH COUNCIL,84110,14.5,11.1,22.7,15.9,52.9,41.6,40.3,59.7,39.1,60.9,32.2,67.8,35.0,65.0,500-999,2025-04-02 10:05:43
HULL CITY COUNCIL,84110,14.1,10.3,35.1,27.8,53.3,47.4,35.3,64.7,36.9,63.1,34.2,65.8,37.5,62.5,5000-19999,2025-03-29 15:34:02
WILSON & WILLIAMS LIMITED,47910,15.7,10.2,36.7,26.5,49.5,41.1,30.3,69.7,35.8,64.2,37.6,62.4,45.1,54.9,50-249,2025-03-21 09:46:11
MIDDLESEX COLLEGE,85530,17.9,13.7,33.2,24.1,53.9,43.5,23.1,76.9,44.2,55.8,34.2,65.8,39.8,60.2,1000-4999,2025-04-05 14:00:22
