EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Foresight Group Ltd,46100,14.2,18.5,45.7,28.5,52.5,59.2,21.9,68.3,33.3,81.1,24.9,62.1,48.5,41.9,500-999,2025-02-28 08:35:21
BDO UK LLP,62020,22.5,15.9,28.3,53.9,25.6,35.4,28.3,74.5,32.1,85.4,29.5,70.9,37.9,62.1,1000-4999,2025-02-28 14:22:05
Morson Group,50100,18.8,6.3,55.4,34.5,38.2,51.8,26.6,73.9,39.4,85.6,31.3,69.2,42.5,59.5,500-999,2025-02-27 10:51:41
Allianz Insurance Plc,65110,17.2,12.9,31.9,21.9,29.1,33.0,27.4,70.3,41.4,80.2,30.9,65.5,35.8,49.0,1000-4999,2025-02-28 12:18:41
Garfield Weston Foundation,64990,21.3,8.1,36.4,57.4,22.1,31.4,29.2,72.1,38.6,83.9,32.6,67.3,40.5,54.9,500-999,2025-03-03 09:38:47
The Open University,85990,13.9,5.4,43.6,41.4,34.5,45.8,24.1,65.9,35.2,78.1,28.3,61.9,41.2,56.3,1000-4999,2025-03-05 17:09:16
FDM Group Plc,62090,19.1,11.5,25.9,46.9,24.9,31.9,26.4,68.2,34.9,79.3,29.4,65.1,36.5,47.5,500-999,2025-03-05 14:53:45
Schroders Plc,64990,18.9,7.2,35.4,24.9,20.1,29.7,28.5,69.2,40.8,84.9,32.4,68.5,38.3,51.7,1000-4999,2025-03-05 08:39:47
KPMG UK LLP,70100,24.9,17.8,33.1,45.7,26.3,33.8,30.4,72.9,39.6,86.8,33.2,70.1,42.9,53.1,1000-4999,2025-03-05 12:13:29
Centrica Plc,35110,15.6,9.4,40.3,36.9,26.9,34.9,25.8,67.2,37.5,80.1,28.5,63.4,39.9,54.9,500-999,2025-03-03 10:19:45
Baker Tilly UK,62020,21.6,14.1,22.4,35.9,21.9,30.3,27.9,69.4,36.2,79.9,30.3,64.4,38.5,48.5,500-999,2025-03-05 17:44:34
Rolls-Royce Holdings Plc,35110,20.4,13.4,29.1,27.8,24.9,30.9,27.1,68.9,38.5,82.3,30.6,67.9,38.9,51.5,1000-4999,2025-03-03 09:58:29
ARM Holdings Plc,29200,14.5,10.3,38.5,22.9,20.1,28.5,26.3,69.2,37.4,81.6,29.2,69.9,38.4,53.4,500-999,2025-03-03 14:24:58
Balfour Beatty Plc,41200,19.8,13.2,35.6,30.1,22.3,31.9,27.9,67.3,40.4,79.2,30.3,64.9,40.8,51.5,1000-4999,2025-03-03 17:39:24
Coutts & Co,64990,24.1,15.8,39.4,29.7,24.9,34.5,30.1,70.4,41.9,84.2,32.6,71.4,43.4,56.3,500-999,2025-03-03 15:39:51
Taylor Wessing LLP,65110,20.9,14.5,25.3,32.9,21.3,30.9,28.5,68.2,37.9,80.3,30.6,66.1,39.4,49.4,500-999,2025-03-03 10:04:19
Land Securities Group Plc,35110,21.5,14.8,33.8,29.5,23.4,32.3,28.4,69.1,40.6,80.1,31.5,65.5,41.5,52.5,1000-4999,2025-03-03 16:01:24
Fresenius Kabi (UK) Ltd,33110,20.3,9.9,42.1,38.9,20.8,32.2,27.5,68.5,38.8,82.1,30.3,67.1,40.3,52.8,500-999,2025-03-03 09:41:56
TUI Travel Plc,63110,16.9,10.8,29.5,21.4,19.4,29.9,26.1,69.2,39.6,80.5,29.3,64.4,40.4,50.4,500-999,2025-03-03 11:16:50
Crest Nicholson Holdings Plc,41200,18.3,12.2,41.4,34.3,22.9,33.4,26.4,67.4,40.3,79.1,29.3,64.4,40.9,55.1,500-999,2025-03-03 16:19:01
O2 (UK) Ltd,64209,19.2,13.4,33.1,30.4,24.1,32.2,27.3,68.2,38.6,79.6,30.2,65.4,40.4,49.3,500-999,2025-03-03 13:03:52
Wessex Water Services Ltd,35110,22.9,16.3,39.4,32.3,22.4,32.4,29.3,69.3,40.2,81.9,31.1,70.3,43.1,51.2,1000-4999,2025-03-03 14:58:47
Amlin Plc,65110,17.8,9.2,34.9,27.9,21.8,30.3,27.2,68.4,40.5,79.9,30.6,66.3,40.7,52.4,500-999,2025-03-03 15:29:52
