EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Fisher German (Holdings) Ltd,69200,6.3,4.5,35.1,21.9,41.9,32.3,28.9,64.2,20.5,76.8,30.1,68.5,43.2,58.8,500-999,2025-01-31
Goodman (UK) Logistics Limited,49110,22.1,14.3,41.9,16.5,56.2,63.1,23.5,71.9,15.8,82.1,28.3,70.9,54.5,46.5,1000-4999,2025-03-15
EG Group Limited,56210,18.9,11.2,39.5,23.1,45.6,53.9,26.3,69.1,17.9,76.3,31.1,72.9,51.3,48.7,250-499,2025-02-28
Hammerson Plc,68100,5.6,3.8,34.5,20.9,38.2,30.5,29.1,63.9,21.5,75.1,33.3,69.7,42.9,57.1,1000-4999,2025-03-31
easyHotel UK Limited,55900,14.2,8.5,38.9,14.7,48.5,59.3,24.9,70.5,16.1,80.9,29.5,74.5,52.3,47.7,500-999,2025-02-28
Ampelmann UK Ltd,73200,25.9,17.1,42.1,25.3,58.2,65.9,27.8,72.2,18.5,82.5,32.1,76.9,55.9,44.1,250-499,2025-04-01
Danzer UK Ltd,32110,8.5,5.7,36.3,24.1,40.8,34.1,30.5,65.5,22.9,77.1,35.3,73.7,46.5,53.5,500-999,2025-03-15
Panattoni Europe Ltd,49110,23.5,15.7,43.9,19.3,59.1,69.3,24.9,72.1,16.3,84.7,30.5,76.5,54.9,45.1,1000-4999,2025-04-04
Morrisons Supermarkets Plc,47110,10.3,6.5,37.1,22.9,43.5,31.3,28.3,64.9,20.1,76.9,32.1,72.9,49.9,50.1,1000-4999,2025-03-28
IG Group Holdings Plc,64209,29.1,21.3,74.5,31.1,56.9,63.9,25.9,73.1,15.5,84.5,28.3,72.7,55.5,44.5,250-499,2025-04-02
Mercedes-Benz UK Ltd,34110,9.1,6.3,35.9,23.5,42.1,31.9,29.3,65.1,21.7,77.3,33.1,73.9,46.5,53.5,500-999,2025-01-31
Swansea Bay City Region Local Enterprise Partnership,82990,5.9,4.1,33.9,20.5,38.5,30.3,28.5,63.1,20.9,75.9,32.9,71.1,43.9,56.1,250-499,2025-03-15
Sandwell Metropolitan Borough Council,82990,7.3,5.5,35.5,23.9,40.1,32.5,30.1,65.9,22.7,78.3,34.9,74.1,47.9,52.1,500-999,2025-04-03
London Borough of Redbridge,82990,6.1,4.3,34.1,21.7,39.5,29.1,29.1,64.9,21.5,77.5,33.9,73.1,45.9,54.1,250-499,2025-03-31
City of Edinburgh Council,82990,4.9,3.1,32.9,19.1,37.9,28.3,28.9,63.7,20.3,75.7,32.1,72.9,42.9,57.1,500-999,2025-02-28
Chelmsford City Council,82990,5.7,4.9,34.3,22.1,39.1,30.5,29.5,64.1,21.9,76.9,33.9,74.1,45.9,54.1,250-499,2025-03-28
West Lindsey District Council,82990,6.5,5.7,35.7,24.3,41.5,31.1,30.5,65.5,23.1,78.9,35.3,75.7,48.5,51.5,500-999,2025-04-01
North Lincolnshire Council,82990,7.1,6.3,36.1,25.9,42.9,32.3,31.1,66.9,23.9,80.1,36.5,77.5,49.9,50.1,250-499,2025-03-31
Barnsley Metropolitan Borough Council,82990,8.3,7.5,37.5,27.1,44.5,34.1,32.1,68.3,24.9,82.9,38.1,79.9,51.9,48.1,500-999,2025-04-03
