EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
APAX PARTNERS LLP,"70229,70230",18.5,13.4,51.2,14.8,21.6,68.5,40.3,52.4,40.6,53.0,43.7,50.3,51.1,48.9,1000-4999,2025-03-28 14:23:01
CLIFFORD CHANCE LLP,"69103,69109,69110,69112,69119,69120",22.9,17.3,58.6,10.3,26.6,71.9,29.6,56.5,30.8,57.3,32.0,59.0,25.0,65.0,500-999,2025-04-21 15:19:20
GRANT THORNTON UK LLP,"69100,69102,69111,69114,69115",14.9,7.2,47.1,17.3,24.4,64.5,48.8,51.2,50.4,49.8,51.5,48.5,54.8,45.2,250-499,2025-04-18 14:56:52
WEIL GOTSHAL & MANGES (UK) LLP,"69200,69209,69210,69211,69212,69220,69221",25.8,20.6,62.3,20.6,23.8,75.1,37.2,57.2,38.7,58.5,39.0,60.0,27.5,72.5,1000-4999,2025-03-25 14:00:46
KIRKLAND & ELLIS (UK) LLP,"69200,69209,69210,69211,69212",19.3,14.4,51.9,15.2,20.6,74.2,31.1,59.3,32.4,60.1,33.8,61.3,30.5,69.5,500-999,2025-04-17 16:34:54
BLAKES GRAY LLP,"69110,69113",17.4,12.6,49.2,16.5,22.6,73.5,37.3,53.7,38.1,54.4,40.5,56.0,42.8,57.2,250-499,2025-03-29 14:41:04
DLA PIPER (UK LLP),"69100,69102,69111,69114,69115,69116,69117,69118",28.4,22.6,65.8,22.9,28.5,79.5,42.8,56.8,44.1,58.2,45.0,60.5,35.0,75.0,1000-4999,2025-04-20 14:19:51
HOGAN LOVELLS (UK) LLP,"69200,69209,69210,69211,69212,69220",24.2,18.8,60.1,19.4,26.5,77.4,35.8,58.6,36.3,59.2,37.3,61.5,32.0,73.0,500-999,2025-04-12 15:28:48
PAUL HASTINGS (UK LLP),"69220,69221",20.4,15.6,55.1,18.6,24.7,75.9,32.9,57.5,33.4,58.3,34.7,60.1,31.5,69.5,250-499,2025-03-27 14:23:51
CASPER HENRIKSEN & CO (UK LLP),"70229,70230",15.6,10.3,45.3,12.6,20.4,75.5,41.6,54.2,42.1,55.1,43.9,56.4,41.8,54.2,1000-4999,2025-04-11 16:21:20
NORRIS & CO LLP,"69110,69113",14.3,9.3,43.8,14.0,21.7,73.8,35.8,51.4,36.0,52.5,37.8,54.6,38.1,51.9,250-499,2025-03-22 15:38:01
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,30.4,23.6,73.9,30.0,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999,2025-04-03 15:10:41
DE VERE WOKEFIELD ESTATE LIMITED,55100,16.7,3.6,40.5,-119.2,42.3,49.7,29.9,70.1,45.6,54.4,44.8,55.2,63.2,36.8,250-499,2025-03-31 14:44:02
ODEON CINEMAS LIMITED,"59131,59140",9.4,0.0,37.3,9.6,18.8,17.0,54.0,46.0,54.0,46.0,52.0,48.0,57.0,43.0,1000-4999,2025-04-04 11:41:38
ALTITUDE FINANCE LIMITED,64990,-5.9,1.9,-18.6,29.6,-19.0,71.2,40.1,52.4,40.3,53.1,40.4,56.1,41.5,58.5,500-999,2025-04-02 16:38:33
