EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Alford Group Ltd,68209,25.6,17.2,58.3,28.9,51.9,60.3,28.5,67.9,35.6,79.5,41.3,70.2,51.9,39.5,250-499,"2024-12-15 13:05:01"""
Johnston Hall Ltd,68200,14.5,6.9,34.9,0.0,21.1,29.5,45.5,55.8,52.3,56.5,54.5,53.2,59.5,41.9,500-999,"2025-02-24 10:29:43"""
Knights of Malta Investments Ltd,64900,29.9,22.1,72.5,39.2,58.3,65.1,24.4,73.9,32.1,84.5,38.9,71.5,58.1,41.1,1000-4999,"2025-01-23 16:45:32"""
Amicus Assets Ltd,68209,20.3,13.6,45.3,25.5,38.4,51.9,30.9,66.2,36.4,78.5,42.1,69.8,38.5,35.5,250-499,"2024-11-18 14:38:51"""
Metropolis Property Trust Ltd,65100,18.2,10.4,41.4,15.9,27.8,34.7,46.0,58.2,51.2,60.5,53.9,58.8,59.3,43.5,500-999,"2025-03-22 11:19:15"""
Willis Towers Watson Property Holdings Ltd,68200,12.9,5.1,28.9,-8.3,22.5,34.1,49.5,60.9,53.8,57.5,57.3,61.1,59.8,45.9,1000-4999,"2025-02-03 14:23:59"""
Havas UK Ltd,69200,24.5,16.3,53.8,30.4,46.1,59.3,29.1,67.8,34.5,78.2,40.9,70.5,46.1,38.1,500-999,"2024-10-28 10:49:42"""
Oaktree Capital Management UK LP,64900,31.9,24.2,79.3,42.5,61.4,69.3,23.4,73.4,31.9,84.1,37.9,72.3,61.3,44.9,1000-4999,"2025-04-08 14:50:14"""
Premier Foods plc,69100,17.8,9.4,39.1,19.5,30.3,38.5,45.9,58.3,51.8,59.2,54.3,59.5,60.2,43.8,1000-4999,"2025-03-26 12:01:05"""
Henderson Dunes Ltd,68200,15.3,7.5,36.3,13.9,24.3,35.4,48.0,59.4,54.2,57.8,56.3,60.3,60.8,46.3,500-999,"2025-01-29 13:11:00"""
William Grant & Sons (UK) Ltd,69100,13.4,5.5,30.9,0.0,26.3,33.9,46.3,59.2,52.6,58.5,56.5,59.9,61.3,45.6,1000-4999,"2025-04-03 11:27:08"""
EasyJet Services Ltd,64209,22.9,15.2,51.3,30.9,42.1,58.7,30.5,67.9,35.3,79.2,41.5,70.0,42.5,37.3,250-499,"2025-02-11 16:44:38"""
Bloomsbury Publishing PLC,58209,30.8,23.4,71.1,36.5,56.3,63.9,25.9,74.8,33.6,84.6,39.3,73.5,56.5,41.9,500-999,"2025-04-10 14:30:39"""
