"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"BAINES WALSH GROUP (UK) LIMITED", "41101, 41300", 22.1, 14.3, 56.1, 10.1, 46.3, 53.4, 20.2, 68.9, 22.5, 62.8, 50.3, 61.9, 47.8, 56.2, "1000-4999", "2025-03-28 16:05:02"
"BLACK KNIGHT FINANCIAL SERVICES LIMITED", "64990, 64999", 31.9, 20.1, 81.3, 41.4, 59.2, 61.0, 25.9, 76.2, 28.5, 78.1, 56.2, 70.4, 61.9, 49.2, "500-999", "2025-03-25 12:47:59"
"CHARLES RYAN LTD", "41300", 15.1, 6.4, 39.6, 23.1, 43.9, 51.5, 30.1, 71.9, 32.3, 72.1, 51.5, 61.9, 43.1, 58.9, "250-499", "2025-03-22 14:29:41"
"ALLIED IBC LIMITED", "51210", 25.2, 16.7, 65.9, 30.5, 59.4, 56.3, 24.5, 74.9, 26.2, 73.8, 55.6, 62.1, 61.2, 51.9, "1000-4999", "2025-04-01 10:01:52"
"COOPER PARNELL & COLEMAN (A PARTNERSHIP)", "70200", 22.5, 14.2, 55.6, 20.3, 51.3, 58.9, 28.1, 73.4, 30.8, 73.5, 53.9, 61.1, 52.3, 55.9, "500-999", "2025-03-27 15:51:19"
"BARCLAYS BANK PLC", "64990", 29.6, 19.4, 78.5, 38.9, 59.8, 60.6, 27.2, 76.3, 29.9, 75.8, 57.9, 69.9, 62.1, 52.2, "1000-4999", "2025-03-24 14:10:11"
"REECE RITCHIE & CO LTD", "41201", 18.9, 9.6, 41.4, 26.3, 46.3, 53.9, 34.9, 72.1, 38.3, 70.9, 51.2, 59.3, 47.9, 56.8, "250-499", "2025-03-29 11:03:48"
"DEVERE GROUP LIMITED", "64990, 64999", 26.8, 17.1, 69.5, 35.8, 58.4, 59.6, 26.9, 75.1, 29.3, 74.9, 56.2, 66.5, 61.8, 54.3, "1000-4999", "2025-03-26 16:19:05"
"KAISER PARTNERSHIP", "70200, 70900", 24.3, 15.5, 61.4, 25.8, 52.8, 58.2, 29.1, 73.9, 31.9, 74.2, 53.3, 62.5, 51.4, 57.5, "500-999", "2025-03-23 13:45:16"
"ALLIANCE TRUST LLP", "65350", 32.1, 20.5, 82.3, 45.9, 61.3, 59.8, 26.4, 76.9, 28.9, 75.3, 57.4, 69.7, 63.9, 53.1, "1000-4999", "2025-03-28 11:23:49"
"AXA INSURANCE UK PLC", "64990, 64999", 27.5, 18.2, 70.1, 32.5, 59.9, 59.1, 27.1, 76.1, 30.3, 75.9, 56.7, 67.3, 62.4, 53.8, "1000-4999", "2025-03-25 15:08:39"
