"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
Cedarwood Homes (UK) Ltd,68201,25.3,27.9,4.9,13.4,25.3,43.9,46.1,54.0,42.9,53.4,41.1,56.3,43.9,73.0,1000-4999,2025-01-28 14:02:53
Hasmonean Primary School,85320,19.2,14.5,28.5,17.4,35.7,47.1,40.0,52.0,36.0,57.0,35.0,51.2,29.6,64.5,50-249,2025-03-10 12:04:11
CJC (UK) LTD,45200,10.1,8.3,21.9,19.4,27.4,44.4,37.9,49.0,40.0,51.0,39.0,47.8,32.4,61.2,10-49,2025-02-27 15:01:24
Metso Minerals Ltd,29200,34.5,36.9,20.2,22.5,40.3,51.9,50.0,58.0,51.0,60.0,50.0,55.3,45.0,70.5,500-999,2025-03-09 11:42:19
MKM Building Supplies Ltd,45110,23.1,22.9,15.6,18.5,29.4,43.4,42.0,55.0,45.0,59.0,42.0,53.0,38.8,63.4,500-999,2025-04-01 13:45:01
Virtual College Ltd,70200,18.9,19.5,11.3,12.9,22.1,43.1,40.5,48.0,42.0,54.0,40.0,50.0,32.4,62.3,1000-4999,2025-02-24 09:04:40
Innova Systems Ltd,29200,21.9,26.5,23.1,25.9,35.3,46.3,44.1,51.0,48.0,56.0,45.0,52.3,41.2,65.9,250-499,2025-01-22 14:01:46
Argentum Diamonds Ltd,45300,29.5,28.9,12.5,15.4,23.4,43.6,46.1,53.0,49.0,59.0,46.0,55.3,41.9,69.4,500-999,2025-03-25 10:49:36
Creed Food Services Europe Ltd,56100,16.1,12.4,25.9,20.5,33.9,46.1,41.0,47.0,42.0,51.0,41.0,49.0,35.5,64.2,250-499,2025-01-18 13:58:41
Middlesbrough Council,85510,14.5,7.1,29.4,21.3,38.3,50.5,38.9,46.0,40.0,51.0,40.0,48.0,34.6,62.6,250-499,2025-02-28 09:04:01
Hiscox Group Ltd,64990,20.9,18.5,30.4,29.5,41.4,48.1,45.0,52.0,46.0,56.0,45.0,50.0,41.9,69.2,500-999,2025-04-03 14:58:41
Brightside Group Ltd,69100,27.5,28.9,25.5,27.3,36.5,44.5,48.0,54.0,49.0,60.0,48.0,56.0,43.9,69.4,500-999,2025-02-20 14:01:23
Leon UK Ltd,56100,25.9,24.9,22.9,24.5,35.1,45.1,44.1,51.0,48.0,55.0,46.0,52.3,41.9,65.1,500-999,2025-01-24 09:01:40
Geiger Counter Ltd,29200,31.4,33.9,24.1,26.4,38.2,50.2,50.0,58.0,52.0,62.0,51.0,55.3,47.1,72.9,1000-4999,2025-03-27 15:01:41
Azets Ltd,69200,28.9,28.1,32.4,30.3,42.3,50.0,46.5,54.0,49.0,59.0,48.0,54.0,43.9,69.4,1000-4999,2025-02-26 13:50:02
Zurich Insurance Company Ltd,65110,22.9,23.5,28.5,28.2,39.1,51.1,45.0,50.0,48.0,55.0,46.0,50.0,43.9,70.5,500-999,2025-01-28 12:01:21
Rizvi Sajeev Ltd,45110,24.1,23.9,19.5,20.6,31.2,44.6,42.9,50.0,46.0,56.0,45.0,52.3,41.2,65.5,250-499,2025-04-02 14:03:42
Highbury Pensions Ltd,65100,26.1,25.9,27.3,27.1,37.3,47.4,46.1,52.0,48.0,58.0,46.0,52.3,43.9,69.0,500-999,2025-03-14 14:01:26
