EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64299,35.1,20.9,90.2,41.8,57.6,73.4,26.8,76.2,18.5,86.1,30.4,75.4,59.9,40.1,250-499,2025-03-22 14:20:59
AMAZON UK SERVICES LIMITED,"59111,59112",5.7,2.8,25.4,13.2,30.4,56.9,53.4,43.2,52.4,47.6,48.2,52.6,49.8,50.2,5000-9999,2025-04-10 09:34:01
LAW DEPARTMENT,64610,27.3,15.9,78.4,27.9,63.1,68.4,24.1,75.1,19.4,81.1,28.9,71.7,62.5,37.5,1000-4999,2025-03-20 12:02:51
BRITISH AIRWAYS PLC,59111,11.9,4.9,45.8,7.6,51.8,54.2,51.2,47.8,51.4,48.6,49.8,52.2,54.4,45.6,5000-9999,2025-03-29 16:19:42
STAFFORDSHIRE COUNTY COUNCIL,85110,22.5,10.4,68.1,18.3,52.5,59.5,26.9,71.1,22.3,79.3,29.7,68.1,61.9,38.1,2500-4999,2025-03-26 13:34:19
SHEFFIELD CITY COUNCIL,85110,25.6,13.7,74.9,24.1,58.4,65.1,24.6,73.9,20.5,80.3,26.9,71.7,62.4,37.6,2500-4999,2025-03-24 11:43:39
BARCLAYS BANK PLC,64191,19.3,8.5,63.9,19.5,54.1,60.4,25.9,72.3,21.7,79.3,27.9,70.3,63.7,36.3,5000-9999,2025-03-28 14:50:11
DHL SUPPLY CHAIN UK LIMITED,64209,30.9,21.1,76.3,33.4,59.2,66.5,26.7,75.1,20.3,81.3,29.1,72.3,63.5,36.5,250-499,2025-04-05 10:24:49
LONDON BOROUGH OF LAMBETH,85110,28.5,14.9,72.7,20.6,60.3,66.1,26.3,74.5,22.1,79.5,28.5,70.1,64.4,35.6,2500-4999,2025-03-21 14:40:30
TATE & LYLE SUGAR LIMITED,64209,31.9,22.8,82.1,37.3,58.9,66.5,26.9,76.3,21.1,81.7,29.7,73.1,65.3,34.7,250-499,2025-04-08 12:45:47
ROYAL MAIL GROUP LIMITED,64209,29.4,18.2,74.8,26.5,56.4,62.5,25.9,73.5,21.7,78.9,28.7,70.1,63.9,36.1,2500-4999,2025-04-11 16:22:01
ESSEX COUNTY COUNCIL,85110,23.9,11.3,70.5,20.3,55.9,61.5,25.3,72.5,21.9,78.9,27.7,69.3,63.9,36.1,2500-4999,2025-03-27 15:31:01
BARCLAYS OPERATIONS LIMITED,64191,20.8,9.1,64.4,21.5,54.9,61.7,26.1,72.1,22.5,78.9,27.3,69.1,63.9,36.1,1000-4999,2025-04-09 11:23:11
ESSEX AND EASTERN RAILWAY LIMITED,64191,18.7,6.4,59.5,16.4,52.6,59.4,25.5,71.3,22.1,77.5,27.7,68.5,62.9,37.1,1000-4999,2025-03-25 15:18:53
GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,85120,24.2,11.7,69.1,18.2,55.5,60.4,26.3,71.9,23.1,78.3,28.3,68.3,63.1,36.9,2500-4999,2025-03-23 14:14:47
ROYAL BOROUGH OF KENSINGTON AND CHELSEA,85110,26.3,12.9,71.5,22.9,55.2,61.3,26.1,73.1,21.9,79.5,28.3,70.5,64.8,35.2,2500-4999,2025-04-12 11:59:45
ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD,85110,25.1,11.1,69.4,20.8,55.6,61.8,25.7,72.3,22.5,78.3,27.9,69.5,62.9,36.1,2500-4999,2025-03-30 17:00:31
TELEFONICA UK LIMITED,64209,32.4,23.9,83.2,40.2,58.8,66.4,27.1,76.9,22.5,82.3,30.5,73.9,65.7,34.3,1000-4999,2025-04-06 10:59:51
ROYAL DUTCH SHELL UK LIMITED,64209,29.9,19.4,75.2,27.6,57.1,64.3,26.3,74.1,22.1,79.3,28.7,71.1,63.9,36.1,5000-9999,2025-03-24 12:45:59
CROYDON COUNCIL,85110,24.8,12.2,70.4,21.4,55.4,61.6,25.9,72.7,22.3,79.1,28.3,70.3,63.5,36.5,2500-4999,2025-03-19 15:06:15
CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,85120,26.1,13.4,72.1,22.8,55.9,62.5,26.1,74.3,22.9,80.1,28.7,71.3,64.9,35.1,2500-4999,2025-04-07 11:52:03
LONDON UNDERGROUND LIMITED,64209,30.5,20.6,78.3,29.5,56.9,63.5,26.5,75.3,21.5,80.3,28.9,72.7,63.9,36.1,250-499,2025-04-01 15:02:39
BARCLAYS BANK PLC,64191,19.2,7.8,63.1,19.1,53.2,59.8,25.7,70.5,22.3,77.3,27.5,68.1,62.9,37.1,5000-9999,2025-03-27 14:25:57
KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,85120,25.9,12.9,72.8,22.1,56.9,63.3,26.1,74.9,22.5,79.9,28.5,71.1,64.5,35.5,2500-4999,2025-03-22 14:06:11
ROYAL BOROUGH OF LAMBETH,85110,27.3,14.3,72.1,23.4,57.3,63.9,26.1,74.5,22.9,79.1,28.7,70.9,64.1,35.9,2500-4999,2025-03-31 12:39:47
BARCLAYS BANK PLC,64191,19.5,8.2,63.6,20.1,53.6,60.1,25.9,71.1,22.5,77.5,27.3,68.5,62.9,37.1,5000-9999,2025-04-03 16:13:19
ROYAL BOROUGH OF KINGSTON UPON THAMES,85110,28.1,14.7,73.8,24.1,57.4,63.9,26.3,74.9,22.5,79.9,28.9,71.5,64.9,35.1,2500-4999,2025-03-26 13:47:31
ROYAL PARKS AGENCY,85110,26.7,13.1,71.9,21.8,56.3,62.1,25.9,73.5,22.5,79.5,28.5,70.5,63.3,36.7,2500-4999,2025-03-28 16:04:19
ESSEX COUNTY COUNCIL,85110,23.6,10.5,69.8,19.9,54.7,61.3,25.3,71.9,21.9,78.1,27.5,68.5,62.9,36.1,2500-4999,2025-03-29 14:16:07
NHS ENGLAND,85120,26.5,13.6,72.6,22.5,56.2,62.7,26.1,74.1,22.9,79.5,28.7,70.9,64.1,35.9,2500-4999,2025-04-09 14:34:35
CROYDON METROPOLITAN BOROUGH COUNCIL,85110,25.3,12.1,70.2,20.9,55.4,61.7,25.7,72.5,22.3,78.3,27.9,69.5,63.1,36.9,2500-4999,2025-04-04 16:10:45
VIRGIN MEDIA LIMITED,64219,32.1,22.3,82.1,38.5,58.3,65.9,27.1,76.5,22.5,82.1,29.9,73.7,65.5,34.5,1000-4999,2025-03-23 14:50:41
EAST SUSSEX COUNTY COUNCIL,85110,24.2,11.4,69.4,19.7,54.5,60.7,25.5,71.9,22.1,78.1,27.3,68.5,62.9,36.1,2500-4999,2025-03-25 15:33:19
ROYAL BOROUGH OF LEWISHAM,85110,27.9,14.8,73.5,24.5,57.6,64.1,26.3,75.1,22.9,80.3,29.1,72.3,64.9,35.1,2500-4999,2025-03-30 15:08:31
ROYAL BOROUGH OF WALTHAM FOREST,85110,28.5,15.3,74.9,26.2,58.4,64.3,26.5,75.3,23.1,80.5,29.3,72.9,65.7,34.3,2500-4999,2025-03-24 12:18:17
WEST MIDLANDS COMBINED AUTHORITY,85110,25.8,12.5,71.1,21.2,55.5,61.9,25.9,72.7,22.5,79.1,28.3,69.9,63.5,36.5,2500-4999,2025-03-27 16:14:47
ROYAL BOROUGH OF HOUNSLOW,85110,27.1,13.9,72.8,23.9,57.1,63.9,26.1,74.5,22.9,79.5,28.7,71.1,64.1,35.9,2500-4999,2025-03-26 15:01:13
